pollutant,run,level,participant_id,replicate,mean_value,sd_value
co,corrida_2,2-μmol/mol,part_5,6,2.015,0.005
co,corrida_2,2-μmol/mol,part_5,6,2.01,0.003
co,corrida_2,2-μmol/mol,part_5,6,2.012,0.003
co,corrida_2,2-μmol/mol,part_6,7,2.011,0.006
co,corrida_2,2-μmol/mol,part_6,7,2.016,0.005
co,corrida_2,2-μmol/mol,part_6,7,2.013,0.004
co,corrida_2,2-μmol/mol,part_7,8,2.013,0.005
co,corrida_2,2-μmol/mol,part_7,8,2.014,0.004
co,corrida_2,2-μmol/mol,part_7,8,2.016,0.006
co,corrida_2,2-μmol/mol,part_8,9,2.015,0.005
co,corrida_2,2-μmol/mol,part_8,9,2.013,0.005
co,corrida_2,2-μmol/mol,part_8,9,2.012,0.006
co,corrida_2,2-μmol/mol,part_9,10,2.011,0.003
co,corrida_2,2-μmol/mol,part_9,10,2.013,0.004
co,corrida_2,2-μmol/mol,part_9,10,2.016,0.005
co,corrida_2,2-μmol/mol,ref,1,2.015,0.006
co,corrida_2,2-μmol/mol,ref,1,2.014,0.005
co,corrida_2,2-μmol/mol,ref,1,2.014,0.005
co,corrida_3,4-μmol/mol,part_1,2,4.028,0.011
co,corrida_3,4-μmol/mol,part_1,2,4.024,0.013
co,corrida_3,4-μmol/mol,part_1,2,4.024,0.012
co,corrida_3,4-μmol/mol,part_10,11,4.029,0.01
co,corrida_3,4-μmol/mol,part_10,11,4.02,0.011
co,corrida_3,4-μmol/mol,part_10,11,4.025,0.012
co,corrida_3,4-μmol/mol,part_11,12,4.018,0.013
co,corrida_3,4-μmol/mol,part_11,12,4.018,0.013
co,corrida_3,4-μmol/mol,part_11,12,4.021,0.013
co,corrida_3,4-μmol/mol,part_12,13,4.024,0.012
co,corrida_3,4-μmol/mol,part_12,13,4.021,0.013
co,corrida_3,4-μmol/mol,part_12,13,4.022,0.012
co,corrida_3,4-μmol/mol,part_2,3,4.019,0.011
co,corrida_3,4-μmol/mol,part_2,3,4.023,0.012
co,corrida_3,4-μmol/mol,part_2,3,4.022,0.012
co,corrida_3,4-μmol/mol,part_3,4,4.029,0.01
co,corrida_3,4-μmol/mol,part_3,4,4.018,0.013
co,corrida_3,4-μmol/mol,part_3,4,4.023,0.013
co,corrida_3,4-μmol/mol,part_4,5,4.023,0.013
co,corrida_3,4-μmol/mol,part_4,5,4.017,0.013
co,corrida_3,4-μmol/mol,part_4,5,4.015,0.011
co,corrida_3,4-μmol/mol,part_5,6,4.026,0.014
co,corrida_3,4-μmol/mol,part_5,6,4.026,0.012
co,corrida_3,4-μmol/mol,part_5,6,4.027,0.012
co,corrida_3,4-μmol/mol,part_6,7,4.027,0.013
co,corrida_3,4-μmol/mol,part_6,7,4.026,0.012
co,corrida_3,4-μmol/mol,part_6,7,4.021,0.014
co,corrida_3,4-μmol/mol,part_7,8,4.028,0.012
co,corrida_3,4-μmol/mol,part_7,8,4.017,0.01
co,corrida_3,4-μmol/mol,part_7,8,4.03,0.011
co,corrida_3,4-μmol/mol,part_8,9,4.021,0.012
co,corrida_3,4-μmol/mol,part_8,9,4.025,0.013
co,corrida_3,4-μmol/mol,part_8,9,4.024,0.014
co,corrida_3,4-μmol/mol,part_9,10,4.021,0.013
co,corrida_3,4-μmol/mol,part_9,10,4.024,0.013
co,corrida_3,4-μmol/mol,part_9,10,4.024,0.013
co,corrida_3,4-μmol/mol,ref,1,4.018,0.011
co,corrida_3,4-μmol/mol,ref,1,4.021,0.012
co,corrida_3,4-μmol/mol,ref,1,4.023,0.013
co,corrida_4,6-μmol/mol,part_1,2,6.066,0.013
co,corrida_4,6-μmol/mol,part_1,2,6.075,0.013
co,corrida_4,6-μmol/mol,part_1,2,6.071,0.013
co,corrida_4,6-μmol/mol,part_10,11,6.072,0.015
co,corrida_4,6-μmol/mol,part_10,11,6.069,0.014
co,corrida_4,6-μmol/mol,part_10,11,6.077,0.012
co,corrida_4,6-μmol/mol,part_11,12,6.07,0.015
co,corrida_4,6-μmol/mol,part_11,12,6.074,0.015
co,corrida_4,6-μmol/mol,part_11,12,6.073,0.011
co,corrida_4,6-μmol/mol,part_12,13,6.073,0.013
co,corrida_4,6-μmol/mol,part_12,13,6.079,0.014
co,corrida_4,6-μmol/mol,part_12,13,6.073,0.014
co,corrida_4,6-μmol/mol,part_2,3,6.074,0.012
co,corrida_4,6-μmol/mol,part_2,3,6.068,0.011
co,corrida_4,6-μmol/mol,part_2,3,6.072,0.016
co,corrida_4,6-μmol/mol,part_3,4,6.072,0.014
co,corrida_4,6-μmol/mol,part_3,4,6.073,0.013
co,corrida_4,6-μmol/mol,part_3,4,6.076,0.012
co,corrida_4,6-μmol/mol,part_4,5,6.073,0.013
co,corrida_4,6-μmol/mol,part_4,5,6.073,0.015
co,corrida_4,6-μmol/mol,part_4,5,6.074,0.015
co,corrida_4,6-μmol/mol,part_5,6,6.071,0.012
co,corrida_4,6-μmol/mol,part_5,6,6.071,0.015
co,corrida_4,6-μmol/mol,part_5,6,6.077,0.013
co,corrida_4,6-μmol/mol,part_6,7,6.078,0.01
co,corrida_4,6-μmol/mol,part_6,7,6.072,0.014
co,corrida_4,6-μmol/mol,part_6,7,6.077,0.012
co,corrida_4,6-μmol/mol,part_7,8,6.067,0.014
co,corrida_4,6-μmol/mol,part_7,8,6.069,0.013
co,corrida_4,6-μmol/mol,part_7,8,6.076,0.011
co,corrida_4,6-μmol/mol,part_8,9,6.073,0.013
co,corrida_4,6-μmol/mol,part_8,9,6.073,0.013
co,corrida_4,6-μmol/mol,part_8,9,6.073,0.012
co,corrida_4,6-μmol/mol,part_9,10,6.073,0.013
co,corrida_4,6-μmol/mol,part_9,10,6.069,0.013
co,corrida_4,6-μmol/mol,part_9,10,6.066,0.015
co,corrida_4,6-μmol/mol,ref,1,6.073,0.014
co,corrida_4,6-μmol/mol,ref,1,6.068,0.013
co,corrida_4,6-μmol/mol,ref,1,6.071,0.013
co,corrida_5,8-μmol/mol,part_1,2,8.026,0.06
co,corrida_5,8-μmol/mol,part_1,2,8.017,0.058
co,corrida_5,8-μmol/mol,part_1,2,8.02,0.057
co,corrida_5,8-μmol/mol,part_10,11,8.082,0.038
co,corrida_5,8-μmol/mol,part_10,11,8.042,0.058
co,corrida_5,8-μmol/mol,part_10,11,8.001,0.05
co,corrida_5,8-μmol/mol,part_11,12,8.038,0.06
co,corrida_5,8-μmol/mol,part_11,12,8.045,0.06
co,corrida_5,8-μmol/mol,part_11,12,8.004,0.057
co,corrida_5,8-μmol/mol,part_12,13,8.047,0.063
co,corrida_5,8-μmol/mol,part_12,13,8.104,0.012
co,corrida_5,8-μmol/mol,part_12,13,8.054,0.063
co,corrida_5,8-μmol/mol,part_2,3,8.033,0.058
co,corrida_5,8-μmol/mol,part_2,3,8.065,0.054
co,corrida_5,8-μmol/mol,part_2,3,8.062,0.054
co,corrida_5,8-μmol/mol,part_3,4,8.064,0.056
co,corrida_5,8-μmol/mol,part_3,4,8.028,0.057
co,corrida_5,8-μmol/mol,part_3,4,8.053,0.062
co,corrida_5,8-μmol/mol,part_4,5,8.068,0.061
co,corrida_5,8-μmol/mol,part_4,5,8.051,0.065
co,corrida_5,8-μmol/mol,part_4,5,8.037,0.061
co,corrida_5,8-μmol/mol,part_5,6,8.019,0.054
co,corrida_5,8-μmol/mol,part_5,6,8.028,0.06
co,corrida_5,8-μmol/mol,part_5,6,8.038,0.063
co,corrida_5,8-μmol/mol,part_6,7,8.063,0.058
co,corrida_5,8-μmol/mol,part_6,7,8.075,0.047
co,corrida_5,8-μmol/mol,part_6,7,8.061,0.049
co,corrida_5,8-μmol/mol,part_7,8,8.041,0.063
co,corrida_5,8-μmol/mol,part_7,8,8.038,0.057
co,corrida_5,8-μmol/mol,part_7,8,8.016,0.058
co,corrida_5,8-μmol/mol,part_8,9,8.043,0.063
co,corrida_5,8-μmol/mol,part_8,9,8.021,0.056
co,corrida_5,8-μmol/mol,part_8,9,8.039,0.064
co,corrida_5,8-μmol/mol,part_9,10,8.03,0.057
co,corrida_5,8-μmol/mol,part_9,10,8.03,0.058
co,corrida_5,8-μmol/mol,part_9,10,8.053,0.06
co,corrida_5,8-μmol/mol,ref,1,8.024,0.065
co,corrida_5,8-μmol/mol,ref,1,8.047,0.062
co,corrida_5,8-μmol/mol,ref,1,8.026,0.063
no,corrida_1,0-nmol/mol,part_1,2,0.609,0.126
no,corrida_1,0-nmol/mol,part_1,2,0.54,0.097
no,corrida_1,0-nmol/mol,part_1,2,0.575,0.167
no,corrida_1,0-nmol/mol,part_10,11,0.613,0.172
no,corrida_1,0-nmol/mol,part_10,11,0.534,0.087
no,corrida_1,0-nmol/mol,part_10,11,0.614,0.134
no,corrida_1,0-nmol/mol,part_11,12,0.519,0.133
no,corrida_1,0-nmol/mol,part_11,12,0.513,0.102
no,corrida_1,0-nmol/mol,part_11,12,0.567,0.121
no,corrida_1,0-nmol/mol,part_12,13,0.543,0.128
no,corrida_1,0-nmol/mol,part_12,13,0.547,0.148
no,corrida_1,0-nmol/mol,part_12,13,0.553,0.12
no,corrida_1,0-nmol/mol,part_2,3,0.596,0.169
no,corrida_1,0-nmol/mol,part_2,3,0.594,0.162
no,corrida_1,0-nmol/mol,part_2,3,0.515,0.112
no,corrida_1,0-nmol/mol,part_3,4,0.512,0.076
no,corrida_1,0-nmol/mol,part_3,4,0.588,0.126
no,corrida_1,0-nmol/mol,part_3,4,0.564,0.134
no,corrida_1,0-nmol/mol,part_4,5,0.678,0.136
no,corrida_1,0-nmol/mol,part_4,5,0.575,0.178
no,corrida_1,0-nmol/mol,part_4,5,0.556,0.147
no,corrida_1,0-nmol/mol,part_5,6,0.586,0.151
no,corrida_1,0-nmol/mol,part_5,6,0.595,0.102
no,corrida_1,0-nmol/mol,part_5,6,0.527,0.136
no,corrida_1,0-nmol/mol,part_6,7,0.503,0.102
no,corrida_1,0-nmol/mol,part_6,7,0.606,0.144
no,corrida_1,0-nmol/mol,part_6,7,0.613,0.119
no,corrida_1,0-nmol/mol,part_7,8,0.572,0.158
no,corrida_1,0-nmol/mol,part_7,8,0.574,0.148
no,corrida_1,0-nmol/mol,part_7,8,0.564,0.149
no,corrida_1,0-nmol/mol,part_8,9,0.548,0.12
no,corrida_1,0-nmol/mol,part_8,9,0.572,0.14
no,corrida_1,0-nmol/mol,part_8,9,0.674,0.138
no,corrida_1,0-nmol/mol,part_9,10,0.624,0.175
no,corrida_1,0-nmol/mol,part_9,10,0.553,0.135
no,corrida_1,0-nmol/mol,part_9,10,0.554,0.149
no,corrida_1,0-nmol/mol,ref,1,0.517,0.117
no,corrida_1,0-nmol/mol,ref,1,0.501,0.092
no,corrida_1,0-nmol/mol,ref,1,0.553,0.144
no,corrida_2,121-nmol/mol,part_1,2,120.319,0.072
no,corrida_2,121-nmol/mol,part_1,2,120.308,0.062
no,corrida_2,121-nmol/mol,part_1,2,120.37,0.056
no,corrida_2,121-nmol/mol,part_10,11,120.348,0.059
no,corrida_2,121-nmol/mol,part_10,11,120.369,0.077
no,corrida_2,121-nmol/mol,part_10,11,120.335,0.071
no,corrida_2,121-nmol/mol,part_11,12,120.356,0.074
no,corrida_2,121-nmol/mol,part_11,12,120.355,0.08
no,corrida_2,121-nmol/mol,part_11,12,120.352,0.058
no,corrida_2,121-nmol/mol,part_12,13,120.348,0.097
no,corrida_2,121-nmol/mol,part_12,13,120.329,0.104
no,corrida_2,121-nmol/mol,part_12,13,120.323,0.057
no,corrida_2,121-nmol/mol,part_2,3,120.307,0.076
no,corrida_2,121-nmol/mol,part_2,3,120.342,0.065
no,corrida_2,121-nmol/mol,part_2,3,120.356,0.071
no,corrida_2,121-nmol/mol,part_3,4,120.312,0.05
no,corrida_2,121-nmol/mol,part_3,4,120.347,0.068
no,corrida_2,121-nmol/mol,part_3,4,120.375,0.074
no,corrida_2,121-nmol/mol,part_4,5,120.346,0.1
no,corrida_2,121-nmol/mol,part_4,5,120.329,0.078
no,corrida_2,121-nmol/mol,part_4,5,120.328,0.069
no,corrida_2,121-nmol/mol,part_5,6,120.339,0.069
no,corrida_2,121-nmol/mol,part_5,6,120.354,0.044
no,corrida_2,121-nmol/mol,part_5,6,120.354,0.087
no,corrida_2,121-nmol/mol,part_6,7,120.34,0.074
no,corrida_2,121-nmol/mol,part_6,7,120.363,0.067
no,corrida_2,121-nmol/mol,part_6,7,120.368,0.064
no,corrida_2,121-nmol/mol,part_7,8,120.377,0.08
no,corrida_2,121-nmol/mol,part_7,8,120.362,0.071
no,corrida_2,121-nmol/mol,part_7,8,120.299,0.078
no,corrida_2,121-nmol/mol,part_8,9,120.381,0.067
no,corrida_2,121-nmol/mol,part_8,9,120.321,0.069
no,corrida_2,121-nmol/mol,part_8,9,120.362,0.029
no,corrida_2,121-nmol/mol,part_9,10,120.341,0.078
no,corrida_2,121-nmol/mol,part_9,10,120.359,0.086
no,corrida_2,121-nmol/mol,part_9,10,120.337,0.081
no,corrida_2,121-nmol/mol,ref,1,120.358,0.049
no,corrida_2,121-nmol/mol,ref,1,120.359,0.066
no,corrida_2,121-nmol/mol,ref,1,120.347,0.067
no,corrida_3,122-nmol/mol,part_1,2,40.722,0.056
no,corrida_3,122-nmol/mol,part_1,2,40.742,0.076
no,corrida_3,122-nmol/mol,part_1,2,40.727,0.045
no,corrida_3,122-nmol/mol,part_10,11,40.72,0.063
no,corrida_3,122-nmol/mol,part_10,11,40.721,0.042
no,corrida_3,122-nmol/mol,part_10,11,40.737,0.055
no,corrida_3,122-nmol/mol,part_11,12,40.758,0.037
no,corrida_3,122-nmol/mol,part_11,12,40.743,0.052
no,corrida_3,122-nmol/mol,part_11,12,40.707,0.058
no,corrida_3,122-nmol/mol,part_12,13,40.72,0.055
no,corrida_3,122-nmol/mol,part_12,13,40.723,0.061
no,corrida_3,122-nmol/mol,part_12,13,40.707,0.054
no,corrida_3,122-nmol/mol,part_2,3,40.716,0.026
no,corrida_3,122-nmol/mol,part_2,3,40.723,0.067
no,corrida_3,122-nmol/mol,part_2,3,40.731,0.029
no,corrida_3,122-nmol/mol,part_3,4,40.745,0.051
no,corrida_3,122-nmol/mol,part_3,4,40.734,0.042
no,corrida_3,122-nmol/mol,part_3,4,40.73,0.053
no,corrida_3,122-nmol/mol,part_4,5,40.758,0.043
no,corrida_3,122-nmol/mol,part_4,5,40.737,0.045
no,corrida_3,122-nmol/mol,part_4,5,40.752,0.032
no,corrida_3,122-nmol/mol,part_5,6,40.718,0.056
no,corrida_3,122-nmol/mol,part_5,6,40.718,0.049
no,corrida_3,122-nmol/mol,part_5,6,40.749,0.037
no,corrida_3,122-nmol/mol,part_6,7,40.741,0.061
no,corrida_3,122-nmol/mol,part_6,7,40.738,0.043
no,corrida_3,122-nmol/mol,part_6,7,40.703,0.032
no,corrida_3,122-nmol/mol,part_7,8,40.723,0.044
no,corrida_3,122-nmol/mol,part_7,8,40.722,0.041
no,corrida_3,122-nmol/mol,part_7,8,40.778,0.025
no,corrida_3,122-nmol/mol,part_8,9,40.74,0.051
no,corrida_3,122-nmol/mol,part_8,9,40.725,0.065
no,corrida_3,122-nmol/mol,part_8,9,40.714,0.048
no,corrida_3,122-nmol/mol,part_9,10,40.727,0.048
no,corrida_3,122-nmol/mol,part_9,10,40.709,0.052
no,corrida_3,122-nmol/mol,part_9,10,40.734,0.04
no,corrida_3,122-nmol/mol,ref,1,40.718,0.079
no,corrida_3,122-nmol/mol,ref,1,40.715,0.039
no,corrida_3,122-nmol/mol,ref,1,40.727,0.038
no,corrida_4,180-nmol/mol,part_1,2,182.158,0.251
no,corrida_4,180-nmol/mol,part_1,2,182.249,0.299
no,corrida_4,180-nmol/mol,part_1,2,182.187,0.193
no,corrida_4,180-nmol/mol,part_10,11,182.221,0.25
no,corrida_4,180-nmol/mol,part_10,11,182.15,0.265
no,corrida_4,180-nmol/mol,part_10,11,182.361,0.242
no,corrida_4,180-nmol/mol,part_11,12,182.203,0.274
no,corrida_4,180-nmol/mol,part_11,12,182.344,0.225
no,corrida_4,180-nmol/mol,part_11,12,182.378,0.252
no,corrida_4,180-nmol/mol,part_12,13,182.396,0.278
no,corrida_4,180-nmol/mol,part_12,13,182.265,0.231
no,corrida_4,180-nmol/mol,part_12,13,182.339,0.257
no,corrida_4,180-nmol/mol,part_2,3,182.359,0.222
no,corrida_4,180-nmol/mol,part_2,3,182.067,0.203
no,corrida_4,180-nmol/mol,part_2,3,182.27,0.304
no,corrida_4,180-nmol/mol,part_3,4,182.141,0.267
no,corrida_4,180-nmol/mol,part_3,4,182.223,0.235
no,corrida_4,180-nmol/mol,part_3,4,182.198,0.28
no,corrida_4,180-nmol/mol,part_4,5,182.285,0.24
no,corrida_4,180-nmol/mol,part_4,5,182.239,0.255
no,corrida_4,180-nmol/mol,part_4,5,182.349,0.237
no,corrida_4,180-nmol/mol,part_5,6,182.207,0.243
no,corrida_4,180-nmol/mol,part_5,6,182.294,0.21
no,corrida_4,180-nmol/mol,part_5,6,182.258,0.217
no,corrida_4,180-nmol/mol,part_6,7,182.214,0.26
no,corrida_4,180-nmol/mol,part_6,7,182.236,0.215
no,corrida_4,180-nmol/mol,part_6,7,182.145,0.229
no,corrida_4,180-nmol/mol,part_7,8,182.175,0.223
no,corrida_4,180-nmol/mol,part_7,8,182.125,0.244
no,corrida_4,180-nmol/mol,part_7,8,182.237,0.246
no,corrida_4,180-nmol/mol,part_8,9,182.346,0.237
no,corrida_4,180-nmol/mol,part_8,9,182.273,0.237
no,corrida_4,180-nmol/mol,part_8,9,182.185,0.256
no,corrida_4,180-nmol/mol,part_9,10,182.264,0.229
no,corrida_4,180-nmol/mol,part_9,10,182.158,0.212
no,corrida_4,180-nmol/mol,part_9,10,182.337,0.242
no,corrida_4,180-nmol/mol,ref,1,182.303,0.276
no,corrida_4,180-nmol/mol,ref,1,182.289,0.25
no,corrida_4,180-nmol/mol,ref,1,182.22,0.24
no,corrida_5,181-nmol/mol,part_1,2,180.204,0.103
no,corrida_5,181-nmol/mol,part_1,2,180.205,0.071
no,corrida_5,181-nmol/mol,part_1,2,180.178,0.11
no,corrida_5,181-nmol/mol,part_10,11,180.191,0.058
no,corrida_5,181-nmol/mol,part_10,11,180.154,0.068
no,corrida_5,181-nmol/mol,part_10,11,180.192,0.068
no,corrida_5,181-nmol/mol,part_11,12,180.218,0.072
no,corrida_5,181-nmol/mol,part_11,12,180.194,0.056
no,corrida_5,181-nmol/mol,part_11,12,180.219,0.064
no,corrida_5,181-nmol/mol,part_12,13,180.197,0.103
no,corrida_5,181-nmol/mol,part_12,13,180.166,0.071
no,corrida_5,181-nmol/mol,part_12,13,180.251,0.082
no,corrida_5,181-nmol/mol,part_2,3,180.194,0.084
no,corrida_5,181-nmol/mol,part_2,3,180.184,0.07
no,corrida_5,181-nmol/mol,part_2,3,180.245,0.096
no,corrida_5,181-nmol/mol,part_3,4,180.176,0.089
no,corrida_5,181-nmol/mol,part_3,4,180.175,0.064
no,corrida_5,181-nmol/mol,part_3,4,180.21,0.083
no,corrida_5,181-nmol/mol,part_4,5,180.186,0.047
no,corrida_5,181-nmol/mol,part_4,5,180.19,0.097
no,corrida_5,181-nmol/mol,part_4,5,180.217,0.05
no,corrida_5,181-nmol/mol,part_5,6,180.151,0.079
no,corrida_5,181-nmol/mol,part_5,6,180.182,0.073
no,corrida_5,181-nmol/mol,part_5,6,180.204,0.08
no,corrida_5,181-nmol/mol,part_6,7,180.17,0.082
no,corrida_5,181-nmol/mol,part_6,7,180.169,0.085
no,corrida_5,181-nmol/mol,part_6,7,180.15,0.088
no,corrida_5,181-nmol/mol,part_7,8,180.215,0.066
no,corrida_5,181-nmol/mol,part_7,8,180.201,0.097
no,corrida_5,181-nmol/mol,part_7,8,180.192,0.087
no,corrida_5,181-nmol/mol,part_8,9,180.22,0.089
no,corrida_5,181-nmol/mol,part_8,9,180.173,0.069
no,corrida_5,181-nmol/mol,part_8,9,180.186,0.083
no,corrida_5,181-nmol/mol,part_9,10,180.192,0.079
no,corrida_5,181-nmol/mol,part_9,10,180.217,0.083
no,corrida_5,181-nmol/mol,part_9,10,180.215,0.063
no,corrida_5,181-nmol/mol,ref,1,180.195,0.036
no,corrida_5,181-nmol/mol,ref,1,180.224,0.072
no,corrida_5,181-nmol/mol,ref,1,180.194,0.086
no,corrida_6,182-nmol/mol,part_1,2,76.086,0.312
no,corrida_6,182-nmol/mol,part_1,2,76.189,0.316
no,corrida_6,182-nmol/mol,part_1,2,76.145,0.245
no,corrida_6,182-nmol/mol,part_10,11,75.809,0.38
no,corrida_6,182-nmol/mol,part_10,11,75.985,0.343
no,corrida_6,182-nmol/mol,part_10,11,76.065,0.388
no,corrida_6,182-nmol/mol,part_11,12,76.228,0.268
no,corrida_6,182-nmol/mol,part_11,12,76.298,0.39
no,corrida_6,182-nmol/mol,part_11,12,76.238,0.373
no,corrida_6,182-nmol/mol,part_12,13,76.046,0.336
no,corrida_6,182-nmol/mol,part_12,13,76.03,0.191
no,corrida_6,182-nmol/mol,part_12,13,76.045,0.302
no,corrida_6,182-nmol/mol,part_2,3,76.328,0.213
no,corrida_6,182-nmol/mol,part_2,3,76.104,0.334
no,corrida_6,182-nmol/mol,part_2,3,76.085,0.385
no,corrida_6,182-nmol/mol,part_3,4,76.039,0.195
no,corrida_6,182-nmol/mol,part_3,4,76.061,0.402
no,corrida_6,182-nmol/mol,part_3,4,76.131,0.38
no,corrida_6,182-nmol/mol,part_4,5,76.138,0.228
no,corrida_6,182-nmol/mol,part_4,5,76.167,0.297
no,corrida_6,182-nmol/mol,part_4,5,76.084,0.304
no,corrida_6,182-nmol/mol,part_5,6,76.03,0.237
no,corrida_6,182-nmol/mol,part_5,6,76.13,0.183
no,corrida_6,182-nmol/mol,part_5,6,76.048,0.35
no,corrida_6,182-nmol/mol,part_6,7,76.216,0.368
no,corrida_6,182-nmol/mol,part_6,7,76.121,0.241
no,corrida_6,182-nmol/mol,part_6,7,75.96,0.359
no,corrida_6,182-nmol/mol,part_7,8,76.054,0.279
no,corrida_6,182-nmol/mol,part_7,8,76.116,0.235
no,corrida_6,182-nmol/mol,part_7,8,75.994,0.28
no,corrida_6,182-nmol/mol,part_8,9,76.098,0.415
no,corrida_6,182-nmol/mol,part_8,9,76.119,0.245
no,corrida_6,182-nmol/mol,part_8,9,76.244,0.394
no,corrida_6,182-nmol/mol,part_9,10,76.054,0.383
no,corrida_6,182-nmol/mol,part_9,10,76.085,0.342
no,corrida_6,182-nmol/mol,part_9,10,76.055,0.269
no,corrida_6,182-nmol/mol,ref,1,76.104,0.439
no,corrida_6,182-nmol/mol,ref,1,76.161,0.16
no,corrida_6,182-nmol/mol,ref,1,76.139,0.289
no,corrida_7,42-nmol/mol,part_1,2,24.665,0.715
no,corrida_7,42-nmol/mol,part_1,2,25.227,1.47
no,corrida_7,42-nmol/mol,part_1,2,24.365,0.779
no,corrida_7,42-nmol/mol,part_10,11,24.676,1.197
no,corrida_7,42-nmol/mol,part_10,11,24.758,1.006
no,corrida_7,42-nmol/mol,part_10,11,24.834,1.268
no,corrida_7,42-nmol/mol,part_11,12,24.58,0.862
no,corrida_7,42-nmol/mol,part_11,12,25.188,1.124
no,corrida_7,42-nmol/mol,part_11,12,24.508,1.276
no,corrida_7,42-nmol/mol,part_12,13,24.213,1.895
no,corrida_7,42-nmol/mol,part_12,13,24.58,0.668
no,corrida_7,42-nmol/mol,part_12,13,24.718,1.451
no,corrida_7,42-nmol/mol,part_2,3,24.857,0.855
no,corrida_7,42-nmol/mol,part_2,3,24.315,1.079
no,corrida_7,42-nmol/mol,part_2,3,24.833,1.637
no,corrida_7,42-nmol/mol,part_3,4,25.057,0.912
no,corrida_7,42-nmol/mol,part_3,4,25.382,1.388
no,corrida_7,42-nmol/mol,part_3,4,24.926,1.037
no,corrida_7,42-nmol/mol,part_4,5,24.848,0.902
no,corrida_7,42-nmol/mol,part_4,5,24.604,1.212
