participant_id,pollutant,level,x_i,u_i
part_8,co,6-μmol/mol,6.073094677,6.236716103046227e-5
part_9,co,6-μmol/mol,6.069580240666666,0.002092317289559073
part_1,co,8-μmol/mol,8.020712731,0.0025807328751284307
part_10,co,8-μmol/mol,8.041648984,0.023281512763939048
part_11,co,8-μmol/mol,8.029046376666667,0.012719079732986064
part_12,co,8-μmol/mol,8.068551200666667,0.01800262643012146
part_2,co,8-μmol/mol,8.053363071666666,0.010158648170314295
part_3,co,8-μmol/mol,8.048183574666666,0.0107929034380558
part_4,co,8-μmol/mol,8.052080619666667,0.009168527565728052
part_5,co,8-μmol/mol,8.028204639,0.0056655942278433175
part_6,co,8-μmol/mol,8.066436551333334,0.00442505236894869
part_7,co,8-μmol/mol,8.031650291333333,0.007968493586030762
part_8,co,8-μmol/mol,8.034189997,0.006639195447539904
part_9,co,8-μmol/mol,8.037454667333334,0.007549079098761542
part_1,no,0-nmol/mol,0.5746717171666667,0.020105352926679806
part_10,no,0-nmol/mol,0.5869064814666667,0.02637069887988421
part_11,no,0-nmol/mol,0.5330488215333333,0.016990514575963376
part_12,no,0-nmol/mol,0.5475881313333333,0.002778666467686334
part_2,no,0-nmol/mol,0.5685966330000001,0.02661542716774456
part_3,no,0-nmol/mol,0.5548740740666667,0.02235156615037249
part_4,no,0-nmol/mol,0.6031449495,0.03795568688737934
part_5,no,0-nmol/mol,0.5689398148333333,0.021345612344892205
part_6,no,0-nmol/mol,0.5738476430666667,0.035635050774732405
part_7,no,0-nmol/mol,0.5696527777666667,0.0029448405362953525
part_8,no,0-nmol/mol,0.5978232323333333,0.03852112209327041
part_9,no,0-nmol/mol,0.577045202,0.02362319295371656
part_1,no,121-nmol/mol,120.33256916666667,0.019165298672544517
part_10,no,121-nmol/mol,120.3507378,0.009836782126792596
part_11,no,121-nmol/mol,120.35434783333334,0.0013867784325922194
part_12,no,121-nmol/mol,120.3334519,0.00744056402185489
part_2,no,121-nmol/mol,120.3350066,0.014652512905755284
part_3,no,121-nmol/mol,120.3446245,0.01807205513502502
part_4,no,121-nmol/mol,120.33437413333333,0.0059158593853949675
part_5,no,121-nmol/mol,120.3487747,0.004941543115266218
part_6,no,121-nmol/mol,120.35698286666667,0.008521253978598686
part_7,no,121-nmol/mol,120.3460211,0.023853018951556476
part_8,no,121-nmol/mol,120.35500656666666,0.01766596666751401
part_9,no,121-nmol/mol,120.3457049,0.006537012403487932
part_1,no,122-nmol/mol,40.7302093,0.005812138330136997
part_10,no,122-nmol/mol,40.72593798333333,0.005383364916038302
part_11,no,122-nmol/mol,40.73594961,0.01487649107734239
part_12,no,122-nmol/mol,40.71669767666667,0.004906789512298907
part_2,no,122-nmol/mol,40.72308914333333,0.004162976866660081
part_3,no,122-nmol/mol,40.73635659,0.004386821275947016
part_4,no,122-nmol/mol,40.74908914666667,0.0063868762395944785
part_5,no,122-nmol/mol,40.72829069666667,0.010529136411682778
part_6,no,122-nmol/mol,40.727507753333335,0.012325654242093526
part_7,no,122-nmol/mol,40.741139536666665,0.01842555440272586
part_8,no,122-nmol/mol,40.72667829666667,0.007532622951744335
part_9,no,122-nmol/mol,40.72342247666667,0.007393890350102844
part_1,no,180-nmol/mol,182.1980011,0.026652822848125368
part_10,no,180-nmol/mol,182.24373306666666,0.06204093975782908
part_11,no,180-nmol/mol,182.30804476666665,0.053624003664849255
part_12,no,180-nmol/mol,182.33334983333333,0.038163037423197786
part_2,no,180-nmol/mol,182.2320957,0.08634011648326381
part_3,no,180-nmol/mol,182.1873964,0.024307474784310404
part_4,no,180-nmol/mol,182.2910627,0.031824860559998974
part_5,no,180-nmol/mol,182.25312136666668,0.02545097398924048
part_6,no,180-nmol/mol,182.19840043333332,0.027273122738600605
part_7,no,180-nmol/mol,182.17917196666667,0.03254173768077586
part_8,no,180-nmol/mol,182.26818076666666,0.04643397682532275
part_9,no,180-nmol/mol,182.25319580000001,0.05213550889042452
part_1,no,181-nmol/mol,180.19536233333332,0.008826984631667876
part_10,no,181-nmol/mol,180.17898546666666,0.01253639041954612
part_11,no,181-nmol/mol,180.21007246666667,0.007977207311111734
part_12,no,181-nmol/mol,180.20467393333334,0.024785470124677675
part_2,no,181-nmol/mol,180.20782606666668,0.01900601553862003
part_3,no,181-nmol/mol,180.18695653333333,0.011745170909690477
part_4,no,181-nmol/mol,180.19724636666666,0.009703637609734072
part_5,no,181-nmol/mol,180.17905796666665,0.015397505139290951
part_6,no,181-nmol/mol,180.16300726666665,0.006355781718069367
part_7,no,181-nmol/mol,180.2027174,0.0066227093982258785
part_8,no,181-nmol/mol,180.1930435,0.014237610163339015
part_9,no,181-nmol/mol,180.20793476666668,0.008052291020228619
part_1,no,182-nmol/mol,76.13974683333333,0.029839639377472704
part_10,no,182-nmol/mol,75.95314346,0.07551082063314848
part_11,no,182-nmol/mol,76.25483544333333,0.021955955295187683
part_12,no,182-nmol/mol,76.04007173,0.005038892515712833
part_2,no,182-nmol/mol,76.17246835333333,0.07819807194169752
part_3,no,182-nmol/mol,76.07683122333333,0.027881982492076733
part_4,no,182-nmol/mol,76.12973417666667,0.024131679041992492
part_5,no,182-nmol/mol,76.06916033666667,0.03085103389788271
part_6,no,182-nmol/mol,76.09903797666666,0.07480712575026476
part_7,no,182-nmol/mol,76.05451477,0.035181890694050734
part_8,no,182-nmol/mol,76.15354430333333,0.04572360861776383
part_9,no,182-nmol/mol,76.06462869333333,0.010255718388202528
part_1,no,42-nmol/mol,24.752141176666665,0.2525217000515486
part_10,no,42-nmol/mol,24.755750976666665,0.04579187228536392
part_11,no,42-nmol/mol,24.758868626666665,0.21559233690983895
part_12,no,42-nmol/mol,24.503733333333333,0.15093100625352926
part_2,no,42-nmol/mol,24.668366666666667,0.1766933392971416
part_3,no,42-nmol/mol,25.121568626666665,0.13549556120873024
part_4,no,42-nmol/mol,24.809005883333334,0.10911556454119707
part_5,no,42-nmol/mol,25.137705886666666,0.08089243806482468
part_6,no,42-nmol/mol,24.774711763333332,0.02254145095408359
part_7,no,42-nmol/mol,24.841180389999998,0.05611609315763544
part_8,no,42-nmol/mol,24.96311961,0.06535411232327823
part_9,no,42-nmol/mol,24.862954903333332,0.12449885198216791
part_1,no,81-nmol/mol,80.68091666666666,0.0031088535659877102
part_10,no,81-nmol/mol,80.68435256333333,0.01155713075672412
part_11,no,81-nmol/mol,80.68669871666667,0.0038693114496853934
part_12,no,81-nmol/mol,80.69912179333333,0.004766559403489753
part_2,no,81-nmol/mol,80.67391666666666,0.0027118868509909168
part_3,no,81-nmol/mol,80.68775641,0.0011284235496608174
part_4,no,81-nmol/mol,80.67885256,0.006708804370979581
part_5,no,81-nmol/mol,80.67790384666667,0.004144754162915071
part_6,no,81-nmol/mol,80.68566666666666,0.004253497980567265
part_7,no,81-nmol/mol,80.67657051333333,0.006451163023749684
part_8,no,81-nmol/mol,80.69365384666666,0.006430366250717254
part_9,no,81-nmol/mol,80.68889102666667,0.012883300963953058
part_1,no,82-nmol/mol,25.69841392,0.017281423358337787
part_10,no,82-nmol/mol,25.6877326,0.012247934806816243
part_11,no,82-nmol/mol,25.686285713333334,0.006069439972777011
part_12,no,82-nmol/mol,25.70098168666667,0.017380942768745862
part_2,no,82-nmol/mol,25.695820513333334,0.03474787221130177
part_3,no,82-nmol/mol,25.7119011,0.013728203550073028
part_4,no,82-nmol/mol,25.70255677666667,0.014459347447620933
part_5,no,82-nmol/mol,25.716516483333333,0.017526298085964617
part_6,no,82-nmol/mol,25.65902564,0.0039070767079027666
part_7,no,82-nmol/mol,25.682688643333332,0.0066342111758802245
part_8,no,82-nmol/mol,25.70518315,0.01794241769076117
part_9,no,82-nmol/mol,25.722860806666667,0.015954451549579363
part_1,no2,0-nmol/mol,0.15843222873333335,0.017773024747192646
part_10,no2,0-nmol/mol,0.11793661450333333,0.06960368469797452
part_11,no2,0-nmol/mol,0.15297445976666668,0.04665572087308254
part_12,no2,0-nmol/mol,0.17399715083333334,0.0045029892225702485
part_2,no2,0-nmol/mol,0.13027198366,0.03819905280947315
part_3,no2,0-nmol/mol,0.1394774112,0.02306063716320644
part_4,no2,0-nmol/mol,0.059490152109,0.038636842968853516
part_5,no2,0-nmol/mol,0.22613989666666667,0.02540554678040326
part_6,no2,0-nmol/mol,0.11771844605,0.022405839266018076
part_7,no2,0-nmol/mol,0.15990387586666666,0.027896799634311287
part_8,no2,0-nmol/mol,0.09335741733666666,0.03929276191483004
part_9,no2,0-nmol/mol,0.06330030245,0.019351335554157644
part_1,no2,120-nmol/mol,122.992827,0.04121171119406957
part_10,no2,120-nmol/mol,122.94708863333334,0.03874556211990871
part_11,no2,120-nmol/mol,123.02320676666668,0.06340114652224103
part_12,no2,120-nmol/mol,122.964135,0.0573724517943381
part_2,no2,120-nmol/mol,122.97540083333334,0.07086878127933258
part_3,no2,120-nmol/mol,123.00308016666666,0.07312559427159639
part_4,no2,120-nmol/mol,122.87983123333333,0.05529353893012968
part_5,no2,120-nmol/mol,122.90827003333334,0.05835496574863815
part_6,no2,120-nmol/mol,122.89194093333333,0.09182733632555817
part_7,no2,120-nmol/mol,123.11008436666667,0.1028847850409132
part_8,no2,120-nmol/mol,122.85464133333333,0.10264363171974301
part_9,no2,120-nmol/mol,123.02983123333333,0.021084002475601323
part_1,no2,30-nmol/mol,32.91295238,0.004608422927047061
part_10,no2,30-nmol/mol,32.920468256666666,0.007443545988149597
part_11,no2,30-nmol/mol,32.91263889,0.006035507088529981
part_12,no2,30-nmol/mol,32.912726193333334,0.006949590821273779
part_2,no2,30-nmol/mol,32.92235714,0.005359343356880271
part_3,no2,30-nmol/mol,32.90872222,0.013438501598288816
part_4,no2,30-nmol/mol,32.92125793666666,0.0033032236667155657
part_5,no2,30-nmol/mol,32.92111111,0.006342996726839506
part_6,no2,30-nmol/mol,32.91868651,0.00159429586166711
part_7,no2,30-nmol/mol,32.91824206333333,0.007569071899588777
part_8,no2,30-nmol/mol,32.91065873,0.014543952494046216
part_9,no2,30-nmol/mol,32.91696825333334,0.002893992408590052
part_1,no2,60-nmol/mol,65.01680586,0.09796870604988595
part_10,no2,60-nmol/mol,65.02763003666666,0.052719096498389656
part_11,no2,60-nmol/mol,64.89206227,0.05814876633433122
part_12,no2,60-nmol/mol,64.98188278333333,0.02716409977083431
part_2,no2,60-nmol/mol,64.91478388333333,0.01794049692116641
part_3,no2,60-nmol/mol,65.03660073,0.006241015090307299
part_4,no2,60-nmol/mol,64.95120879333334,0.03833140024138842
part_5,no2,60-nmol/mol,64.92056776666666,0.0597288991885033
part_6,no2,60-nmol/mol,64.95612820666668,0.05884574286149183
part_7,no2,60-nmol/mol,64.98129670333334,0.0629520379784334
part_8,no2,60-nmol/mol,64.97349084333334,0.026742279888647563
part_9,no2,60-nmol/mol,65.06137729,0.04074375122396285
part_1,no2,90-nmol/mol,96.84451938,0.00632650121805855
part_10,no2,90-nmol/mol,96.85501938,0.005558357228985797
part_11,no2,90-nmol/mol,96.83853876,0.0030614804578193437
part_12,no2,90-nmol/mol,96.83275581666668,0.006925513799838075
part_2,no2,90-nmol/mol,96.85201162666667,0.004951087851392397
part_3,no2,90-nmol/mol,96.84887596666667,0.006317019855553561
part_4,no2,90-nmol/mol,96.84575581333334,0.006734226118174047
part_5,no2,90-nmol/mol,96.84050387666666,0.010095154190199948
part_6,no2,90-nmol/mol,96.83514728666667,0.01265314887938409
part_7,no2,90-nmol/mol,96.84377907333334,0.001320130063216757
part_8,no2,90-nmol/mol,96.83667054,0.003923928965534066
part_9,no2,90-nmol/mol,96.83438759666667,0.007144756890261954
part_1,o3,0-nmol/mol,4.623333333333334e-5,5.366666666666666e-6
part_10,o3,0-nmol/mol,3.55e-5,1.8475208614068025e-6
part_11,o3,0-nmol/mol,2.69e-5,2.853652630109932e-6
part_12,o3,0-nmol/mol,4.1933333333333334e-5,6.693363213744725e-6
part_2,o3,0-nmol/mol,4.0866666666666666e-5,5.675776990372724e-6
part_3,o3,0-nmol/mol,2.3666666666666668e-5,1.0666666666666667e-6
part_4,o3,0-nmol/mol,3.44e-5,5.971878543082849e-6
part_5,o3,0-nmol/mol,4.19e-5,7.447818472546172e-6
part_6,o3,0-nmol/mol,3.3333333333333335e-5,2.8474159825669617e-6
part_7,o3,0-nmol/mol,3.01e-5,5.97187854308285e-6
part_8,o3,0-nmol/mol,3.98e-5,2.8536526301099324e-6
part_9,o3,0-nmol/mol,3.873333333333333e-5,1.162559436951266e-5
part_1,o3,120-nmol/mol,120.0516637,0.09543732008833695
part_10,o3,120-nmol/mol,119.9088003,0.08275476798305918
part_11,o3,120-nmol/mol,119.7967961,0.14886648464863875
part_12,o3,120-nmol/mol,119.72858876666666,0.0993077923423328
part_2,o3,120-nmol/mol,120.11431476666667,0.04841292345081489
part_3,o3,120-nmol/mol,120.06547103333334,0.2382236989913903
part_4,o3,120-nmol/mol,120.00515966666666,0.13744816792481374
part_5,o3,120-nmol/mol,119.83108256666667,0.047853003692708396
part_6,o3,120-nmol/mol,119.5908553,0.09471889978733689
part_7,o3,120-nmol/mol,120.0101409,0.046438766303312486
part_8,o3,120-nmol/mol,119.971694,0.1852489488132484
part_9,o3,120-nmol/mol,119.7324978,0.08895841804354684
part_1,o3,180-nmol/mol,178.7224566666667,0.3345789681651666
part_10,o3,180-nmol/mol,177.98148883333332,0.4143580629412267
part_11,o3,180-nmol/mol,179.61014063333332,0.3807612681508848
part_12,o3,180-nmol/mol,178.6693961,0.34365894604746244
part_2,o3,180-nmol/mol,177.84907743333332,0.14017657467673555
part_3,o3,180-nmol/mol,178.03937356666665,0.007960678603889241
part_4,o3,180-nmol/mol,179.19768946666667,0.2356154417990801
part_5,o3,180-nmol/mol,178.03491723333335,0.02027139812085937
part_6,o3,180-nmol/mol,178.1525935,0.4988745526920855
part_7,o3,180-nmol/mol,178.29064426666667,0.3550898863560717
part_8,o3,180-nmol/mol,177.9984983,0.4626951661546599
part_9,o3,180-nmol/mol,178.26533426666668,0.23697248162857468
part_1,o3,40-nmol/mol,40.576213450000004,0.01502409316798947
part_10,o3,40-nmol/mol,40.58810934666666,0.0674528726249955
part_11,o3,40-nmol/mol,40.40107643333333,0.06725037593028138
part_12,o3,40-nmol/mol,40.50358346666666,0.04800674233821937
part_2,o3,40-nmol/mol,40.50725433,0.10620655332629016
part_3,o3,40-nmol/mol,40.48327076666667,0.045563118287041474
part_4,o3,40-nmol/mol,40.56738177333333,0.050743299076707694
part_5,o3,40-nmol/mol,40.594253083333335,0.03235485738825571
part_6,o3,40-nmol/mol,40.46529783,0.03185731622670041
part_7,o3,40-nmol/mol,40.52900064,0.04467884797054875
part_8,o3,40-nmol/mol,40.51796774666666,0.09758356841324949
part_9,o3,40-nmol/mol,40.44565371,0.023792117369793763
part_1,o3,80-nmol/mol,80.22912826,0.030643408325384446
part_10,o3,80-nmol/mol,80.08584451,0.011708711702231095
part_11,o3,80-nmol/mol,80.05604427333333,0.09428588741230541
part_12,o3,80-nmol/mol,80.03111396333334,0.09248192646419316
part_2,o3,80-nmol/mol,80.05724274666667,0.14760399456519163
part_3,o3,80-nmol/mol,79.98377546,0.07041385627542668
part_4,o3,80-nmol/mol,80.09092960000001,0.13115210362278848
part_5,o3,80-nmol/mol,80.15800649,0.09539453515759785
part_6,o3,80-nmol/mol,80.26064357333334,0.04272930361583016
part_7,o3,80-nmol/mol,79.99150522,0.004661543331656421
part_8,o3,80-nmol/mol,80.04722019666667,0.10094469709417675
part_9,o3,80-nmol/mol,80.24759856333333,0.038597287532168886
part_1,so2,0-nmol/mol,0.04842767295666667,0.0029418907063142943
part_10,so2,0-nmol/mol,0.05591194968333333,0.002470505578199346
part_11,so2,0-nmol/mol,0.051823899373333336,0.0033616925822782403
part_12,so2,0-nmol/mol,0.04207547169666667,0.009771933520452728
part_2,so2,0-nmol/mol,0.05798742138333333,0.005400022122389627
part_3,so2,0-nmol/mol,0.04603773585,8.508018414663349e-4
part_4,so2,0-nmol/mol,0.06842767295333334,0.0066986299147191045
part_5,so2,0-nmol/mol,0.05396226414666667,0.012707982557757309
part_6,so2,0-nmol/mol,0.03660377358333333,0.004611396925371168
part_7,so2,0-nmol/mol,0.04968553459333333,0.012974280285040773
part_8,so2,0-nmol/mol,0.05849056604,0.0030208326944335066
part_9,so2,0-nmol/mol,0.04893081761,0.0027000110609424663
part_1,so2,100-nmol/mol,99.6998163,0.11184137648322376
part_10,so2,100-nmol/mol,99.42638755333333,0.19888247948863455
part_11,so2,100-nmol/mol,99.54595327333334,0.19339966787934423
part_12,so2,100-nmol/mol,99.40811798,0.06730807544599714
part_2,so2,100-nmol/mol,99.57935259666667,0.0938037981996517
part_3,so2,100-nmol/mol,99.29025459333333,0.06638381819827636
part_4,so2,100-nmol/mol,99.49419342,0.027491910851017026
part_5,so2,100-nmol/mol,99.54372971000001,0.03328394814951424
part_6,so2,100-nmol/mol,99.35378901333333,0.06683463507794475
part_7,so2,100-nmol/mol,99.70627073333333,0.12646801047639625
part_8,so2,100-nmol/mol,99.43920367333332,0.10673175760783195
part_9,so2,100-nmol/mol,99.56720750666666,0.04124763657868374
part_1,so2,140-nmol/mol,139.11840716666666,0.07518663576936302
part_10,so2,140-nmol/mol,139.14126006666666,0.11365306871514351
part_11,so2,140-nmol/mol,139.0199518,0.06209500820012463
part_12,so2,140-nmol/mol,139.29035686666666,0.11323049426328571
part_2,so2,140-nmol/mol,139.07141286666666,0.07468674876738
part_3,so2,140-nmol/mol,139.12273103333334,0.15050144841615914
part_4,so2,140-nmol/mol,139.09591973333332,0.0974722183641601
part_5,so2,140-nmol/mol,139.20702310000001,0.10540392523947933
part_6,so2,140-nmol/mol,139.1005235,0.058548929035800105
part_7,so2,140-nmol/mol,138.97506823333333,0.018642409392772542
part_8,so2,140-nmol/mol,139.0510844,0.038242548961637354
part_9,so2,140-nmol/mol,139.04377589999999,0.03930485690650179
part_1,so2,180-nmol/mol,180.4679692,0.0522374269996448
part_10,so2,180-nmol/mol,180.5220319,0.16034458704748922
part_11,so2,180-nmol/mol,180.5190747,0.058002207496009255
part_12,so2,180-nmol/mol,180.5442601,0.03613867126366352
part_2,so2,180-nmol/mol,180.6414159,0.13620127162493778
part_3,so2,180-nmol/mol,180.41977806666668,0.0663936889178079
part_4,so2,180-nmol/mol,180.58232143333333,0.05162022455105262
part_5,so2,180-nmol/mol,180.59349310000002,0.02480474941101774
part_6,so2,180-nmol/mol,180.59597536666666,0.07563861862316305
part_7,so2,180-nmol/mol,180.5924625,0.08312963220434424
part_8,so2,180-nmol/mol,180.6302442,0.0718851923156194
part_9,so2,180-nmol/mol,180.54905133333332,0.10420288564174991
part_1,so2,20-nmol/mol,19.72807843,0.0117620253665265
part_10,so2,20-nmol/mol,19.735843136666666,0.004138510997872408
part_11,so2,20-nmol/mol,19.74160784,0.005123766535863825
part_12,so2,20-nmol/mol,19.72917647,0.005722940521466168
part_2,so2,20-nmol/mol,19.731058823333335,0.0023773234491773895
part_3,so2,20-nmol/mol,19.73235294,0.006764790255227972
part_4,so2,20-nmol/mol,19.73019607666667,0.0028796165749303466
part_5,so2,20-nmol/mol,19.72462745,0.006320299847129919
part_6,so2,20-nmol/mol,19.72835294,0.009851727455826896
part_7,so2,20-nmol/mol,19.72945098,0.007568932928917202
part_8,so2,20-nmol/mol,19.721176473333333,7.347064004155758e-4
part_9,so2,20-nmol/mol,19.72909804,0.004075603179460884
part_1,so2,60-nmol/mol,59.90286738333334,0.008414242350383454
part_10,so2,60-nmol/mol,59.901039426666664,0.005246581290465815
part_11,so2,60-nmol/mol,59.89261649,0.005643994811269336
part_12,so2,60-nmol/mol,59.89774193666667,0.00669176662384757
part_2,so2,60-nmol/mol,59.89677419,0.005707372129100147
part_3,so2,60-nmol/mol,59.892580646666666,0.0053486762070718815
part_4,so2,60-nmol/mol,59.89498208,0.0033167174971864377
part_5,so2,60-nmol/mol,59.89591398,0.002863798237939501
part_6,so2,60-nmol/mol,59.89387097,0.014360373634709309
part_7,so2,60-nmol/mol,59.88867383666666,0.0033663137902723086
part_8,so2,60-nmol/mol,59.89458781333333,0.010197558159572316
part_9,so2,60-nmol/mol,59.88731182666667,0.006584064923033721
part_1,so2,61-nmol/mol,59.05251028666667,0.005919635039039027
part_10,so2,61-nmol/mol,59.04600823,6.388548952879025e-4
part_11,so2,61-nmol/mol,59.05584362333333,0.004722301796939544
part_12,so2,61-nmol/mol,59.05600823,0.005689886888262902
part_2,so2,61-nmol/mol,59.05403292,0.00801941265655779
part_3,so2,61-nmol/mol,59.04637860333334,0.004134318526030828
part_4,so2,61-nmol/mol,59.047037036666666,0.002195774713280593
part_5,so2,61-nmol/mol,59.06600823,0.010485429493599872
part_6,so2,61-nmol/mol,59.05711934333333,0.0066538270863027325
part_7,so2,61-nmol/mol,59.051728393333335,0.005102215073744253
part_8,so2,61-nmol/mol,59.05016461,0.0047688694087837285
part_9,so2,61-nmol/mol,59.049218106666665,0.005773648148130154
