participant_id,pollutant,level,x_i,u_i
part_2,no,0-nmol/mol,0.5794590909333334,0.015320035886148855
part_3,no,0-nmol/mol,0.5583885522,0.030357573512558453
part_4,no,0-nmol/mol,0.5294457070333334,0.0063262069857708304
part_5,no,0-nmol/mol,0.5507222222,0.012361442681276886
part_6,no,0-nmol/mol,0.5626632155,0.01549321416915256
part_1,no,121-nmol/mol,120.3435705,0.018538765352903195
part_2,no,121-nmol/mol,120.3569565,0.012881998683562873
part_3,no,121-nmol/mol,120.34504613333333,0.003723635325113405
part_4,no,121-nmol/mol,120.36562583333334,0.017155936230194634
part_5,no,121-nmol/mol,120.3531752,0.005388282877998964
part_6,no,121-nmol/mol,120.35093546666667,0.015392615067982082
part_1,no,180-nmol/mol,182.1935097,0.06609227508093707
part_2,no,180-nmol/mol,182.18456766666665,0.019328908703921083
part_3,no,180-nmol/mol,182.1534294,0.048243258253593484
part_4,no,180-nmol/mol,182.19837916666668,0.009737576526756369
part_5,no,180-nmol/mol,182.2873396,0.018952620507729265
part_6,no,180-nmol/mol,182.2626729,0.04221574775795785
part_1,no,42-nmol/mol,24.96697059,0.0692638658163778
part_2,no,42-nmol/mol,24.6188,0.21077155351042387
part_3,no,42-nmol/mol,25.163598036666667,0.04575839224374419
part_4,no,42-nmol/mol,24.926284316666667,0.08963452587398027
part_5,no,42-nmol/mol,24.854237253333334,0.19779527442772418
part_6,no,42-nmol/mol,24.723178433333334,0.31814068380555904
part_1,no,81-nmol/mol,80.68198718,0.010843093378602165
part_2,no,81-nmol/mol,80.67448718,0.005279776087663378
part_3,no,81-nmol/mol,80.68894871666667,0.002903151206537074
part_4,no,81-nmol/mol,80.68546794666666,0.005038365908270655
part_5,no,81-nmol/mol,80.67608974333334,0.004285632261487269
part_6,no,81-nmol/mol,80.67989743666666,0.008609431904235566
part_1,no2,0-nmol/mol,0.15126914666666666,0.02525916432319556
part_2,no2,0-nmol/mol,0.1795821632,0.03598406661018264
part_3,no2,0-nmol/mol,0.08707885622333333,0.012243371889074092
part_4,no2,0-nmol/mol,0.07452582273899999,0.04952136275580734
part_5,no2,0-nmol/mol,0.10859657465666667,0.008800131197963983
part_6,no2,0-nmol/mol,0.11955490616666667,0.011511870325454367
part_1,no2,120-nmol/mol,123.06130803333333,0.10396502998804381
part_2,no2,120-nmol/mol,122.95911393333333,0.040911908360377516
part_3,no2,120-nmol/mol,122.94514766666667,0.04938787040257098
part_4,no2,120-nmol/mol,122.99405063333333,0.0238274363892662
part_5,no2,120-nmol/mol,122.8785232,0.019418098795795452
part_6,no2,120-nmol/mol,123.02940926666668,0.042883099608910215
part_1,no2,30-nmol/mol,32.91626587333333,0.003268605009593554
part_2,no2,30-nmol/mol,32.916769843333334,0.009023593115329994
part_3,no2,30-nmol/mol,32.91444444333334,0.0024837187295750655
part_4,no2,30-nmol/mol,32.905055553333334,0.010316001111555161
part_5,no2,30-nmol/mol,32.92759127,0.010487553399573264
part_6,no2,30-nmol/mol,32.90320238333334,0.0068210552964435905
part_1,no2,60-nmol/mol,64.97121611666667,0.017672709662553205
part_2,no2,60-nmol/mol,65.02537362333334,0.07675387027650231
part_3,no2,60-nmol/mol,64.98182784,0.009105357352133399
part_4,no2,60-nmol/mol,64.89799267333333,0.04906017744202813
part_5,no2,60-nmol/mol,64.98105861,0.0159135369067934
part_6,no2,60-nmol/mol,64.97467399333333,0.040122117400023936
part_1,no2,90-nmol/mol,96.83295349,0.0017796549759522809
part_2,no2,90-nmol/mol,96.84093023,0.0043967789666084995
part_3,no2,90-nmol/mol,96.83772868666667,0.006091929775021144
part_4,no2,90-nmol/mol,96.84691473000001,0.007889426414758975
part_5,no2,90-nmol/mol,96.84324418666667,0.00723702857112078
part_6,no2,90-nmol/mol,96.83824031333333,0.013070983303904427
part_1,o3,0-nmol/mol,4.3e-5,4.6800997140374405e-6
part_2,o3,0-nmol/mol,2.69e-5,2.853652630109932e-6
part_3,o3,0-nmol/mol,4.41e-5,2.8536526301099324e-6
part_4,o3,0-nmol/mol,3.55e-5,1.8475208614068025e-6
part_5,o3,0-nmol/mol,4.0866666666666666e-5,3.878287136238252e-6
part_6,o3,0-nmol/mol,2.58e-5,4.942671342502959e-6
part_1,o3,120-nmol/mol,120.00019913333334,0.14031870088153572
part_2,o3,120-nmol/mol,119.6932703,0.1018166588292101
part_3,o3,120-nmol/mol,119.85399866666667,0.2803861111904099
part_4,o3,120-nmol/mol,120.00811403333333,0.3029753792094464
part_5,o3,120-nmol/mol,119.79148196666667,0.1907122767527057
part_6,o3,120-nmol/mol,120.05744286666668,0.005682554029757051
part_1,o3,180-nmol/mol,178.54936,0.3388381198540911
part_2,o3,180-nmol/mol,178.63544186666667,0.562573121925745
part_3,o3,180-nmol/mol,178.9406376,0.6696678162664235
part_4,o3,180-nmol/mol,178.0237194,0.6829879086795324
part_5,o3,180-nmol/mol,178.15305876666667,0.26401968693903877
part_6,o3,180-nmol/mol,177.72764506666667,0.14578530215069008
part_1,o3,40-nmol/mol,40.624415893333335,0.06139167372467782
part_2,o3,40-nmol/mol,40.49926784,0.041278932681180824
part_3,o3,40-nmol/mol,40.49455351666666,0.08090147670118884
part_4,o3,40-nmol/mol,40.63489367,0.05984785020244482
part_5,o3,40-nmol/mol,40.51394896666667,0.05760020026734097
part_6,o3,40-nmol/mol,40.43567031333333,0.016795076911009066
part_1,o3,80-nmol/mol,80.20837948333333,0.07006765031399494
part_2,o3,80-nmol/mol,80.09358494,0.07168284391888345
part_3,o3,80-nmol/mol,80.056404,0.13496599856690777
part_4,o3,80-nmol/mol,80.28235777333333,0.08920111336145221
part_5,o3,80-nmol/mol,79.97256851,0.11649544169409402
part_6,o3,80-nmol/mol,80.02524189333333,0.03405831451777093
part_1,so2,0-nmol/mol,0.06283018867666668,0.014743968161154265
part_2,so2,0-nmol/mol,0.037987421386666664,0.0027694388506915323
part_3,so2,0-nmol/mol,0.05515723270333333,0.012639318938081574
part_4,so2,0-nmol/mol,0.06710691824000001,0.004064761919925669
part_5,so2,0-nmol/mol,0.06213836477666666,0.004823124420528961
part_6,so2,0-nmol/mol,0.03591194968666667,0.007081828030383145
part_1,so2,100-nmol/mol,99.55406367333333,0.041480997619672486
part_2,so2,100-nmol/mol,99.65502853666668,0.07033682203972154
part_3,so2,100-nmol/mol,99.61932985333334,0.06997106976954785
part_4,so2,100-nmol/mol,99.58776930666667,0.06978399564973191
part_5,so2,100-nmol/mol,99.54399188666666,0.027595215301296588
part_6,so2,100-nmol/mol,99.42343588666667,0.0770828938459995
part_1,so2,140-nmol/mol,139.07721556666667,0.05825061147703286
part_2,so2,140-nmol/mol,139.35827326666666,0.03192051138946408
part_3,so2,140-nmol/mol,139.0680899,0.06269745895587198
part_4,so2,140-nmol/mol,139.21244133333335,0.07690463708377486
part_5,so2,140-nmol/mol,139.09690990000001,0.008941700827771525
part_6,so2,140-nmol/mol,139.0842051,0.02268026768588908
part_1,so2,180-nmol/mol,180.6724691,0.13148070253991917
part_2,so2,180-nmol/mol,180.4819496,0.04853248990288104
part_3,so2,180-nmol/mol,180.39235466666668,0.03841901993480686
part_4,so2,180-nmol/mol,180.54410323333335,0.09502678448248703
part_5,so2,180-nmol/mol,180.637468,0.10211961373656138
part_6,so2,180-nmol/mol,180.65074833333333,0.13468157690551075
part_1,so2,60-nmol/mol,59.90451613,0.007234194917020464
part_2,so2,60-nmol/mol,59.89046595,0.007154465286325026
part_3,so2,60-nmol/mol,59.89154122,0.007189128126547608
part_4,so2,60-nmol/mol,59.890035839999996,0.008301497480456574
part_5,so2,60-nmol/mol,59.88792114666667,0.0013406178361030838
part_6,so2,60-nmol/mol,59.89516129,0.006489435620707135
