"pollutant","level","participant_id","replicate","sample_group","mean_value","sd_value"
"co","6-μmol/mol","ref",1,"11-20",6.07506740558292,0.0126799703360185
"co","6-μmol/mol","ref",1,"21-30",6.06302253694581,0.0128532670293238
"co","8-μmol/mol","part_1",2,"1-10",8.02975664961637,0.0601488202454287
"co","8-μmol/mol","part_1",2,"11-20",8.02698250213129,0.0601619135736852
"co","8-μmol/mol","part_1",2,"21-30",8.01541937340153,0.0564763116920039
"co","8-μmol/mol","part_2",3,"1-10",8.04615961210571,0.0638916047634107
"co","8-μmol/mol","part_2",3,"11-20",8.05031636828644,0.0592149685527703
"co","8-μmol/mol","part_2",3,"21-30",8.01631035805627,0.0548355353410581
"co","8-μmol/mol","part_3",4,"1-10",8.02927817561807,0.0564451720676662
"co","8-μmol/mol","part_3",4,"11-20",8.01662376385337,0.0587109494156467
"co","8-μmol/mol","part_3",4,"21-30",8.07186199914749,0.054301404420443
"co","8-μmol/mol","ref",1,"1-10",8.0750604859335,0.0550987956882131
"co","8-μmol/mol","ref",1,"11-20",8.01377331628303,0.054241300095492
"co","8-μmol/mol","ref",1,"21-30",8.03069748508099,0.057642351943962
"no","0-nmol/mol","part_1",2,"1-10",0.563429545454545,0.148313737813591
"no","0-nmol/mol","part_1",2,"11-20",0.576627777777778,0.130691101050175
"no","0-nmol/mol","part_1",2,"21-30",0.553606818181818,0.170950565313817
"no","0-nmol/mol","part_2",3,"1-10",0.514815656565657,0.108203504604098
"no","0-nmol/mol","part_2",3,"11-20",0.594305303030303,0.143976056785747
"no","0-nmol/mol","part_2",3,"21-30",0.516216161616162,0.110920116774477
"no","0-nmol/mol","part_3",4,"1-10",0.528924242424242,0.108094995233787
"no","0-nmol/mol","part_3",4,"11-20",0.538688888888889,0.110384463486825
"no","0-nmol/mol","part_3",4,"21-30",0.549807575757576,0.125543682671923
"no","0-nmol/mol","ref",1,"1-10",0.542782828282828,0.126834748690053
"no","0-nmol/mol","ref",1,"11-20",0.552072727272727,0.144832276489971
"no","0-nmol/mol","ref",1,"21-30",0.566271212121212,0.11931002602902
"no","121-nmol/mol","part_1",2,"1-10",120.411343873518,0.0828748289840771
"no","121-nmol/mol","part_1",2,"11-20",120.334703557312,0.0502654644535387
"no","121-nmol/mol","part_1",2,"21-30",120.345256916996,0.0493247446887008
"no","121-nmol/mol","part_2",3,"1-10",120.331936758893,0.113881986174023
"no","121-nmol/mol","part_2",3,"11-20",120.327628458498,0.0769971228143423
"no","121-nmol/mol","part_2",3,"21-30",120.367747035573,0.0464367351515146
"no","121-nmol/mol","part_3",4,"1-10",120.385138339921,0.0592059738396218
"no","121-nmol/mol","part_3",4,"11-20",120.332608695652,0.0443029739597064
"no","121-nmol/mol","part_3",4,"21-30",120.365296442688,0.0771303249103057
"no","121-nmol/mol","ref",1,"1-10",120.332371541502,0.0734262230795968
"no","121-nmol/mol","ref",1,"11-20",120.386600790514,0.0464797971699246
"no","121-nmol/mol","ref",1,"21-30",120.350197628459,0.0644367109921908
"no","122-nmol/mol","part_1",2,"1-10",40.7524302325581,0.0405847621564483
"no","122-nmol/mol","part_1",2,"11-20",40.7416627906977,0.0355563933202403
"no","122-nmol/mol","part_1",2,"21-30",40.7259186046512,0.0540862121084691
"no","122-nmol/mol","part_2",3,"1-10",40.7373255813953,0.064317124519502
"no","122-nmol/mol","part_2",3,"11-20",40.7003488372093,0.0347170436616393
"no","122-nmol/mol","part_2",3,"21-30",40.729511627907,0.051613466099648
"no","122-nmol/mol","part_3",4,"1-10",40.7406395348837,0.0403207070809153
"no","122-nmol/mol","part_3",4,"11-20",40.7400581395349,0.0516584299394709
"no","122-nmol/mol","part_3",4,"21-30",40.747511627907,0.066180061141985
"no","122-nmol/mol","ref",1,"1-10",40.7525930232558,0.0573899233235486
"no","122-nmol/mol","ref",1,"11-20",40.7628604651163,0.0481604767890248
"no","122-nmol/mol","ref",1,"21-30",40.7149069767442,0.0435051163718844
"no","180-nmol/mol","part_1",2,"1-10",182.261534653465,0.293775445632421
"no","180-nmol/mol","part_1",2,"11-20",182.333557755776,0.240063854644143
"no","180-nmol/mol","part_1",2,"21-30",182.210843784379,0.262700123874854
"no","180-nmol/mol","part_2",3,"1-10",182.359103410341,0.2627676670793
"no","180-nmol/mol","part_2",3,"11-20",182.251815181518,0.238331082998836
"no","180-nmol/mol","part_2",3,"21-30",182.357047304731,0.202304284798017
"no","180-nmol/mol","part_3",4,"1-10",182.190742574257,0.223069715749848
"no","180-nmol/mol","part_3",4,"11-20",182.18305940594,0.245153591798781
"no","180-nmol/mol","part_3",4,"21-30",182.342840484049,0.239296454382226
"no","180-nmol/mol","ref",1,"1-10",182.231220022002,0.203478792140503
"no","180-nmol/mol","ref",1,"11-20",182.133140814081,0.250184639265563
"no","180-nmol/mol","ref",1,"21-30",182.356204620462,0.208785760917067
"no","181-nmol/mol","part_1",2,"1-10",180.205869565217,0.104120121926392
"no","181-nmol/mol","part_1",2,"11-20",180.230434782609,0.106981655269359
"no","181-nmol/mol","part_1",2,"21-30",180.174456521739,0.0634301195585006
"no","181-nmol/mol","part_2",3,"1-10",180.232391304348,0.0566905691093495
"no","181-nmol/mol","part_2",3,"11-20",180.222065217391,0.0639655417175787
"no","181-nmol/mol","part_2",3,"21-30",180.211630434783,0.0735499214635257
"no","181-nmol/mol","part_3",4,"1-10",180.198260869565,0.0731331402762483
"no","181-nmol/mol","part_3",4,"11-20",180.198804347826,0.0494334898857458
"no","181-nmol/mol","part_3",4,"21-30",180.253260869565,0.0679210130974812
"no","181-nmol/mol","ref",1,"1-10",180.178478260869,0.0854455070651993
"no","181-nmol/mol","ref",1,"11-20",180.203913043478,0.107499700814982
"no","181-nmol/mol","ref",1,"21-30",180.213478260869,0.0729750081660043
"no","182-nmol/mol","part_1",2,"1-10",75.9108227848101,0.247957170259385
"no","182-nmol/mol","part_1",2,"11-20",75.9453670886076,0.270910590791019
"no","182-nmol/mol","part_1",2,"21-30",76.0141772151899,0.425536548940024
"no","182-nmol/mol","part_2",3,"1-10",75.8973924050633,0.288311771305532
"no","182-nmol/mol","part_2",3,"11-20",76.185253164557,0.407102568186069
"no","182-nmol/mol","part_2",3,"21-30",76.1451772151899,0.206051589132355
"no","182-nmol/mol","part_3",4,"1-10",76.1385569620253,0.269767965982056
"no","182-nmol/mol","part_3",4,"11-20",75.9465063291139,0.390580100033047
"no","182-nmol/mol","part_3",4,"21-30",76.0388987341772,0.309660622137569
"no","182-nmol/mol","ref",1,"1-10",75.933088607595,0.497483765235146
"no","182-nmol/mol","ref",1,"11-20",76.0829367088608,0.216243592052189
"no","182-nmol/mol","ref",1,"21-30",76.0080632911392,0.3599398394604
"no","42-nmol/mol","part_1",2,"1-10",24.7098941176471,1.33497362391453
"no","42-nmol/mol","part_1",2,"11-20",25.0473529411765,1.32153336108178
"no","42-nmol/mol","part_1",2,"21-30",24.5564882352941,0.87850985996087
"no","42-nmol/mol","part_2",3,"1-10",24.9515941176471,0.687302363302025
"no","42-nmol/mol","part_2",3,"11-20",25.1063529411765,1.02121300799068
"no","42-nmol/mol","part_2",3,"21-30",24.9865941176471,1.047873812018
"no","42-nmol/mol","part_3",4,"1-10",24.9900411764706,1.01911223062061
"no","42-nmol/mol","part_3",4,"11-20",24.8123470588235,0.807380591190509
"no","42-nmol/mol","part_3",4,"21-30",24.8441058823529,1.28442686129442
"no","42-nmol/mol","ref",1,"1-10",24.7911411764706,0.915070273634826
"no","42-nmol/mol","ref",1,"11-20",24.8080647058824,1.39411177391831
"no","42-nmol/mol","ref",1,"21-30",25.3899235294118,1.15971948511695
"no","81-nmol/mol","part_1",2,"1-10",80.6762307692308,0.0464422258497627
"no","81-nmol/mol","part_1",2,"11-20",80.6661730769231,0.0308746125407311
"no","81-nmol/mol","part_1",2,"21-30",80.689,0.0354148885735377
"no","81-nmol/mol","part_2",3,"1-10",80.6783461538462,0.051158119479646
"no","81-nmol/mol","part_2",3,"11-20",80.6645192307692,0.0474316742749197
"no","81-nmol/mol","part_2",3,"21-30",80.6978653846154,0.0245813817632161
"no","81-nmol/mol","part_3",4,"1-10",80.6846538461539,0.0519709971968852
"no","81-nmol/mol","part_3",4,"11-20",80.6730576923077,0.0245402247979758
"no","81-nmol/mol","part_3",4,"21-30",80.6943461538461,0.029867695327812
"no","81-nmol/mol","ref",1,"1-10",80.6752884615385,0.0475045630875222
"no","81-nmol/mol","ref",1,"11-20",80.6970961538461,0.0323071135988074
"no","81-nmol/mol","ref",1,"21-30",80.7000769230769,0.036521048482317
"no","82-nmol/mol","part_1",2,"1-10",25.7321978021978,0.0831571699958027
"no","82-nmol/mol","part_1",2,"11-20",25.6827802197802,0.0888611024912763
"no","82-nmol/mol","part_1",2,"21-30",25.6147362637363,0.0784893130334534
"no","82-nmol/mol","part_2",3,"1-10",25.7134395604396,0.0718958333621216
"no","82-nmol/mol","part_2",3,"11-20",25.7482527472527,0.0930954013196291
"no","82-nmol/mol","part_2",3,"21-30",25.6879010989011,0.0306646333959703
"no","82-nmol/mol","part_3",4,"1-10",25.695043956044,0.0701765818961076
"no","82-nmol/mol","part_3",4,"11-20",25.6444175824176,0.0385173430847855
"no","82-nmol/mol","part_3",4,"21-30",25.7033076923077,0.06163803321568
"no","82-nmol/mol","ref",1,"1-10",25.7530989010989,0.0843681878290357
"no","82-nmol/mol","ref",1,"11-20",25.6644725274725,0.0866169874551079
"no","82-nmol/mol","ref",1,"21-30",25.7304835164835,0.101300460011226
"no2","0-nmol/mol","part_1",2,"1-10",0.096471866278985,0.183001127601043
"no2","0-nmol/mol","part_1",2,"11-20",0.175995514384652,0.165665854937889
"no2","0-nmol/mol","part_1",2,"21-30",0.0742661343346823,0.18150586586161
"no2","0-nmol/mol","part_2",3,"1-10",0.169858060227057,0.186878656742736
"no2","0-nmol/mol","part_2",3,"11-20",0.147837502374308,0.176508219949805
"no2","0-nmol/mol","part_2",3,"21-30",0.0684217647316667,0.179880132280029
"no2","0-nmol/mol","part_3",4,"1-10",0.162733741470756,0.223362141650965
"no2","0-nmol/mol","part_3",4,"11-20",0.140323409944332,0.138787739274907
"no2","0-nmol/mol","part_3",4,"21-30",0.0790822021887465,0.177930724182958
"no2","0-nmol/mol","ref",1,"1-10",0.128366695401879,0.220862106449237
"no2","0-nmol/mol","ref",1,"11-20",0.182212577256323,0.167110586863852
"no2","0-nmol/mol","ref",1,"21-30",0.187917279116319,0.184169793349268
"no2","120-nmol/mol","part_1",2,"1-10",123.033924050633,0.387415673708879
"no2","120-nmol/mol","part_1",2,"11-20",123.01164556962,0.364654034583541
"no2","120-nmol/mol","part_1",2,"21-30",123.11,0.47707413032713
"no2","120-nmol/mol","part_2",3,"1-10",122.994050632911,0.352043424098473
"no2","120-nmol/mol","part_2",3,"11-20",122.966708860759,0.289113634628057
"no2","120-nmol/mol","part_2",3,"21-30",122.988987341772,0.371691425561707
"no2","120-nmol/mol","part_3",4,"1-10",122.743164556962,0.312656491109325
"no2","120-nmol/mol","part_3",4,"11-20",122.977974683544,0.386070277332744
"no2","120-nmol/mol","part_3",4,"21-30",122.911518987342,0.381078046451954
"no2","120-nmol/mol","ref",1,"1-10",122.930632911393,0.506568438517015
"no2","120-nmol/mol","ref",1,"11-20",122.911518987342,0.221699705267367
"no2","120-nmol/mol","ref",1,"21-30",122.870632911392,0.377172615802379
"no2","30-nmol/mol","part_1",2,"1-10",32.9214285714286,0.0325412794807553
"no2","30-nmol/mol","part_1",2,"11-20",32.9277619047619,0.0363634476849718
"no2","30-nmol/mol","part_1",2,"21-30",32.9169761904762,0.0275712389535726
"no2","30-nmol/mol","part_2",3,"1-10",32.9297857142857,0.0313097400761018
"no2","30-nmol/mol","part_2",3,"11-20",32.8918690476191,0.0457731189013618
"no2","30-nmol/mol","part_2",3,"21-30",32.9171785714286,0.0165994534738822
"no2","30-nmol/mol","part_3",4,"1-10",32.9237142857143,0.03235642356053
"no2","30-nmol/mol","part_3",4,"11-20",32.9022976190476,0.0328403190000977
"no2","30-nmol/mol","part_3",4,"21-30",32.9088095238095,0.0442609591162417
"no2","30-nmol/mol","ref",1,"1-10",32.9115952380952,0.0286980878616295
"no2","30-nmol/mol","ref",1,"11-20",32.911619047619,0.0437987104207117
"no2","30-nmol/mol","ref",1,"21-30",32.9244285714286,0.0400503509628294
"no2","60-nmol/mol","part_1",2,"1-10",65.0942637362637,0.254089084504104
"no2","60-nmol/mol","part_1",2,"11-20",64.8853516483516,0.368393332147716
"no2","60-nmol/mol","part_1",2,"21-30",64.8445494505494,0.24393531465463
"no2","60-nmol/mol","part_2",3,"1-10",64.9377032967033,0.184226780450079
"no2","60-nmol/mol","part_2",3,"11-20",65.0282307692308,0.168947866623642
"no2","60-nmol/mol","part_2",3,"21-30",65.0564285714286,0.219999446523483
"no2","60-nmol/mol","part_3",4,"1-10",64.9988131868132,0.288245194992909
"no2","60-nmol/mol","part_3",4,"11-20",64.9322307692308,0.190335282129293
"no2","60-nmol/mol","part_3",4,"21-30",64.9064615384615,0.190695976324864
"no2","60-nmol/mol","ref",1,"1-10",64.9413626373626,0.295854437145425
"no2","60-nmol/mol","ref",1,"11-20",65.017934065934,0.296711666322495
"no2","60-nmol/mol","ref",1,"21-30",64.8850439560439,0.259486737123776
"no2","90-nmol/mol","part_1",2,"1-10",96.8317441860465,0.0457113976935046
"no2","90-nmol/mol","part_1",2,"11-20",96.8505,0.0350963395483808
"no2","90-nmol/mol","part_1",2,"21-30",96.847034883721,0.0368664864374949
"no2","90-nmol/mol","part_2",3,"1-10",96.8563837209302,0.0467783197137458
"no2","90-nmol/mol","part_2",3,"11-20",96.8325465116279,0.0337368513604187
"no2","90-nmol/mol","part_2",3,"21-30",96.8415,0.0342754657682784
"no2","90-nmol/mol","part_3",4,"1-10",96.8640116279069,0.0428949217325149
"no2","90-nmol/mol","part_3",4,"11-20",96.8410581395349,0.0317632974812745
"no2","90-nmol/mol","part_3",4,"21-30",96.8299069767442,0.0198612911252842
"no2","90-nmol/mol","ref",1,"1-10",96.8381744186047,0.0508007229152296
"no2","90-nmol/mol","ref",1,"11-20",96.8343023255814,0.0310539384704395
"no2","90-nmol/mol","ref",1,"21-30",96.8413720930233,0.0489247646309615
"o3","0-nmol/mol","part_1",2,"1-10",2.90322580645161e-05,3.20783524519921e-05
"o3","0-nmol/mol","part_1",2,"11-20",2.90322580645161e-05,3.2078352451992e-05
"o3","0-nmol/mol","part_1",2,"21-30",1.93548387096774e-05,2.72023884745667e-05
"o3","0-nmol/mol","part_2",3,"1-10",3.87096774193548e-05,2.9643115595893e-05
"o3","0-nmol/mol","part_2",3,"11-20",2.90322580645161e-05,2.82450011539004e-05
"o3","0-nmol/mol","part_2",3,"21-30",4.19354838709671e-05,4.31449519306199e-05
"o3","0-nmol/mol","part_3",4,"1-10",3.87096774193548e-05,2.9643115595893e-05
"o3","0-nmol/mol","part_3",4,"11-20",4.516129032258e-05,3.78641222831362e-05
"o3","0-nmol/mol","part_3",4,"21-30",2.58064516129032e-05,2.54455044434392e-05
"o3","0-nmol/mol","ref",1,"1-10",3.2258064516129e-05,2.63385993847654e-05
"o3","0-nmol/mol","ref",1,"11-20",5.16129032258065e-05,2.72023884745667e-05
"o3","0-nmol/mol","ref",1,"21-30",3.2258064516129e-05,3.0413194889744e-05
"o3","120-nmol/mol","part_1",2,"1-10",119.87995026999,0.855187449602128
"o3","120-nmol/mol","part_1",2,"11-20",120.0277496054,0.820980170071565
"o3","120-nmol/mol","part_1",2,"21-30",120.05290721703,0.826875190286585
"o3","120-nmol/mol","part_2",3,"1-10",120.047780716511,0.818608347454042
"o3","120-nmol/mol","part_2",3,"11-20",119.890407528557,0.846254648195351
"o3","120-nmol/mol","part_2",3,"21-30",119.744077320872,0.836461990487286
"o3","120-nmol/mol","part_3",4,"1-10",119.737472087227,0.844010177979057
"o3","120-nmol/mol","part_3",4,"11-20",119.741609906542,0.835119363440887
"o3","120-nmol/mol","part_3",4,"21-30",120.067534215992,0.778358139829359
"o3","120-nmol/mol","ref",1,"1-10",120.048292772586,0.793798765548826
"o3","120-nmol/mol","ref",1,"11-20",119.902405420561,0.852663283272762
"o3","120-nmol/mol","ref",1,"21-30",119.886087798546,0.858214755443818
"o3","180-nmol/mol","part_1",2,"1-10",177.63742322825,1.92349695362301
"o3","180-nmol/mol","part_1",2,"11-20",178.035597652826,2.02021213267488
"o3","180-nmol/mol","part_1",2,"21-30",180.001597096383,1.27824158365755
"o3","180-nmol/mol","part_2",3,"1-10",178.7509531203,2.02696625120346
"o3","180-nmol/mol","part_2",3,"11-20",178.84105953257,2.02635850265505
"o3","180-nmol/mol","part_2",3,"21-30",179.244668256757,1.83074269583977
"o3","180-nmol/mol","part_3",4,"1-10",178.863279177728,2.05949674757512
"o3","180-nmol/mol","part_3",4,"11-20",178.374066183628,2.08958702704155
"o3","180-nmol/mol","part_3",4,"21-30",178.054565048849,2.0847225147382
"o3","180-nmol/mol","ref",1,"1-10",178.047862826954,2.10019065595821
"o3","180-nmol/mol","ref",1,"11-20",178.333201310461,2.13783188745857
"o3","180-nmol/mol","ref",1,"21-30",177.652086836785,1.99704294785494
"o3","40-nmol/mol","part_1",2,"1-10",40.4123246300211,0.303921304339718
"o3","40-nmol/mol","part_1",2,"11-20",40.6516266384778,0.330093790869431
"o3","40-nmol/mol","part_1",2,"21-30",40.4550927061311,0.321356028831792
"o3","40-nmol/mol","part_2",3,"1-10",40.401789934226,0.305863711237367
"o3","40-nmol/mol","part_2",3,"11-20",40.5865897580456,0.340818831718276
"o3","40-nmol/mol","part_2",3,"21-30",40.4004126262626,0.317750238235518
"o3","40-nmol/mol","part_3",4,"1-10",40.6560105473338,0.317477761514029
"o3","40-nmol/mol","part_3",4,"11-20",40.4536009866103,0.326482238409973
"o3","40-nmol/mol","part_3",4,"21-30",40.6612626614987,0.294862978099603
"o3","40-nmol/mol","ref",1,"1-10",40.4151499647639,0.301011542480533
"o3","40-nmol/mol","ref",1,"11-20",40.6514008339206,0.30378782899726
"o3","40-nmol/mol","ref",1,"21-30",40.6105798567066,0.334653673014355
"o3","80-nmol/mol","part_1",2,"1-10",80.0055839875632,0.586604657332237
"o3","80-nmol/mol","part_1",2,"11-20",79.9947304443581,0.589228011903991
"o3","80-nmol/mol","part_1",2,"21-30",80.1883565358207,0.580221098851205
"o3","80-nmol/mol","part_2",3,"1-10",80.1980247052727,0.584790531331327
"o3","80-nmol/mol","part_2",3,"11-20",80.0917021764477,0.614798344630188
"o3","80-nmol/mol","part_2",3,"21-30",80.325636623915,0.543409348715561
"o3","80-nmol/mol","part_3",4,"1-10",79.7569172949864,0.474207076644387
"o3","80-nmol/mol","part_3",4,"11-20",80.3327486202876,0.556479159665521
"o3","80-nmol/mol","part_3",4,"21-30",80.4239494364555,0.481306719785997
"o3","80-nmol/mol","ref",1,"1-10",80.0761667443969,0.586755844455352
"o3","80-nmol/mol","ref",1,"11-20",80.1009182277497,0.595855524225528
"o3","80-nmol/mol","ref",1,"21-30",80.1018071382304,0.589245941797935
"so2","0-nmol/mol","part_1",2,"1-10",0.0524528301886792,0.046852602173687
"so2","0-nmol/mol","part_1",2,"11-20",0.0479245283018868,0.0509177666719337
"so2","0-nmol/mol","part_1",2,"21-30",0.0411320754716982,0.0508913469642805
"so2","0-nmol/mol","part_2",3,"1-10",0.0679245283018869,0.0389632666710279
"so2","0-nmol/mol","part_2",3,"11-20",0.0445283018867924,0.0411572634589542
"so2","0-nmol/mol","part_2",3,"21-30",0.0441509433962264,0.0303089846033157
"so2","0-nmol/mol","part_3",4,"1-10",0.0749056603773584,0.0530994188043752
"so2","0-nmol/mol","part_3",4,"11-20",0.060377358490566,0.0154312504985979
"so2","0-nmol/mol","part_3",4,"21-30",0.0343396226415094,0.0326898855056795
"so2","0-nmol/mol","ref",1,"1-10",0.0522641509433962,0.0307089600579226
"so2","0-nmol/mol","ref",1,"11-20",0.0445283018867925,0.0338829728952616
"so2","0-nmol/mol","ref",1,"21-30",0.059245283018868,0.0481877582493018
"so2","100-nmol/mol","part_1",2,"1-10",99.6060313001605,0.585993139393223
"so2","100-nmol/mol","part_1",2,"11-20",99.6334336543607,0.594426500742707
"so2","100-nmol/mol","part_1",2,"21-30",99.3953250401284,0.580627755610613
"so2","100-nmol/mol","part_2",3,"1-10",99.4550428036382,0.595914257565413
"so2","100-nmol/mol","part_2",3,"11-20",99.6337372926698,0.548795216683101
"so2","100-nmol/mol","part_2",3,"21-30",99.6261436597109,0.564085000960622
"so2","100-nmol/mol","part_3",4,"1-10",99.2604280363831,0.557112043168883
"so2","100-nmol/mol","part_3",4,"11-20",99.4062212413055,0.584016203932644
"so2","100-nmol/mol","part_3",4,"21-30",99.5032584269664,0.608527797223048
"so2","100-nmol/mol","ref",1,"1-10",99.4087787586945,0.5610362354209
"so2","100-nmol/mol","ref",1,"11-20",99.1862506688068,0.451365861299049
"so2","100-nmol/mol","ref",1,"21-30",99.7297284644194,0.529213222639324
"so2","140-nmol/mol","part_1",2,"1-10",139.005257652073,0.487033760338104
"so2","140-nmol/mol","part_1",2,"11-20",139.012505488829,0.469189087203358
"so2","140-nmol/mol","part_1",2,"21-30",139.031469714581,0.471725315874318
"so2","140-nmol/mol","part_2",3,"1-10",139.00533255844,0.499989456108282
"so2","140-nmol/mol","part_2",3,"11-20",138.934698437298,0.475386919422814
"so2","140-nmol/mol","part_2",3,"21-30",138.798900942787,0.432731021942679
"so2","140-nmol/mol","part_3",4,"1-10",138.984929613845,0.493769275257762
"so2","140-nmol/mol","part_3",4,"11-20",139.222142580395,0.472632018747193
"so2","140-nmol/mol","part_3",4,"21-30",138.998308149296,0.516032923722007
"so2","140-nmol/mol","ref",1,"1-10",139.072824486633,0.5292541067388
"so2","140-nmol/mol","ref",1,"11-20",139.115101381893,0.553555702990785
"so2","140-nmol/mol","ref",1,"21-30",139.271731886866,0.418473607677972
"so2","180-nmol/mol","part_1",2,"1-10",180.624961614389,0.482515249981436
"so2","180-nmol/mol","part_1",2,"11-20",180.653005044966,0.48361383527525
"so2","180-nmol/mol","part_1",2,"21-30",180.401755867515,0.311558393542412
"so2","180-nmol/mol","part_2",3,"1-10",180.202609124808,0.317718427550678
"so2","180-nmol/mol","part_2",3,"11-20",180.505533011625,0.384461907975382
"so2","180-nmol/mol","part_2",3,"21-30",180.669076551875,0.426144001748934
"so2","180-nmol/mol","part_3",4,"1-10",180.765286246984,0.395551022464985
"so2","180-nmol/mol","part_3",4,"11-20",180.54660780873,0.442576342933313
"so2","180-nmol/mol","part_3",4,"21-30",180.353746435622,0.36826628508525
"so2","180-nmol/mol","ref",1,"1-10",180.44121079184,0.352224859119744
"so2","180-nmol/mol","ref",1,"11-20",180.398383417416,0.369419864421311
"so2","180-nmol/mol","ref",1,"21-30",180.755769905681,0.377544151907071
"so2","20-nmol/mol","part_1",2,"1-10",19.731294117647,0.0461453831494011
"so2","20-nmol/mol","part_1",2,"11-20",19.7063529411765,0.0527132347812969
"so2","20-nmol/mol","part_1",2,"21-30",19.7410588235294,0.033013226526977
"so2","20-nmol/mol","part_2",3,"1-10",19.7304705882353,0.0379661720370422
"so2","20-nmol/mol","part_2",3,"11-20",19.7304705882353,0.0428778295398806
"so2","20-nmol/mol","part_2",3,"21-30",19.7155294117647,0.0389907273157185
"so2","20-nmol/mol","part_3",4,"1-10",19.742,0.0442843907764008
"so2","20-nmol/mol","part_3",4,"11-20",19.7118823529412,0.0445868728989879
"so2","20-nmol/mol","part_3",4,"21-30",19.728,0.0620842651440031
"so2","20-nmol/mol","ref",1,"1-10",19.7383529411765,0.045028761793967
"so2","20-nmol/mol","ref",1,"11-20",19.74,0.0314117402266668
"so2","20-nmol/mol","ref",1,"21-30",19.7145882352941,0.0573037664165431
"so2","60-nmol/mol","part_1",2,"1-10",59.902688172043,0.0620936062332261
"so2","60-nmol/mol","part_1",2,"11-20",59.8831182795699,0.0508658853472284
"so2","60-nmol/mol","part_1",2,"21-30",59.9029032258064,0.034986375257647
