"pollutant","level","participant_id","replicate","sample_group","mean_value","sd_value"
"so2","100-ppb","part_9",10,"21-30",99.5718953986089,0.57176182355056
"so2","100-ppb","ref",1,"1-10",99.7447846441946,0.550679956384696
"so2","100-ppb","ref",1,"11-20",99.5917937399678,0.581086722599917
"so2","100-ppb","ref",1,"21-30",99.5911195826645,0.559675302677424
"so2","140-ppb","part_1",2,"1-10",139.186745447501,0.496148134116493
"so2","140-ppb","part_1",2,"11-20",139.023368203539,0.485408137691231
"so2","140-ppb","part_1",2,"21-30",138.807721813251,0.420892072429505
"so2","140-ppb","part_2",3,"1-10",139.010003874467,0.45902944044403
"so2","140-ppb","part_2",3,"11-20",139.003598088596,0.486119212578395
"so2","140-ppb","part_2",3,"21-30",139.0994911533,0.495400613018353
"so2","140-ppb","part_3",4,"1-10",139.207238796332,0.511096426982335
"so2","140-ppb","part_3",4,"11-20",139.156939170864,0.4978489912174
"so2","140-ppb","part_3",4,"21-30",138.890450729691,0.484038540419957
"so2","140-ppb","part_4",5,"1-10",138.808119591889,0.37597363062017
"so2","140-ppb","part_4",5,"11-20",139.389456283094,0.416405497220257
"so2","140-ppb","part_4",5,"21-30",139.405885315769,0.383423985668147
"so2","140-ppb","part_5",6,"1-10",139.179666795816,0.492035422515039
"so2","140-ppb","part_5",6,"11-20",138.983135735503,0.503072666865611
"so2","140-ppb","part_5",6,"21-30",139.149903138318,0.480597029960737
"so2","140-ppb","part_6",7,"1-10",139.199580266047,0.505702934180728
"so2","140-ppb","part_6",7,"11-20",139.101450342245,0.511728260325307
"so2","140-ppb","part_6",7,"21-30",139.182120625081,0.481012245396753
"so2","140-ppb","part_7",8,"1-10",138.980286710577,0.491065935831909
"so2","140-ppb","part_7",8,"11-20",139.338876404494,0.444730019841824
"so2","140-ppb","part_7",8,"21-30",139.077065736795,0.448746867776512
"so2","140-ppb","part_8",9,"1-10",139.092722458995,0.520241895878282
"so2","140-ppb","part_8",9,"11-20",139.110924706186,0.518356525595882
"so2","140-ppb","part_8",9,"21-30",139.040029704249,0.478925689272915
"so2","140-ppb","part_9",10,"1-10",139.098282319514,0.522273176971164
"so2","140-ppb","part_9",10,"11-20",138.815479788196,0.433121296873467
"so2","140-ppb","part_9",10,"21-30",139.208446338629,0.514817694780274
"so2","140-ppb","ref",1,"1-10",139.107083817642,0.454526888377398
"so2","140-ppb","ref",1,"11-20",139.311718971974,0.446937224041304
"so2","140-ppb","ref",1,"21-30",139.123275216324,0.47732549835677
"so2","180-ppb","part_1",2,"1-10",180.709834393507,0.419900341177184
"so2","180-ppb","part_1",2,"11-20",180.640149155517,0.386724244822133
"so2","180-ppb","part_1",2,"21-30",180.588389997807,0.431688000905687
"so2","180-ppb","part_2",3,"1-10",180.736017767054,0.421377956318385
"so2","180-ppb","part_2",3,"11-20",180.453592893178,0.3946441664366
"so2","180-ppb","part_2",3,"21-30",180.457309717043,0.386458690232042
"so2","180-ppb","part_3",4,"1-10",180.534215836806,0.399186444777902
"so2","180-ppb","part_3",4,"11-20",180.42479820136,0.354127869294267
"so2","180-ppb","part_3",4,"21-30",180.574946260145,0.473308077057761
"so2","180-ppb","part_4",5,"1-10",180.525012064049,0.397478552648786
"so2","180-ppb","part_4",5,"11-20",180.728289098487,0.45698173343047
"so2","180-ppb","part_4",5,"21-30",180.506620969511,0.404694455591474
"so2","180-ppb","part_5",6,"1-10",180.415923448124,0.336081194332279
"so2","180-ppb","part_5",6,"11-20",180.66194231191,0.47217021561844
"so2","180-ppb","part_5",6,"21-30",180.649038166265,0.375698145783894
"so2","180-ppb","part_6",7,"1-10",180.560849967098,0.446960336605573
"so2","180-ppb","part_6",7,"11-20",180.724457117789,0.401212107419649
"so2","180-ppb","part_6",7,"21-30",180.601093441544,0.439026879277993
"so2","180-ppb","part_7",8,"1-10",180.40947027857,0.427280779294095
"so2","180-ppb","part_7",8,"11-20",180.64418622505,0.38184304210377
"so2","180-ppb","part_7",8,"21-30",180.632048694889,0.414216619884095
"so2","180-ppb","part_8",9,"1-10",180.243308839658,0.225810462846639
"so2","180-ppb","part_8",9,"11-20",180.656148278131,0.424649428580103
"so2","180-ppb","part_8",9,"21-30",180.513966878701,0.433004497404239
"so2","180-ppb","part_9",10,"1-10",180.613282518096,0.372114017591485
"so2","180-ppb","part_9",10,"11-20",180.642569642465,0.369681462975175
"so2","180-ppb","part_9",10,"21-30",180.675569203773,0.430414764455828
"so2","180-ppb","ref",1,"1-10",180.588137749507,0.396129672239402
"so2","180-ppb","ref",1,"11-20",180.829598596183,0.385978139515724
"so2","180-ppb","ref",1,"21-30",180.469045843387,0.332426964177346
"so2","20-ppb","part_1",2,"1-10",19.7416470588235,0.0400929331808276
"so2","20-ppb","part_1",2,"11-20",19.7255294117647,0.0432549197376162
"so2","20-ppb","part_1",2,"21-30",19.7131764705882,0.036446544889348
"so2","20-ppb","part_2",3,"1-10",19.7250588235294,0.0292258174301441
"so2","20-ppb","part_2",3,"11-20",19.7157647058823,0.0320236360229284
"so2","20-ppb","part_2",3,"21-30",19.7344705882353,0.0341516621060587
"so2","20-ppb","part_3",4,"1-10",19.7598823529412,0.0288412643851477
"so2","20-ppb","part_3",4,"11-20",19.713294117647,0.024622017634692
"so2","20-ppb","part_3",4,"21-30",19.7383529411765,0.0413505191789724
"so2","20-ppb","part_4",5,"1-10",19.7323529411765,0.0254826534843503
"so2","20-ppb","part_4",5,"11-20",19.7425882352941,0.0416861084976493
"so2","20-ppb","part_4",5,"21-30",19.7290588235294,0.0308388426762189
"so2","20-ppb","part_5",6,"1-10",19.7427058823529,0.0371952050090256
"so2","20-ppb","part_5",6,"11-20",19.7367058823529,0.0415197641036954
"so2","20-ppb","part_5",6,"21-30",19.7395294117647,0.0377987141479116
"so2","20-ppb","part_6",7,"1-10",19.7225882352941,0.0526682872453053
"so2","20-ppb","part_6",7,"11-20",19.7292941176471,0.0266980783852562
"so2","20-ppb","part_6",7,"21-30",19.7298823529412,0.0366669812296578
"so2","20-ppb","part_7",8,"1-10",19.7235294117647,0.0376756427434585
"so2","20-ppb","part_7",8,"11-20",19.7183529411765,0.0488269153877537
"so2","20-ppb","part_7",8,"21-30",19.7335294117647,0.0293004429215948
"so2","20-ppb","part_8",9,"1-10",19.7163529411764,0.0386526244239059
"so2","20-ppb","part_8",9,"11-20",19.7234117647059,0.0412695493270038
"so2","20-ppb","part_8",9,"21-30",19.7285882352941,0.0323383211173254
"so2","20-ppb","part_9",10,"1-10",19.7188235294118,0.0357271905064613
"so2","20-ppb","part_9",10,"11-20",19.7174117647059,0.0325740513244068
"so2","20-ppb","part_9",10,"21-30",19.7291764705882,0.0548481529039024
"so2","20-ppb","ref",1,"1-10",19.7074117647059,0.0530443439222925
"so2","20-ppb","ref",1,"11-20",19.7242352941176,0.0257226205955681
"so2","20-ppb","ref",1,"21-30",19.7467058823529,0.0435807857940597
"so2","60-ppb","part_1",2,"1-10",59.9059139784946,0.0302618081526912
"so2","60-ppb","part_1",2,"11-20",59.9087096774194,0.0323155600712767
"so2","60-ppb","part_1",2,"21-30",59.9072043010753,0.0260593443102634
"so2","60-ppb","part_2",3,"1-10",59.8978494623656,0.0359353630379924
"so2","60-ppb","part_2",3,"11-20",59.882688172043,0.0357757446698434
"so2","60-ppb","part_2",3,"21-30",59.9040860215054,0.0374300647961721
"so2","60-ppb","part_3",4,"1-10",59.877311827957,0.0401480092044472
"so2","60-ppb","part_3",4,"11-20",59.9017204301075,0.0314604701147379
"so2","60-ppb","part_3",4,"21-30",59.8898924731183,0.0481067145349825
"so2","60-ppb","part_4",5,"1-10",59.8944086021505,0.0387355548709732
"so2","60-ppb","part_4",5,"11-20",59.9144086021505,0.0386006695601912
"so2","60-ppb","part_4",5,"21-30",59.9003225806452,0.0407690928860733
"so2","60-ppb","part_5",6,"1-10",59.8727956989247,0.0338972229507148
"so2","60-ppb","part_5",6,"11-20",59.9025806451613,0.0278427959158721
"so2","60-ppb","part_5",6,"21-30",59.8837634408602,0.0270814562912574
"so2","60-ppb","part_6",7,"1-10",59.903440860215,0.0260186417848441
"so2","60-ppb","part_6",7,"11-20",59.889247311828,0.0295258714360203
"so2","60-ppb","part_6",7,"21-30",59.8989247311828,0.0208933213502465
"so2","60-ppb","part_7",8,"1-10",59.9066666666667,0.0439321848993371
"so2","60-ppb","part_7",8,"11-20",59.8723655913978,0.0325871308274759
"so2","60-ppb","part_7",8,"21-30",59.8740860215054,0.0442980883102969
"so2","60-ppb","part_8",9,"1-10",59.9018279569893,0.0302524673019318
"so2","60-ppb","part_8",9,"11-20",59.8912903225806,0.0411779446937258
"so2","60-ppb","part_8",9,"21-30",59.8932258064516,0.0356051293323364
"so2","60-ppb","part_9",10,"1-10",59.8783870967742,0.0238691917063661
"so2","60-ppb","part_9",10,"11-20",59.8934408602151,0.035548798352026
"so2","60-ppb","part_9",10,"21-30",59.9155913978495,0.0259714458697435
"so2","60-ppb","ref",1,"1-10",59.897311827957,0.0355986341530163
"so2","60-ppb","ref",1,"11-20",59.8986021505376,0.029034691698523
"so2","60-ppb","ref",1,"21-30",59.8786021505376,0.0527489713330497
"so2","61-ppb","part_1",2,"1-10",59.0607407407407,0.0344393061740612
"so2","61-ppb","part_1",2,"11-20",59.0553086419753,0.0303624511517153
"so2","61-ppb","part_1",2,"21-30",59.0571604938272,0.0380610607605755
"so2","61-ppb","part_2",3,"1-10",59.0654320987654,0.0385120109869912
"so2","61-ppb","part_2",3,"11-20",59.0666666666666,0.0204191542881401
"so2","61-ppb","part_2",3,"21-30",59.0727160493827,0.0360802337124535
"so2","61-ppb","part_3",4,"1-10",59.0479012345679,0.0386428298989123
"so2","61-ppb","part_3",4,"11-20",59.0475308641975,0.029705264689236
"so2","61-ppb","part_3",4,"21-30",59.0437037037037,0.0371156002603811
"so2","61-ppb","part_4",5,"1-10",59.0672839506173,0.0254029825205634
"so2","61-ppb","part_4",5,"11-20",59.0745679012346,0.0331688263944746
"so2","61-ppb","part_4",5,"21-30",59.0465432098765,0.0379050100218213
"so2","61-ppb","part_5",6,"1-10",59.0462962962963,0.0407022722321493
"so2","61-ppb","part_5",6,"11-20",59.0574074074074,0.0368364481274941
"so2","61-ppb","part_5",6,"21-30",59.060987654321,0.0386095087931641
"so2","61-ppb","part_6",7,"1-10",59.0554320987655,0.0305661881709684
"so2","61-ppb","part_6",7,"11-20",59.0346913580247,0.0234275321103724
"so2","61-ppb","part_6",7,"21-30",59.0635802469136,0.0366798044016211
"so2","61-ppb","part_7",8,"1-10",59.0679012345679,0.0335233116944982
"so2","61-ppb","part_7",8,"11-20",59.0518518518519,0.0303914410496067
"so2","61-ppb","part_7",8,"21-30",59.0718518518519,0.0278549453963037
"so2","61-ppb","part_8",9,"1-10",59.0625925925926,0.0344601986676514
"so2","61-ppb","part_8",9,"11-20",59.046049382716,0.0421044169520786
"so2","61-ppb","part_8",9,"21-30",59.0491358024691,0.0263747164310679
"so2","61-ppb","part_9",10,"1-10",59.0467901234568,0.0386325297316834
"so2","61-ppb","part_9",10,"11-20",59.0662962962963,0.0401189192327232
"so2","61-ppb","part_9",10,"21-30",59.0514814814815,0.0285470376822089
"so2","61-ppb","ref",1,"1-10",59.0591358024691,0.0202981218661103
"so2","61-ppb","ref",1,"11-20",59.0475308641975,0.0217854500947555
"so2","61-ppb","ref",1,"21-30",59.0455555555556,0.0292409926021569
