"pollutant","level","participant_id","replicate","sample_group","mean_value","sd_value"
"so2","20-ppb","part_4",5,"21-30",19.7205882352941,0.0418019717751374
"so2","20-ppb","part_5",6,"1-10",19.7249411764706,0.0417008625536233
"so2","20-ppb","part_5",6,"11-20",19.7529411764706,0.0367792128241284
"so2","20-ppb","part_5",6,"21-30",19.7334117647059,0.0467414131986257
"so2","20-ppb","part_6",7,"1-10",19.7305882352941,0.0376715606541777
"so2","20-ppb","part_6",7,"11-20",19.7504705882353,0.0356558801829253
"so2","20-ppb","part_6",7,"21-30",19.7072941176471,0.0335783383425052
"so2","20-ppb","ref",1,"1-10",19.7384705882353,0.0419664647062339
"so2","20-ppb","ref",1,"11-20",19.7330588235294,0.0279586116913034
"so2","20-ppb","ref",1,"21-30",19.7409411764706,0.0205484208863383
"so2","60-ppb","part_1",2,"1-10",59.8935483870968,0.0353623784499465
"so2","60-ppb","part_1",2,"11-20",59.9018279569893,0.0313453104555948
"so2","60-ppb","part_1",2,"21-30",59.9181720430108,0.030554162824726
"so2","60-ppb","part_2",3,"1-10",59.8823655913979,0.0425458748011701
"so2","60-ppb","part_2",3,"11-20",59.9047311827957,0.0339886257449157
"so2","60-ppb","part_2",3,"21-30",59.8843010752688,0.0363236494612176
"so2","60-ppb","part_3",4,"1-10",59.8786021505376,0.0447654323892864
"so2","60-ppb","part_3",4,"11-20",59.9034408602151,0.0345977477516123
"so2","60-ppb","part_3",4,"21-30",59.8925806451613,0.0382907438083203
"so2","60-ppb","part_4",5,"1-10",59.8739784946237,0.0400177245194654
"so2","60-ppb","part_4",5,"11-20",59.9017204301075,0.0339545913532892
"so2","60-ppb","part_4",5,"21-30",59.8944086021506,0.0268065855599082
"so2","60-ppb","part_5",6,"1-10",59.8901075268817,0.0363257714382711
"so2","60-ppb","part_5",6,"11-20",59.8881720430108,0.0279799556434222
"so2","60-ppb","part_5",6,"21-30",59.8854838709677,0.0380848618245818
"so2","60-ppb","part_6",7,"1-10",59.9065591397849,0.0355524119896106
"so2","60-ppb","part_6",7,"11-20",59.8840860215054,0.0488844740961778
"so2","60-ppb","part_6",7,"21-30",59.8948387096774,0.0383086890708784
"so2","60-ppb","ref",1,"1-10",59.9060215053763,0.0279533128728768
"so2","60-ppb","ref",1,"11-20",59.883440860215,0.058560648660709
"so2","60-ppb","ref",1,"21-30",59.897311827957,0.0401377684265002
"so2","61-ppb","part_1",2,"1-10",59.0555555555556,0.0329269543306951
"so2","61-ppb","part_1",2,"11-20",59.0613580246914,0.038309419788957
"so2","61-ppb","part_1",2,"21-30",59.0703703703704,0.0420196650975233
"so2","61-ppb","part_2",3,"1-10",59.0412345679012,0.0352528649010783
"so2","61-ppb","part_2",3,"11-20",59.0403703703704,0.0276857185078751
"so2","61-ppb","part_2",3,"21-30",59.0559259259259,0.0289007865948117
"so2","61-ppb","part_3",4,"1-10",59.061975308642,0.0339090654816805
"so2","61-ppb","part_3",4,"11-20",59.0471604938272,0.0361615782318139
"so2","61-ppb","part_3",4,"21-30",59.0520987654321,0.0435390168575632
"so2","61-ppb","part_4",5,"1-10",59.0645679012346,0.0391878896797978
"so2","61-ppb","part_4",5,"11-20",59.0474074074074,0.0360978309089654
"so2","61-ppb","part_4",5,"21-30",59.0512345679012,0.0428942025796818
"so2","61-ppb","part_5",6,"1-10",59.0453086419753,0.0359608153430874
"so2","61-ppb","part_5",6,"11-20",59.0461728395062,0.0247612180438753
"so2","61-ppb","part_5",6,"21-30",59.0369135802469,0.0284245686731278
"so2","61-ppb","part_6",7,"1-10",59.0564197530864,0.0342680014550553
"so2","61-ppb","part_6",7,"11-20",59.0585185185185,0.0384028018080513
"so2","61-ppb","part_6",7,"21-30",59.0530864197531,0.0361484629728256
"so2","61-ppb","ref",1,"1-10",59.068024691358,0.0293277372925871
"so2","61-ppb","ref",1,"11-20",59.0588888888889,0.031232643065434
"so2","61-ppb","ref",1,"21-30",59.053950617284,0.0308781861303812
