"pollutant","level","replicate","participant_id","sample_id","value"
"co","0-ppm",7,"part_6",8,0.00368085106382979
"co","0-ppm",7,"part_6",9,-0.0494528301886792
"co","0-ppm",7,"part_6",10,-0.0456037735849057
"co","0-ppm",8,"part_7",1,-0.0523396226415094
"co","0-ppm",8,"part_7",2,0.00457446808510638
"co","0-ppm",8,"part_7",3,0.00551063829787234
"co","0-ppm",8,"part_7",4,0.00529787234042553
"co","0-ppm",8,"part_7",5,-0.0526603773584906
"co","0-ppm",8,"part_7",6,0.00382978723404255
"co","0-ppm",8,"part_7",7,0.00463829787234043
"co","0-ppm",8,"part_7",8,-0.0470943396226415
"co","0-ppm",8,"part_7",9,0.00651063829787234
"co","0-ppm",8,"part_7",10,0.0041063829787234
"co","0-ppm",9,"part_8",1,-0.0527735849056604
"co","0-ppm",9,"part_8",2,-0.0499622641509434
"co","0-ppm",9,"part_8",3,0.00346808510638298
"co","0-ppm",9,"part_8",4,0.00576595744680851
"co","0-ppm",9,"part_8",5,0.00419148936170213
"co","0-ppm",9,"part_8",6,-0.0482264150943396
"co","0-ppm",9,"part_8",7,-0.0486415094339623
"co","0-ppm",9,"part_8",8,0.00651063829787234
"co","0-ppm",9,"part_8",9,0.00565957446808511
"co","0-ppm",9,"part_8",10,-0.0493396226415094
"co","0-ppm",10,"part_9",1,-0.0455849056603774
"co","0-ppm",10,"part_9",2,-0.0511132075471698
"co","0-ppm",10,"part_9",3,0.00551063829787234
"co","0-ppm",10,"part_9",4,-0.0501320754716981
"co","0-ppm",10,"part_9",5,0.005
"co","0-ppm",10,"part_9",6,0.00512765957446808
"co","0-ppm",10,"part_9",7,0.00319148936170213
"co","0-ppm",10,"part_9",8,0.00382978723404255
"co","0-ppm",10,"part_9",9,-0.0472452830188679
"co","0-ppm",10,"part_9",10,0.00417021276595745
"co","2-ppm",1,"ref",1,2.00989898989899
"co","2-ppm",1,"ref",2,2.01616161616162
"co","2-ppm",1,"ref",3,2.0109898989899
"co","2-ppm",1,"ref",4,2.01245454545455
"co","2-ppm",1,"ref",5,2.00806060606061
"co","2-ppm",1,"ref",6,2.01073737373737
"co","2-ppm",1,"ref",7,2.01585858585859
"co","2-ppm",1,"ref",8,2.01270707070707
"co","2-ppm",1,"ref",9,2.01321212121212
"co","2-ppm",1,"ref",10,2.01351063829787
"co","2-ppm",2,"part_1",1,2.00446808510638
"co","2-ppm",2,"part_1",2,2.01404255319149
"co","2-ppm",2,"part_1",3,2.01882978723404
"co","2-ppm",2,"part_1",4,2.00954545454545
"co","2-ppm",2,"part_1",5,2.01287234042553
"co","2-ppm",2,"part_1",6,2.01315151515152
"co","2-ppm",2,"part_1",7,2.01284848484848
"co","2-ppm",2,"part_1",8,2.00846464646465
"co","2-ppm",2,"part_1",9,2.00951515151515
"co","2-ppm",2,"part_1",10,2.02021276595745
"co","2-ppm",3,"part_2",1,2.02053191489362
"co","2-ppm",3,"part_2",2,2.00851063829787
"co","2-ppm",3,"part_2",3,2.01755319148936
"co","2-ppm",3,"part_2",4,2.02106382978723
"co","2-ppm",3,"part_2",5,2.01458585858586
"co","2-ppm",3,"part_2",6,2.00584848484848
"co","2-ppm",3,"part_2",7,2.01730303030303
"co","2-ppm",3,"part_2",8,2.01084848484848
"co","2-ppm",3,"part_2",9,2.00964646464646
"co","2-ppm",3,"part_2",10,2.00884848484848
"co","2-ppm",4,"part_3",1,2.01293939393939
"co","2-ppm",4,"part_3",2,2.0118085106383
"co","2-ppm",4,"part_3",3,2.00770707070707
"co","2-ppm",4,"part_3",4,2.01449494949495
"co","2-ppm",4,"part_3",5,2.01375757575758
"co","2-ppm",4,"part_3",6,2.00925531914894
"co","2-ppm",4,"part_3",7,2.0136170212766
"co","2-ppm",4,"part_3",8,2.01670212765957
"co","2-ppm",4,"part_3",9,2.01119191919192
"co","2-ppm",4,"part_3",10,2.01331313131313
"co","2-ppm",5,"part_4",1,2.00539393939394
"co","2-ppm",5,"part_4",2,2.00912121212121
"co","2-ppm",5,"part_4",3,2.01089898989899
"co","2-ppm",5,"part_4",4,2.01127659574468
"co","2-ppm",5,"part_4",5,2.02170212765957
"co","2-ppm",5,"part_4",6,2.0136170212766
"co","2-ppm",5,"part_4",7,2.01044444444444
"co","2-ppm",5,"part_4",8,2.01648936170213
"co","2-ppm",5,"part_4",9,2.01797872340426
"co","2-ppm",5,"part_4",10,2.01797872340426
"co","2-ppm",6,"part_5",1,2.01587878787879
"co","2-ppm",6,"part_5",2,2.01606382978723
"co","2-ppm",6,"part_5",3,2.00955555555556
"co","2-ppm",6,"part_5",4,2.01044444444444
"co","2-ppm",6,"part_5",5,2.01137373737374
"co","2-ppm",6,"part_5",6,2.01872340425532
"co","2-ppm",6,"part_5",7,2.01936170212766
"co","2-ppm",6,"part_5",8,2.00383838383838
"co","2-ppm",6,"part_5",9,2.00760606060606
"co","2-ppm",6,"part_5",10,2.01088888888889
"co","2-ppm",7,"part_6",1,2.01904255319149
"co","2-ppm",7,"part_6",2,2.01416161616162
"co","2-ppm",7,"part_6",3,2.01574468085106
"co","2-ppm",7,"part_6",4,2.01244444444444
"co","2-ppm",7,"part_6",5,2.01117021276596
"co","2-ppm",7,"part_6",6,2.0099595959596
"co","2-ppm",7,"part_6",7,2.01351063829787
"co","2-ppm",7,"part_6",8,2.01744680851064
"co","2-ppm",7,"part_6",9,2.0136170212766
"co","2-ppm",7,"part_6",10,2.00834343434343
"co","2-ppm",8,"part_7",1,2.00872727272727
"co","2-ppm",8,"part_7",2,2.00684848484848
"co","2-ppm",8,"part_7",3,2.01137373737374
"co","2-ppm",8,"part_7",4,2.01446808510638
"co","2-ppm",8,"part_7",5,2.01083838383838
"co","2-ppm",8,"part_7",6,2.01310101010101
"co","2-ppm",8,"part_7",7,2.01797872340426
"co","2-ppm",8,"part_7",8,2.0186170212766
"co","2-ppm",8,"part_7",9,2.01742424242424
"co","2-ppm",8,"part_7",10,2.00621212121212
"co","2-ppm",9,"part_8",1,2.0213829787234
"co","2-ppm",9,"part_8",2,2.01595744680851
"co","2-ppm",9,"part_8",3,2.01404255319149
"co","2-ppm",9,"part_8",4,2.01256565656566
"co","2-ppm",9,"part_8",5,2.02276595744681
"co","2-ppm",9,"part_8",6,2.00861616161616
"co","2-ppm",9,"part_8",7,2.00712121212121
"co","2-ppm",9,"part_8",8,2.01053191489362
"co","2-ppm",9,"part_8",9,2.01244444444444
"co","2-ppm",9,"part_8",10,2.01829787234043
"co","2-ppm",10,"part_9",1,2.01310101010101
"co","2-ppm",10,"part_9",2,2.01648936170213
"co","2-ppm",10,"part_9",3,2.01744680851064
"co","2-ppm",10,"part_9",4,2.01776595744681
"co","2-ppm",10,"part_9",5,2.01369696969697
"co","2-ppm",10,"part_9",6,2.01059595959596
"co","2-ppm",10,"part_9",7,2.00511111111111
"co","2-ppm",10,"part_9",8,2.01117021276596
"co","2-ppm",10,"part_9",9,2.01131313131313
"co","2-ppm",10,"part_9",10,2.01118181818182
"co","4-ppm",1,"ref",1,4.00530909090909
"co","4-ppm",1,"ref",2,4.03684523809524
"co","4-ppm",1,"ref",3,4.03140476190476
"co","4-ppm",1,"ref",4,4.0116
"co","4-ppm",1,"ref",5,4.00892727272727
"co","4-ppm",1,"ref",6,4.00949090909091
"co","4-ppm",1,"ref",7,4.00812727272727
"co","4-ppm",1,"ref",8,4.0367619047619
"co","4-ppm",1,"ref",9,4.03577380952381
"co","4-ppm",1,"ref",10,4.03515476190476
"co","4-ppm",2,"part_1",1,4.01345454545455
"co","4-ppm",2,"part_1",2,4.03132142857143
"co","4-ppm",2,"part_1",3,4.0362380952381
"co","4-ppm",2,"part_1",4,4.0375
"co","4-ppm",2,"part_1",5,4.03270238095238
"co","4-ppm",2,"part_1",6,4.03434523809524
"co","4-ppm",2,"part_1",7,4.03653571428571
"co","4-ppm",2,"part_1",8,4.01558181818182
"co","4-ppm",2,"part_1",9,4.03466666666667
"co","4-ppm",2,"part_1",10,4.03677380952381
"co","4-ppm",3,"part_2",1,4.03553571428571
"co","4-ppm",3,"part_2",2,4.01
"co","4-ppm",3,"part_2",3,4.03270238095238
"co","4-ppm",3,"part_2",4,4.03297619047619
"co","4-ppm",3,"part_2",5,4.00821818181818
"co","4-ppm",3,"part_2",6,4.03870238095238
"co","4-ppm",3,"part_2",7,4.00958181818182
"co","4-ppm",3,"part_2",8,4.03278571428571
"co","4-ppm",3,"part_2",9,4.03790476190476
"co","4-ppm",3,"part_2",10,4.00481818181818
"co","4-ppm",4,"part_3",1,4.03758333333333
"co","4-ppm",4,"part_3",2,4.03334523809524
"co","4-ppm",4,"part_3",3,4.01729090909091
"co","4-ppm",4,"part_3",4,4.01252727272727
"co","4-ppm",4,"part_3",5,4.0352619047619
"co","4-ppm",4,"part_3",6,4.03567857142857
"co","4-ppm",4,"part_3",7,4.0325119047619
"co","4-ppm",4,"part_3",8,4.01052727272727
"co","4-ppm",4,"part_3",9,4.03321428571429
"co","4-ppm",4,"part_3",10,4.01121818181818
"co","4-ppm",5,"part_4",1,4.00716363636364
"co","4-ppm",5,"part_4",2,4.00992727272727
"co","4-ppm",5,"part_4",3,4.01585454545455
"co","4-ppm",5,"part_4",4,4.03563095238095
"co","4-ppm",5,"part_4",5,4.03430952380952
"co","4-ppm",5,"part_4",6,4.03494047619048
"co","4-ppm",5,"part_4",7,4.03714285714286
"co","4-ppm",5,"part_4",8,4.03607142857143
"co","4-ppm",5,"part_4",9,4.03383333333333
"co","4-ppm",5,"part_4",10,4.01374545454545
"co","4-ppm",6,"part_5",1,4.03776190476191
"co","4-ppm",6,"part_5",2,4.01763636363636
"co","4-ppm",6,"part_5",3,4.00623636363636
"co","4-ppm",6,"part_5",4,4.03570238095238
"co","4-ppm",6,"part_5",5,4.0339880952381
"co","4-ppm",6,"part_5",6,4.01743636363636
"co","4-ppm",6,"part_5",7,4.0058
"co","4-ppm",6,"part_5",8,4.03291666666667
"co","4-ppm",6,"part_5",9,4.03427380952381
"co","4-ppm",6,"part_5",10,4.00845454545455
"co","4-ppm",7,"part_6",1,4.03765476190476
"co","4-ppm",7,"part_6",2,4.01187272727273
"co","4-ppm",7,"part_6",3,4.03516666666667
"co","4-ppm",7,"part_6",4,4.03778571428571
"co","4-ppm",7,"part_6",5,4.03190476190476
"co","4-ppm",7,"part_6",6,4.00665454545455
"co","4-ppm",7,"part_6",7,4.03503571428571
"co","4-ppm",7,"part_6",8,4.03390476190476
"co","4-ppm",7,"part_6",9,4.00325454545455
"co","4-ppm",7,"part_6",10,4.01696363636364
"co","4-ppm",8,"part_7",1,4.03453571428571
"co","4-ppm",8,"part_7",2,4.03630952380952
"co","4-ppm",8,"part_7",3,4.00825454545455
"co","4-ppm",8,"part_7",4,4.0094
"co","4-ppm",8,"part_7",5,4.03938095238095
"co","4-ppm",8,"part_7",6,4.00634545454545
"co","4-ppm",8,"part_7",7,4.01290909090909
"co","4-ppm",8,"part_7",8,4.03613095238095
"co","4-ppm",8,"part_7",9,4.00976363636364
"co","4-ppm",8,"part_7",10,4.01147272727273
"co","4-ppm",9,"part_8",1,4.03296428571429
"co","4-ppm",9,"part_8",2,4.0317619047619
"co","4-ppm",9,"part_8",3,4.03246428571429
"co","4-ppm",9,"part_8",4,4.03388095238095
"co","4-ppm",9,"part_8",5,4.03371428571429
"co","4-ppm",9,"part_8",6,4.00776363636364
"co","4-ppm",9,"part_8",7,4.00358181818182
"co","4-ppm",9,"part_8",8,4.03938095238095
"co","4-ppm",9,"part_8",9,4.00947272727273
"co","4-ppm",9,"part_8",10,4.03642857142857
"co","4-ppm",10,"part_9",1,4.03680952380952
"co","4-ppm",10,"part_9",2,4.01543636363636
"co","4-ppm",10,"part_9",3,4.00645454545455
"co","4-ppm",10,"part_9",4,4.01543636363636
"co","4-ppm",10,"part_9",5,4.00818181818182
"co","4-ppm",10,"part_9",6,4.01
"co","4-ppm",10,"part_9",7,4.03252380952381
"co","4-ppm",10,"part_9",8,4.01874545454545
"co","4-ppm",10,"part_9",9,4.03365476190476
"co","4-ppm",10,"part_9",10,4.01776363636364
"co","6-ppm",1,"ref",1,6.08572619047619
"co","6-ppm",1,"ref",2,6.06066666666667
"co","6-ppm",1,"ref",3,6.0847380952381
"co","6-ppm",1,"ref",4,6.05966666666667
"co","6-ppm",1,"ref",5,6.09070238095238
"co","6-ppm",1,"ref",6,6.05751724137931
"co","6-ppm",1,"ref",7,6.08546428571429
"co","6-ppm",1,"ref",8,6.06542528735632
"co","6-ppm",1,"ref",9,6.0895
"co","6-ppm",1,"ref",10,6.08802380952381
"co","6-ppm",2,"part_1",1,6.0514367816092
"co","6-ppm",2,"part_1",2,6.08798809523809
"co","6-ppm",2,"part_1",3,6.09269047619048
"co","6-ppm",2,"part_1",4,6.05777011494253
"co","6-ppm",2,"part_1",5,6.05627586206897
"co","6-ppm",2,"part_1",6,6.08840476190476
"co","6-ppm",2,"part_1",7,6.08225
"co","6-ppm",2,"part_1",8,6.08533333333333
"co","6-ppm",2,"part_1",9,6.08402380952381
"co","6-ppm",2,"part_1",10,6.08757142857143
"co","6-ppm",3,"part_2",1,6.08840476190476
"co","6-ppm",3,"part_2",2,6.06775862068965
"co","6-ppm",3,"part_2",3,6.06452873563218
"co","6-ppm",3,"part_2",4,6.07941666666667
"co","6-ppm",3,"part_2",5,6.05802298850575
"co","6-ppm",3,"part_2",6,6.09120238095238
"co","6-ppm",3,"part_2",7,6.08540476190476
"co","6-ppm",3,"part_2",8,6.0897380952381
"co","6-ppm",3,"part_2",9,6.0859880952381
"co","6-ppm",3,"part_2",10,6.05349425287356
"co","6-ppm",4,"part_3",1,6.06188505747126
"co","6-ppm",4,"part_3",2,6.08510714285714
"co","6-ppm",4,"part_3",3,6.08265476190476
"co","6-ppm",4,"part_3",4,6.0545632183908
"co","6-ppm",4,"part_3",5,6.05795402298851
"co","6-ppm",4,"part_3",6,6.05928735632184
"co","6-ppm",4,"part_3",7,6.05605747126437
"co","6-ppm",4,"part_3",8,6.08803571428571
"co","6-ppm",4,"part_3",9,6.08798809523809
"co","6-ppm",4,"part_3",10,6.06304597701149
"co","6-ppm",5,"part_4",1,6.08782142857143
"co","6-ppm",5,"part_4",2,6.06304597701149
"co","6-ppm",5,"part_4",3,6.06145977011494
"co","6-ppm",5,"part_4",4,6.08183333333333
"co","6-ppm",5,"part_4",5,6.08655952380952
"co","6-ppm",5,"part_4",6,6.05870114942529
"co","6-ppm",5,"part_4",7,6.08961904761905
"co","6-ppm",5,"part_4",8,6.06242528735632
"co","6-ppm",5,"part_4",9,6.08492857142857
"co","6-ppm",5,"part_4",10,6.08508333333333
"co","6-ppm",6,"part_5",1,6.08613095238095
"co","6-ppm",6,"part_5",2,6.08339285714286
"co","6-ppm",6,"part_5",3,6.06681609195402
"co","6-ppm",6,"part_5",4,6.05325287356322
"co","6-ppm",6,"part_5",5,6.08738095238095
"co","6-ppm",6,"part_5",6,6.05604597701149
"co","6-ppm",6,"part_5",7,6.08478571428571
"co","6-ppm",6,"part_5",8,6.08520238095238
"co","6-ppm",6,"part_5",9,6.0899880952381
"co","6-ppm",6,"part_5",10,6.06193103448276
"co","6-ppm",7,"part_6",1,6.0830119047619
"co","6-ppm",7,"part_6",2,6.08667857142857
"co","6-ppm",7,"part_6",3,6.08488095238095
"co","6-ppm",7,"part_6",4,6.05655172413793
"co","6-ppm",7,"part_6",5,6.08585714285714
"co","6-ppm",7,"part_6",6,6.06048275862069
"co","6-ppm",7,"part_6",7,6.0593908045977
"co","6-ppm",7,"part_6",8,6.08410714285714
"co","6-ppm",7,"part_6",9,6.082
"co","6-ppm",7,"part_6",10,6.08704761904762
"co","6-ppm",8,"part_7",1,6.06242528735632
"co","6-ppm",8,"part_7",2,6.05813793103448
"co","6-ppm",8,"part_7",3,6.08410714285714
"co","6-ppm",8,"part_7",4,6.05774712643678
"co","6-ppm",8,"part_7",5,6.05367816091954
"co","6-ppm",8,"part_7",6,6.06236781609195
"co","6-ppm",8,"part_7",7,6.08741666666667
"co","6-ppm",8,"part_7",8,6.08726190476191
"co","6-ppm",8,"part_7",9,6.08490476190476
"co","6-ppm",8,"part_7",10,6.08642857142857
"co","6-ppm",9,"part_8",1,6.08136904761905
"co","6-ppm",9,"part_8",2,6.05926436781609
"co","6-ppm",9,"part_8",3,6.05902298850575
"co","6-ppm",9,"part_8",4,6.08533333333333
"co","6-ppm",9,"part_8",5,6.08585714285714
"co","6-ppm",9,"part_8",6,6.08533333333333
"co","6-ppm",9,"part_8",7,6.06112643678161
"co","6-ppm",9,"part_8",8,6.08545238095238
"co","6-ppm",9,"part_8",9,6.06087356321839
"co","6-ppm",9,"part_8",10,6.08585714285714
"co","6-ppm",10,"part_9",1,6.08238095238095
"co","6-ppm",10,"part_9",2,6.05751724137931
"co","6-ppm",10,"part_9",3,6.08563095238095
"co","6-ppm",10,"part_9",4,6.08460714285714
"co","6-ppm",10,"part_9",5,6.08454761904762
"co","6-ppm",10,"part_9",6,6.06094252873563
"co","6-ppm",10,"part_9",7,6.059
"co","6-ppm",10,"part_9",8,6.05320689655172
"co","6-ppm",10,"part_9",9,6.05608045977011
"co","6-ppm",10,"part_9",10,6.06319540229885
"co","8-ppm",1,"ref",1,8.08748913043478
"co","8-ppm",1,"ref",2,7.9623431372549
"co","8-ppm",1,"ref",3,7.983
"co","8-ppm",1,"ref",4,7.97846078431373
"co","8-ppm",1,"ref",5,7.97401960784314
"co","8-ppm",1,"ref",6,8.09133695652174
"co","8-ppm",1,"ref",7,7.981
"co","8-ppm",1,"ref",8,8.09739130434783
"co","8-ppm",1,"ref",9,7.99457843137255
"co","8-ppm",1,"ref",10,7.99207843137255
"co","8-ppm",2,"part_1",1,7.97867647058824
"co","8-ppm",2,"part_1",2,7.98269607843137
"co","8-ppm",2,"part_1",3,8.09744565217391
"co","8-ppm",2,"part_1",4,7.96990196078431
"co","8-ppm",2,"part_1",5,7.98416666666667
"co","8-ppm",2,"part_1",6,7.96882352941176
"co","8-ppm",2,"part_1",7,7.98558823529412
"co","8-ppm",2,"part_1",8,8.09083695652174
"co","8-ppm",2,"part_1",9,8.0966847826087
"co","8-ppm",2,"part_1",10,7.97733333333333
"co","8-ppm",3,"part_2",1,8.09052173913043
"co","8-ppm",3,"part_2",2,8.00589215686274
"co","8-ppm",3,"part_2",3,7.96550980392157
"co","8-ppm",3,"part_2",4,7.96748039215686
"co","8-ppm",3,"part_2",5,7.96550980392157
"co","8-ppm",3,"part_2",6,8.09248913043478
"co","8-ppm",3,"part_2",7,8.10610869565217
"co","8-ppm",3,"part_2",8,7.96754901960784
"co","8-ppm",3,"part_2",9,7.97875490196078
"co","8-ppm",3,"part_2",10,8.09545652173913
"co","8-ppm",4,"part_3",1,8.09115217391304
"co","8-ppm",4,"part_3",2,7.98312745098039
"co","8-ppm",4,"part_3",3,7.96311764705882
"co","8-ppm",4,"part_3",4,7.97712745098039
"co","8-ppm",4,"part_3",5,8.10617391304348
"co","8-ppm",4,"part_3",6,7.97664705882353
"co","8-ppm",4,"part_3",7,8.09236956521739
"co","8-ppm",4,"part_3",8,8.0924347826087
"co","8-ppm",4,"part_3",9,8.08947826086957
"co","8-ppm",4,"part_3",10,8.10701086956522
"co","8-ppm",5,"part_4",1,8.09641304347826
"co","8-ppm",5,"part_4",2,8.08877173913043
"co","8-ppm",5,"part_4",3,8.10983695652174
"co","8-ppm",5,"part_4",4,8.10876086956522
"co","8-ppm",5,"part_4",5,8.10082608695652
"co","8-ppm",5,"part_4",6,7.97930392156863
"co","8-ppm",5,"part_4",7,8.11275
"co","8-ppm",5,"part_4",8,7.98109803921569
"co","8-ppm",5,"part_4",9,8.09004347826087
"co","8-ppm",5,"part_4",10,8.10002173913043
"co","8-ppm",6,"part_5",1,8.09483695652174
"co","8-ppm",6,"part_5",2,7.97090196078431
"co","8-ppm",6,"part_5",3,7.98185294117647
"co","8-ppm",6,"part_5",4,8.08417391304348
"co","8-ppm",6,"part_5",5,7.97307843137255
"co","8-ppm",6,"part_5",6,7.9791862745098
"co","8-ppm",6,"part_5",7,8.09742391304348
"co","8-ppm",6,"part_5",8,7.96366666666667
"co","8-ppm",6,"part_5",9,7.97958823529412
"co","8-ppm",6,"part_5",10,7.97306862745098
"co","8-ppm",7,"part_6",1,7.97514705882353
"co","8-ppm",7,"part_6",2,8.11385869565217
"co","8-ppm",7,"part_6",3,8.09439130434783
"co","8-ppm",7,"part_6",4,8.09990217391304
"co","8-ppm",7,"part_6",5,8.08947826086957
"co","8-ppm",7,"part_6",6,8.11047826086956
"co","8-ppm",7,"part_6",7,7.98488235294118
"co","8-ppm",7,"part_6",8,8.0974347826087
"co","8-ppm",7,"part_6",9,7.97570588235294
"co","8-ppm",7,"part_6",10,7.98039215686275
"co","8-ppm",8,"part_7",1,7.98039215686275
"co","8-ppm",8,"part_7",2,7.9825
"co","8-ppm",8,"part_7",3,8.09554347826087
"co","8-ppm",8,"part_7",4,7.98793137254902
"co","8-ppm",8,"part_7",5,8.09990217391304
"co","8-ppm",8,"part_7",6,8.10434782608696
"co","8-ppm",8,"part_7",7,7.98874509803922
"co","8-ppm",8,"part_7",8,8.09561956521739
"co","8-ppm",8,"part_7",9,7.97149019607843
"co","8-ppm",8,"part_7",10,8.10215217391304
"co","8-ppm",9,"part_8",1,8.09133695652174
"co","8-ppm",9,"part_8",2,8.07953260869565
"co","8-ppm",9,"part_8",3,8.09673913043478
"co","8-ppm",9,"part_8",4,7.96555882352941
"co","8-ppm",9,"part_8",5,7.9868431372549
"co","8-ppm",9,"part_8",6,7.97167647058824
"co","8-ppm",9,"part_8",7,8.11263043478261
"co","8-ppm",9,"part_8",8,8.09690217391304
"co","8-ppm",9,"part_8",9,7.98129411764706
"co","8-ppm",9,"part_8",10,8.09990217391304
"co","8-ppm",10,"part_9",1,8.0990652173913
"co","8-ppm",10,"part_9",2,8.08748913043478
"co","8-ppm",10,"part_9",3,7.99448039215686
"co","8-ppm",10,"part_9",4,7.97772549019608
"co","8-ppm",10,"part_9",5,7.97624509803922
"co","8-ppm",10,"part_9",6,8.08446739130435
"co","8-ppm",10,"part_9",7,7.97306862745098
"co","8-ppm",10,"part_9",8,7.96371568627451
"co","8-ppm",10,"part_9",9,8.08629347826087
"co","8-ppm",10,"part_9",10,7.98972549019608
"no","0-ppb",1,"ref",1,0.477833333333333
"no","0-ppb",1,"ref",2,0.457840909090909
"no","0-ppb",1,"ref",3,0.454777777777778
"no","0-ppb",1,"ref",4,0.418777777777778
"no","0-ppb",1,"ref",5,0.455111111111111
"no","0-ppb",1,"ref",6,0.707272727272727
"no","0-ppb",1,"ref",7,0.658068181818182
"no","0-ppb",1,"ref",8,0.719318181818182
"no","0-ppb",1,"ref",9,0.528295454545455
"no","0-ppb",1,"ref",10,0.671363636363636
"no","0-ppb",2,"part_1",1,0.656136363636364
"no","0-ppb",2,"part_1",2,0.499166666666667
"no","0-ppb",2,"part_1",3,0.418777777777778
"no","0-ppb",2,"part_1",4,0.475277777777778
"no","0-ppb",2,"part_1",5,0.602613636363636
"no","0-ppb",2,"part_1",6,0.469388888888889
"no","0-ppb",2,"part_1",7,0.466666666666667
"no","0-ppb",2,"part_1",8,0.725340909090909
"no","0-ppb",2,"part_1",9,0.846590909090909
"no","0-ppb",2,"part_1",10,0.453611111111111
"no","0-ppb",3,"part_2",1,0.474166666666667
"no","0-ppb",3,"part_2",2,0.447666666666667
"no","0-ppb",3,"part_2",3,0.450555555555556
"no","0-ppb",3,"part_2",4,0.466666666666667
"no","0-ppb",3,"part_2",5,0.569886363636364
"no","0-ppb",3,"part_2",6,0.787045454545454
"no","0-ppb",3,"part_2",7,0.714659090909091
"no","0-ppb",3,"part_2",8,0.730454545454545
"no","0-ppb",3,"part_2",9,0.476111111111111
"no","0-ppb",3,"part_2",10,0.602954545454545
"no","0-ppb",4,"part_3",1,0.4775
"no","0-ppb",4,"part_3",2,0.417833333333333
"no","0-ppb",4,"part_3",3,0.776363636363636
"no","0-ppb",4,"part_3",4,0.479777777777778
"no","0-ppb",4,"part_3",5,0.442
