"pollutant","n_lab","level","combination","combination_label","participant_mean","value_1","value_2","value_3","participant_sd","sigma_pt","u(x_pt)","ref_value","z_score","z_score_eval","z_prime","z_prime Eval","zeta_score","zeta_score_eval","En_score","En_score_eval"
"no",7,"0-ppb","Consenso MADe (2a)","2a",0.550722222222222,0.554417929292929,0.570044444444444,0.527704292929293,0.0214106467825202,0.0144055723905726,0.00735131287700585,0.560525883838384,-0.680546482316631,"Satisfactory",-0.606178773789732,"Satisfactory",-0.075408046943609,"Satisfactory",-0.0377040234718045,"Satisfactory"
"no",7,"0-ppb","Consenso nIQR (2b)","2b",0.550722222222222,0.554417929292929,0.570044444444444,0.527704292929293,0.0214106467825202,0.0115934671275254,0.00591626641920156,0.560525883838384,-0.845619477618195,"Satisfactory",-0.753213176990341,"Satisfactory",-0.0754505549964601,"Satisfactory",-0.0377252774982301,"Satisfactory"
"no",7,"0-ppb","Algoritmo A (3)","3",0.550722222222222,0.554417929292929,0.570044444444444,0.527704292929293,0.0214106467825202,0.0136436098828796,0.00696247551305181,0.561206191328775,-0.768416071446636,"Satisfactory",-0.684446285526647,"Satisfactory",-0.080654133406558,"Satisfactory",-0.040327066703279,"Satisfactory"
"no",7,"121-ppb","Referencia (1)","1",120.353175230567,120.361264822134,120.342964426878,120.355296442688,0.0093327794509073,0.0424970355727925,0.0167984282769028,120.321291172596,0.750265460666892,"Satisfactory",0.69773270586856,"Satisfactory",0.358312356476308,"Satisfactory",0.179156178238154,"Satisfactory"
"no",7,"121-ppb","Consenso MADe (2a)","2a",120.353175230567,120.361264822134,120.342964426878,120.355296442688,0.0093327794509073,0.00883156785257141,0.00450684059740986,120.352055335968,0.12680586471476,"Satisfactory",0.112948969070384,"Satisfactory",0.0127987767487698,"Satisfactory",0.00639938837438488,"Satisfactory"
"no",7,"121-ppb","Consenso nIQR (2b)","2b",120.353175230567,120.361264822134,120.342964426878,120.355296442688,0.0093327794509073,0.00703697826104088,0.00359104293137663,120.352055335968,0.159144245838091,"Satisfactory",0.141753526473952,"Satisfactory",0.0128049798346519,"Satisfactory",0.00640248991732593,"Satisfactory"
"no",7,"121-ppb","Algoritmo A (3)","3",120.353175230567,120.361264822134,120.342964426878,120.355296442688,0.0093327794509073,0.0069653769308586,0.00355450403057431,120.351866763295,0.187853045833566,"Satisfactory",0.167325130516326,"Satisfactory",0.0149613928159906,"Satisfactory",0.00748069640799529,"Satisfactory"
"no",7,"180-ppb","Referencia (1)","1",182.28733956729,182.313653465347,182.297810781078,182.250554455446,0.0328269097123274,0.121111666667168,0.047873589735918,182.289934360102,-0.0214247964990488,"Satisfactory",-0.0199246560286501,"Satisfactory",-0.0101399897874196,"Satisfactory",-0.00506999489370981,"Satisfactory"
"no",7,"180-ppb","Consenso MADe (2a)","2a",182.28733956729,182.313653465347,182.297810781078,182.250554455446,0.0328269097123274,0.0399607863951243,0.0203924034142513,182.195944444444,2.28712022687187,"Questionable",2.03719183135803,"Questionable",0.362384620254664,"Satisfactory",0.181192310127332,"Satisfactory"
"no",7,"180-ppb","Consenso nIQR (2b)","2b",182.28733956729,182.313653465347,182.297810781078,182.250554455446,0.0328269097123274,0.0443269944446143,0.0226205246292687,182.195944444444,2.06183893113239,"Questionable",1.83652847748357,"Satisfactory",0.362111923087147,"Satisfactory",0.181055961543574,"Satisfactory"
"no",7,"180-ppb","Algoritmo A (3)","3",182.28733956729,182.313653465347,182.297810781078,182.250554455446,0.0328269097123274,0.0443575283849657,0.0226361064154557,182.209426277425,1.75648402203649,"Satisfactory",1.56454167103306,"Satisfactory",0.30869453634047,"Satisfactory",0.154347268170235,"Satisfactory"
"no",7,"42-ppb","Referencia (1)","1",24.8542372549019,25.2498117647059,24.6595352941176,24.6533647058823,0.342591467559802,1.06121735294115,0.419482990973602,24.6983392156863,0.146904909520745,"Satisfactory",0.136618790813288,"Satisfactory",0.149984174243008,"Satisfactory",0.0749920871215039,"Satisfactory"
"no",7,"42-ppb","Consenso MADe (2a)","2a",24.8542372549019,25.2498117647059,24.6595352941176,24.6533647058823,0.342591467559802,0.180771884313716,0.092249765918757,24.8902607843137,-0.199276173662435,"Satisfactory",-0.17749997940626,"Satisfactory",-0.0377016811195373,"Satisfactory",-0.0188508405597687,"Satisfactory"
"no",7,"42-ppb","Consenso nIQR (2b)","2b",24.8542372549019,25.2498117647059,24.6595352941176,24.6533647058823,0.342591467559802,0.148894465588234,0.0759823887949089,24.8902607843137,-0.241940016168286,"Satisfactory",-0.215501668353823,"Satisfactory",-0.0377583159887334,"Satisfactory",-0.0188791579943667,"Satisfactory"
"no",7,"42-ppb","Algoritmo A (3)","3",24.8542372549019,25.2498117647059,24.6595352941176,24.6533647058823,0.342591467559802,0.164757880509213,0.0840776538229197,24.8582543129038,-0.024381583384176,"Satisfactory",-0.0217172503317643,"Satisfactory",-0.00420751393133924,"Satisfactory",-0.00210375696566962,"Satisfactory"
"no",7,"81-ppb","Referencia (1)","1",80.6760897435897,80.6843653846154,80.6700192307692,80.6738846153846,0.00742293576326558,0.0390713461538382,0.0154443056368735,80.6785576923077,-0.0631651826947125,"Satisfactory",-0.0587424267126583,"Satisfactory",-0.0573421546414904,"Satisfactory",-0.0286710773207452,"Satisfactory"
"no",7,"81-ppb","Consenso MADe (2a)","2a",80.6760897435897,80.6843653846154,80.6700192307692,80.6738846153846,0.00742293576326558,0.0069539391025607,0.00354866718826277,80.6809423076923,-0.697815156418428,"Satisfactory",-0.621560388365665,"Satisfactory",-0.120324680880715,"Satisfactory",-0.0601623404403574,"Satisfactory"
"no",7,"81-ppb","Consenso nIQR (2b)","2b",80.6760897435897,80.6843653846154,80.6700192307692,80.6738846153846,0.00742293576326558,0.00560132932692163,0.00285841640255107,80.6809423076923,-0.866323656289012,"Satisfactory",-0.771654876367402,"Satisfactory",-0.120488606068214,"Satisfactory",-0.060244303034107,"Satisfactory"
"no",7,"81-ppb","Algoritmo A (3)","3",80.6760897435897,80.6843653846154,80.6700192307692,80.6738846153846,0.00742293576326558,0.00498897633533024,0.00254592632507905,80.6810604899938,-0.996345957562964,"Satisfactory",-0.887468801205077,"Satisfactory",-0.12348736238872,"Satisfactory",-0.0617436811943601,"Satisfactory"
"no2",7,"0-ppb","Referencia (1)","1",0.108596574665284,0.104206900834295,0.125552000993557,0.0960308221679987,0.0152422743404486,0.0575361573472041,0.0227431631288745,0.126268352790481,-0.30714213357275,"Satisfactory",-0.285636382292567,"Satisfactory",-0.0991538050601695,"Satisfactory",-0.0495769025300847,"Satisfactory"
"no2",7,"0-ppb","Consenso MADe (2a)","2a",0.108596574665284,0.104206900834295,0.125552000993557,0.0960308221679987,0.0152422743404486,0.0475971003467708,0.0242892935595077,0.114075740418755,-0.115115536735488,"Satisfactory",-0.102536118715839,"Satisfactory",-0.0307076814896864,"Satisfactory",-0.0153538407448432,"Satisfactory"
"no2",7,"0-ppb","Consenso nIQR (2b)","2b",0.108596574665284,0.104206900834295,0.125552000993557,0.0960308221679987,0.0152422743404486,0.0377190495030392,0.019248421846922,0.114075740418755,-0.1452625616409,"Satisfactory",-0.129388783545379,"Satisfactory",-0.03081407275035,"Satisfactory",-0.015407036375175,"Satisfactory"
"no2",7,"0-ppb","Algoritmo A (3)","3",0.108596574665284,0.104206900834295,0.125552000993557,0.0960308221679987,0.0152422743404486,0.0345367002231376,0.0176244360304486,0.117400701539307,-0.254920904925505,"Satisfactory",-0.227064051576739,"Satisfactory",-0.0495601490262395,"Satisfactory",-0.0247800745131198,"Satisfactory"
"no2",7,"120-ppb","Referencia (1)","1",122.878523206751,122.869240506329,122.850506329114,122.91582278481,0.0336331122781625,0.524681645569724,0.20739863081069,123.040632911392,-0.308967744555486,"Satisfactory",-0.28733416602063,"Satisfactory",-0.435377273631223,"Satisfactory",-0.217688636815611,"Satisfactory"
"no2",7,"120-ppb","Consenso MADe (2a)","2a",122.878523206751,122.869240506329,122.850506329114,122.91582278481,0.0336331122781625,0.0624799789033089,0.0318841807193676,122.976582278481,-1.56944790076813,"Satisfactory",-1.39794419445969,"Satisfactory",-0.315431718173333,"Satisfactory",-0.157715859086667,"Satisfactory"
"no2",7,"120-ppb","Consenso nIQR (2b)","2b",122.878523206751,122.869240506329,122.850506329114,122.91582278481,0.0336331122781625,0.0533219905066527,0.0272107643355891,122.976582278481,-1.83899870950244,"Satisfactory",-1.63803944578826,"Satisfactory",-0.315883394558068,"Satisfactory",-0.157941697279034,"Satisfactory"
"no2",7,"120-ppb","Algoritmo A (3)","3",122.878523206751,122.869240506329,122.850506329114,122.91582278481,0.0336331122781625,0.0555412189320376,0.0283432595991044,122.984246563655,-1.90351164300218,"Satisfactory",-1.69550263447353,"Satisfactory",-0.340461681126896,"Satisfactory",-0.170230840563448,"Satisfactory"
"no2",7,"30-ppb","Referencia (1)","1",32.9275912698413,32.9413928571429,32.9070119047619,32.9343690476191,0.0181649711081537,0.0213622619047387,0.00844417544900266,32.90925,0.858582762588086,"Satisfactory",0.798465750536082,"Satisfactory",0.489986798052825,"Satisfactory",0.244993399026412,"Satisfactory"
"no2",7,"30-ppb","Consenso MADe (2a)","2a",32.9275912698413,32.9413928571429,32.9070119047619,32.9343690476191,0.0181649711081537,0.00868614285712562,0.00443262871518304,32.9153551587302,1.40869328450936,"Satisfactory",1.25475627313935,"Satisfactory",0.333085024752394,"Satisfactory",0.166542512376197,"Satisfactory"
"no2",7,"30-ppb","Consenso nIQR (2b)","2b",32.9275912698413,32.9413928571429,32.9070119047619,32.9343690476191,0.0181649711081537,0.00685040624999302,0.00349583330067827,32.9153551587302,1.78618766020398,"Satisfactory",1.59099940085656,"Satisfactory",0.334005430722189,"Satisfactory",0.167002715361094,"Satisfactory"
"no2",7,"30-ppb","Algoritmo A (3)","3",32.9275912698413,32.9413928571429,32.9070119047619,32.9343690476191,0.0181649711081537,0.00780821235121055,0.00398461167995066,32.9133846948592,1.8194401411083,"Satisfactory",1.62061816845555,"Satisfactory",0.387265427551109,"Satisfactory",0.193632713775555,"Satisfactory"
"no2",7,"60-ppb","Referencia (1)","1",64.9810586080586,64.9935494505494,65.0001648351648,64.9494615384615,0.0275630537811668,0.147974065934111,0.0584918853734651,65.0157545787546,-0.234473321233763,"Satisfactory",-0.218055759534768,"Satisfactory",-0.0863298365839217,"Satisfactory",-0.0431649182919609,"Satisfactory"
"no2",7,"60-ppb","Consenso MADe (2a)","2a",64.9810586080586,64.9935494505494,65.0001648351648,64.9494615384615,0.0275630537811668,0.00786859157505126,0.00401542382359129,64.9778663003663,0.405702553227433,"Satisfactory",0.361368815546016,"Satisfactory",0.00802811109510106,"Satisfactory",0.00401405554755053,"Satisfactory"
"no2",7,"60-ppb","Consenso nIQR (2b)","2b",64.9810586080586,64.9935494505494,65.0001648351648,64.9494615384615,0.0275630537811668,0.00708308076918795,0.00361456951904806,64.9778663003663,0.45069480305646,"Satisfactory",0.40144447171363,"Satisfactory",0.00802818874084366,"Satisfactory",0.00401409437042183,"Satisfactory"
"no2",7,"60-ppb","Algoritmo A (3)","3",64.9810586080586,64.9935494505494,65.0001648351648,64.9494615384615,0.0275630537811668,0.0161737401539994,0.00825362721034626,64.9783219666035,0.169202758854869,"Satisfactory",0.150712880823861,"Satisfactory",0.00688105662361742,"Satisfactory",0.00344052831180871,"Satisfactory"
"no2",7,"90-ppb","Referencia (1)","1",96.8432441860465,96.8432209302326,96.8557906976744,96.8307209302325,0.0125348999007687,0.0663901162791221,0.0262429976956811,96.8236666666667,0.294886053482709,"Satisfactory",0.274238459326788,"Satisfactory",0.451971837632323,"Satisfactory",0.225985918816161,"Satisfactory"
"no2",7,"90-ppb","Consenso MADe (2a)","2a",96.8432441860465,96.8432209302326,96.8557906976744,96.8307209302325,0.0125348999007687,0.00408974612401018,0.00208703982944796,96.8395852713178,0.894655711556198,"Satisfactory",0.796890905010652,"Satisfactory",0.105981225582757,"Satisfactory",0.0529906127913785,"Satisfactory"
"no2",7,"90-ppb","Consenso nIQR (2b)","2b",96.8432441860465,96.8432209302326,96.8557906976744,96.8307209302325,0.0125348999007687,0.00356499215114847,0.00181925243902932,96.8395852713178,1.02634580204666,"Satisfactory",0.914190368967953,"Satisfactory",0.106027762013691,"Satisfactory",0.0530138810068455,"Satisfactory"
"no2",7,"90-ppb","Algoritmo A (3)","3",96.8432441860465,96.8432209302326,96.8557906976744,96.8307209302325,0.0125348999007687,0.00414437439268073,0.00211491720106765,96.8398124330073,0.82805092253616,"Satisfactory",0.737564451365262,"Satisfactory",0.0993965559021112,"Satisfactory",0.0496982779510556,"Satisfactory"
"o3",7,"0-ppb","Referencia (1)","1",4.08602150537634e-05,4.83870967741936e-05,3.87096774193548e-05,3.54838709677419e-05,6.71505161118112e-06,2.39193548387097e-05,9.4549551815115e-06,3.44086021505374e-05,0.269723533378296,"Satisfactory",0.250837790950933,"Satisfactory",0.186116723686289,"Satisfactory",0.0930583618431443,"Satisfactory"
"o3",7,"0-ppb","Consenso MADe (2a)","2a",4.08602150537634e-05,4.83870967741936e-05,3.87096774193548e-05,3.54838709677419e-05,6.71505161118112e-06,7.97311827956971e-06,4.06876488412564e-06,3.81720430107526e-05,0.337154416722881,"Satisfactory",0.30031137654427,"Satisfactory",0.0800116777935905,"Satisfactory",0.0400058388967953,"Satisfactory"
"o3",7,"0-ppb","Consenso nIQR (2b)","2b",4.08602150537634e-05,4.83870967741936e-05,3.87096774193548e-05,3.54838709677419e-05,6.71505161118112e-06,9.96370967741939e-06,5.08458430310589e-06,3.81720430107526e-05,0.269796303790648,"Satisfactory",0.240313919554912,"Satisfactory",0.0796841564947569,"Satisfactory",0.0398420782473785,"Satisfactory"
"o3",7,"0-ppb","Algoritmo A (3)","3",4.08602150537634e-05,4.83870967741936e-05,3.87096774193548e-05,3.54838709677419e-05,6.71505161118112e-06,7.32719275326345e-06,3.73914239427376e-06,3.61326403317571e-05,0.645209547667584,"Satisfactory",0.574703334166371,"Satisfactory",0.140873852237545,"Satisfactory",0.0704369261187723,"Satisfactory"
"o3",7,"120-ppb","Referencia (1)","1",119.791481979924,119.884514724818,120.065312596054,119.424618618899,0.330323344327346,1.23933185815112,0.489888931070783,120.055061176878,-0.212678464787643,"Satisfactory",-0.197786954745792,"Satisfactory",-0.287898207412798,"Satisfactory",-0.143949103706399,"Satisfactory"
"o3",7,"120-ppb","Consenso MADe (2a)","2a",119.791481979924,119.884514724818,120.065312596054,119.424618618899,0.330323344327346,0.156722782942026,0.0799772602660263,119.927098885428,-0.865329870732076,"Satisfactory",-0.770769688175314,"Satisfactory",-0.174413537915273,"Satisfactory",-0.0872067689576367,"Satisfactory"
"o3",7,"120-ppb","Consenso nIQR (2b)","2b",119.791481979924,119.884514724818,120.065312596054,119.424618618899,0.330323344327346,0.147536603844917,0.0752894578756642,119.927098885428,-0.919208535168318,"Satisfactory",-0.818760683044926,"Satisfactory",-0.174518618608913,"Satisfactory",-0.0872593093044563,"Satisfactory"
"o3",7,"120-ppb","Algoritmo A (3)","3",119.791481979924,119.884514724818,120.065312596054,119.424618618899,0.330323344327346,0.12751871818702,0.0650741233774923,119.907809235782,-0.912236709339438,"Satisfactory",-0.81255071364263,"Satisfactory",-0.149873772014625,"Satisfactory",-0.0749368860073125,"Satisfactory"
"o3",7,"180-ppb","Referencia (1)","1",178.153058762544,177.625138385875,178.426727228952,178.407310672806,0.457295521233433,0.253289659090974,0.100121528811881,177.86966413984,1.11885587323651,"Satisfactory",1.04051482686718,"Satisfactory",0.140851841032278,"Satisfactory",0.0704259205161392,"Satisfactory"
"o3",7,"180-ppb","Consenso MADe (2a)","2a",178.153058762544,177.625138385875,178.426727228952,178.407310672806,0.457295521233433,0.453592197785027,0.231472799141855,178.351209388385,-0.436847518118925,"Satisfactory",-0.389110369015489,"Satisfactory",-0.0979585847582692,"Satisfactory",-0.0489792923791346,"Satisfactory"
"o3",7,"180-ppb","Consenso nIQR (2b)","2b",178.153058762544,177.625138385875,178.426727228952,178.407310672806,0.457295521233433,0.413546919438831,0.211037278609375,178.351209388385,-0.479149079648281,"Satisfactory",-0.426789365768169,"Satisfactory",-0.098067011417122,"Satisfactory",-0.049033505708561,"Satisfactory"
"o3",7,"180-ppb","Algoritmo A (3)","3",178.153058762544,177.625138385875,178.426727228952,178.407310672806,0.457295521233433,0.408620633445288,0.208523343815374,178.338310444956,-0.453358610038768,"Satisfactory",-0.403817187306327,"Satisfactory",-0.091695022100444,"Satisfactory",-0.045847511050222,"Satisfactory"
"o3",7,"40-ppb","Referencia (1)","1",40.5139489703234,40.6042369743951,40.5307679116749,40.4068420249002,0.0997664728887535,0.0763486337208693,0.0301794473499854,40.5031747631352,0.141118533012046,"Satisfactory",0.131237569965137,"Satisfactory",0.0323649412120137,"Satisfactory",0.0161824706060069,"Satisfactory"
"o3",7,"40-ppb","Consenso MADe (2a)","2a",40.5139489703234,40.6042369743951,40.5307679116749,40.4068420249002,0.0997664728887535,0.06153929771355,0.0314041413598794,40.5066084057631,0.119282553312613,"Satisfactory",0.106247778484448,"Satisfactory",0.0220430268240515,"Satisfactory",0.0110215134120257,"Satisfactory"
"o3",7,"40-ppb","Consenso nIQR (2b)","2b",40.5139489703234,40.6042369743951,40.5307679116749,40.4068420249002,0.0997664728887535,0.0749210167579895,0.0382329712640795,40.5066084057631,0.0979773750808645,"Satisfactory",0.0872707546492356,"Satisfactory",0.0219959163132551,"Satisfactory",0.0109979581566276,"Satisfactory"
"o3",7,"40-ppb","Algoritmo A (3)","3",40.5139489703234,40.6042369743951,40.5307679116749,40.4068420249002,0.0997664728887535,0.0720964937532104,0.0367915879039834,40.5337917012502,-0.275224631516232,"Satisfactory",-0.245149058858287,"Satisfactory",-0.0594873998040912,"Satisfactory",-0.0297436999020456,"Satisfactory"
"o3",7,"80-ppb","Referencia (1)","1",79.9725685106016,79.858253789351,80.2055458738179,79.8539058686358,0.20177602665347,0.0602129892473372,0.0238012738436016,80.0271580342877,-0.906607102030913,"Satisfactory",-0.843127479035764,"Satisfactory",-0.0962861015873047,"Satisfactory",-0.0481430507936524,"Satisfactory"
"o3",7,"80-ppb","Consenso MADe (2a)","2a",79.9725685106016,79.858253789351,80.2055458738179,79.8539058686358,0.20177602665347,0.112840385783977,0.0575836182394895,80.0749944703545,-0.907706571910015,"Satisfactory",-0.808515613581987,"Satisfactory",-0.179893253868698,"Satisfactory",-0.0899466269343492,"Satisfactory"
"o3",7,"80-ppb","Consenso nIQR (2b)","2b",79.9725685106016,79.858253789351,80.2055458738179,79.8539058686358,0.20177602665347,0.108710480566465,0.0554760848084554,80.0749944703545,-0.942190294985911,"Satisfactory",-0.839231077570126,"Satisfactory",-0.179959401813142,"Satisfactory",-0.0899797009065709,"Satisfactory"
"o3",7,"80-ppb","Algoritmo A (3)","3",79.9725685106016,79.858253789351,80.2055458738179,79.8539058686358,0.20177602665347,0.100649080649523,0.0513622688899092,80.0958156263206,-1.22452301524902,"Satisfactory",-1.09071147841979,"Satisfactory",-0.216688607516309,"Satisfactory",-0.108344303758155,"Satisfactory"
"so2",7,"0-ppb","Referencia (1)","1",0.0621383647798742,0.0715094339622641,0.0554716981132075,0.059433962264151,0.00835389654690051,0.040572641509434,0.0160377447324129,0.0564779874213837,0.139512172437044,"Satisfactory",0.129743684974616,"Satisfactory",0.125660778721092,"Satisfactory",0.0628303893605458,"Satisfactory"
"so2",7,"0-ppb","Consenso MADe (2a)","2a",0.0621383647798742,0.0715094339622641,0.0554716981132075,0.059433962264151,0.00835389654690051,0.00937367924528305,0.00478348565905425,0.0586477987421384,0.372379505037186,"Satisfactory",0.331687192004096,"Satisfactory",0.0823944653244858,"Satisfactory",0.0411972326622429,"Satisfactory"
"so2",7,"0-ppb","Consenso nIQR (2b)","2b",0.0621383647798742,0.0715094339622641,0.0554716981132075,0.059433962264151,0.00835389654690051,0.0151057358490566,0.00770861354572007,0.0586477987421384,0.231075537968833,"Satisfactory",0.205824421841004,"Satisfactory",0.0815682713872384,"Satisfactory",0.0407841356936192,"Satisfactory"
"so2",7,"0-ppb","Algoritmo A (3)","3",0.0621383647798742,0.0715094339622641,0.0554716981132075,0.059433962264151,0.00835389654690051,0.0122107405632395,0.00623126745030035,0.0536114966665102,0.698308842875112,"Satisfactory",0.62200012651541,"Satisfactory",0.200387572854417,"Satisfactory",0.100193786427208,"Satisfactory"
"so2",7,"100-ppb","Referencia (1)","1",99.5439918851436,99.5991479400749,99.5147271268058,99.5181005885501,0.0477963163614489,0.775688743980548,0.306617898291719,99.3574901908329,0.24043367363259,"Satisfactory",0.223598774674325,"Satisfactory",0.279848170514741,"Satisfactory",0.13992408525737,"Satisfactory"
