"pollutant","level","participant_id","replicate","sample_group","mean_value","sd_value"
"co","0-ppm","part_8",9,"1-10",-0.0281056202328382,0.0287620661320782
"co","0-ppm","part_8",9,"11-20",-0.016768526696106,0.0280215440052244
"co","0-ppm","part_8",9,"21-30",-0.0225010437575271,0.0285172297107366
"co","0-ppm","part_9",10,"1-10",-8.50662384584482e-05,0.0173504415571503
"co","0-ppm","part_9",10,"11-20",-0.00664090726615817,0.022335023886549
"co","0-ppm","part_9",10,"21-30",-0.0173594540345243,0.0284516349528769
"co","0-ppm","ref",1,"1-10",-0.0235398635086311,0.027989454157954
"co","0-ppm","ref",1,"11-20",-0.043710879164994,0.0164854437388509
"co","0-ppm","ref",1,"21-30",-0.0229557607386592,0.0289787746807686
"co","2-ppm","part_1",2,"1-10",2.01508463356974,0.00440597337539944
"co","2-ppm","part_1",2,"11-20",2.0136609929078,0.00329642299987797
"co","2-ppm","part_1",2,"21-30",2.01334463786804,0.00503756791079606
"co","2-ppm","part_10",11,"1-10",2.01356507629486,0.00399075955251566
"co","2-ppm","part_10",11,"11-20",2.01448809370299,0.00504983946429722
"co","2-ppm","part_10",11,"21-30",2.01526009026434,0.00610888299920482
"co","2-ppm","part_11",12,"1-10",2.01289428325811,0.00493988607496269
"co","2-ppm","part_11",12,"11-20",2.01449125295508,0.00285448195546878
"co","2-ppm","part_11",12,"21-30",2.01208162475822,0.00422238752253555
"co","2-ppm","part_12",13,"1-10",2.01658394584139,0.00318221914585681
"co","2-ppm","part_12",13,"11-20",2.01293773909306,0.00445130459196537
"co","2-ppm","part_12",13,"21-30",2.01288734150011,0.00471470214914349
"co","2-ppm","part_2",3,"1-10",2.01125471738663,0.00459880012704619
"co","2-ppm","part_2",3,"11-20",2.01324246722545,0.00639790198991701
"co","2-ppm","part_2",3,"21-30",2.01467872340426,0.0040325664785967
"co","2-ppm","part_3",4,"1-10",2.01150836019772,0.00418009769730239
"co","2-ppm","part_3",4,"11-20",2.0163132602622,0.00332571407815732
"co","2-ppm","part_3",4,"21-30",2.0149304964539,0.00448012537807206
"co","2-ppm","part_4",5,"1-10",2.01420580270793,0.00522748096168059
"co","2-ppm","part_4",5,"11-20",2.01467709004943,0.00511750463899942
"co","2-ppm","part_4",5,"21-30",2.01379292929293,0.00437074732775401
"co","2-ppm","part_5",6,"1-10",2.01521233612723,0.0052581747552163
"co","2-ppm","part_5",6,"11-20",2.01014309047926,0.00264156395702451
"co","2-ppm","part_5",6,"21-30",2.01150780141844,0.00324614121074739
"co","2-ppm","part_6",7,"1-10",2.01089222007307,0.00560929081604921
"co","2-ppm","part_6",7,"11-20",2.01610303030303,0.00547760544787101
"co","2-ppm","part_6",7,"21-30",2.01259974210187,0.00426653221500982
"co","2-ppm","part_7",8,"1-10",2.01318850204169,0.00483398512101155
"co","2-ppm","part_7",8,"11-20",2.01378684719536,0.00435984478036056
"co","2-ppm","part_7",8,"21-30",2.0156570384698,0.00557913620559419
"co","2-ppm","part_8",9,"1-10",2.0149251450677,0.00482200054984628
"co","2-ppm","part_8",9,"11-20",2.01327923920052,0.00544071122913553
"co","2-ppm","part_8",9,"21-30",2.01228768536428,0.00606912536418543
"co","2-ppm","part_9",10,"1-10",2.01138183967333,0.00318013766874334
"co","2-ppm","part_9",10,"11-20",2.01301876208897,0.00388845132658043
"co","2-ppm","part_9",10,"21-30",2.01575084891468,0.00541394329979806
"co","2-ppm","ref",1,"1-10",2.01454921555985,0.00559664411922483
"co","2-ppm","ref",1,"11-20",2.01429671179884,0.00503429392498195
"co","2-ppm","ref",1,"21-30",2.0136843541801,0.00476498624570353
"co","4-ppm","part_1",2,"1-10",4.02796601731602,0.0114121461392947
"co","4-ppm","part_1",2,"11-20",4.02441716450216,0.0127595311382947
"co","4-ppm","part_1",2,"21-30",4.02448361471861,0.0115761333643489
"co","4-ppm","part_10",11,"1-10",4.02884922077922,0.00986748900309215
"co","4-ppm","part_10",11,"11-20",4.01966517316017,0.0109489283016798
"co","4-ppm","part_10",11,"21-30",4.02471872294372,0.0124338703685639
"co","4-ppm","part_11",12,"1-10",4.01758207792208,0.0128444197788251
"co","4-ppm","part_11",12,"11-20",4.01842238095238,0.0128743820933577
"co","4-ppm","part_11",12,"21-30",4.02068441558442,0.0128265814573381
"co","4-ppm","part_12",13,"1-10",4.02384463203463,0.0115455011885207
"co","4-ppm","part_12",13,"11-20",4.02072748917749,0.0131067705228901
"co","4-ppm","part_12",13,"21-30",4.02155445887446,0.012405122439304
"co","4-ppm","part_2",3,"1-10",4.01877415584416,0.0108330098459264
"co","4-ppm","part_2",3,"11-20",4.02344816017316,0.0123459175571867
"co","4-ppm","part_2",3,"21-30",4.02170255411255,0.0118481220077636
"co","4-ppm","part_3",4,"1-10",4.02889489177489,0.00979796066288964
"co","4-ppm","part_3",4,"11-20",4.01781867965368,0.012583234095327
"co","4-ppm","part_3",4,"21-30",4.02267298701299,0.0129895586585511
"co","4-ppm","part_4",5,"1-10",4.0231954978355,0.0130822965909134
"co","4-ppm","part_4",5,"11-20",4.01693229437229,0.0129686419799493
"co","4-ppm","part_4",5,"21-30",4.01530623376623,0.0111640504745587
"co","4-ppm","part_5",6,"1-10",4.02592333333333,0.0135424630134709
"co","4-ppm","part_5",6,"11-20",4.02611911255411,0.0119560525192322
"co","4-ppm","part_5",6,"21-30",4.02746751082251,0.0115191535987564
"co","4-ppm","part_6",7,"1-10",4.02722170995671,0.0132344874768714
"co","4-ppm","part_6",7,"11-20",4.02579857142857,0.0119478877293504
"co","4-ppm","part_6",7,"21-30",4.02121041125541,0.013669533322552
"co","4-ppm","part_7",8,"1-10",4.02773015151515,0.0115824237418217
"co","4-ppm","part_7",8,"11-20",4.01721136363636,0.0102188531749281
"co","4-ppm","part_7",8,"21-30",4.02972638528138,0.0106205178293906
"co","4-ppm","part_8",9,"1-10",4.02148255411255,0.0118737710226213
"co","4-ppm","part_8",9,"11-20",4.02501945887446,0.0129045336281792
"co","4-ppm","part_8",9,"21-30",4.02351619047619,0.013875782888849
"co","4-ppm","part_9",10,"1-10",4.02137887445887,0.0132520533706326
"co","4-ppm","part_9",10,"11-20",4.02424114718615,0.013013631329443
"co","4-ppm","part_9",10,"21-30",4.02406051948052,0.0130774892607623
"co","4-ppm","ref",1,"1-10",4.01810391774892,0.0109396180022614
"co","4-ppm","ref",1,"11-20",4.02093329004329,0.0122243088391944
"co","4-ppm","ref",1,"21-30",4.02343257575758,0.0127640436203028
"co","6-ppm","part_1",2,"1-10",6.06602011494253,0.0128858729792542
"co","6-ppm","part_1",2,"11-20",6.07545989326765,0.0127871690385158
"co","6-ppm","part_1",2,"21-30",6.07144396551724,0.0128821364858805
"co","6-ppm","part_10",11,"1-10",6.07220357142857,0.0146611215410283
"co","6-ppm","part_10",11,"11-20",6.06904954844006,0.0141839672326278
"co","6-ppm","part_10",11,"21-30",6.07732750410509,0.0118764866177563
"co","6-ppm","part_11",12,"1-10",6.07005755336617,0.0147054227286309
"co","6-ppm","part_11",12,"11-20",6.07373879310345,0.0147912855693275
"co","6-ppm","part_11",12,"21-30",6.07274893267652,0.0107389341107735
"co","6-ppm","part_12",13,"1-10",6.07328403119869,0.0125032123914036
"co","6-ppm","part_12",13,"11-20",6.07876876026273,0.0137846128875528
"co","6-ppm","part_12",13,"21-30",6.07279035303777,0.0136091550363031
"co","6-ppm","part_2",3,"1-10",6.07383218390805,0.0118507718912823
"co","6-ppm","part_2",3,"11-20",6.06826231527094,0.0107484285227956
"co","6-ppm","part_2",3,"21-30",6.07242820197044,0.0160451799039475
"co","6-ppm","part_3",4,"1-10",6.07193961412151,0.0144177037564921
"co","6-ppm","part_3",4,"11-20",6.07307216748769,0.0131631304107485
"co","6-ppm","part_3",4,"21-30",6.07627134646962,0.0124396377338918
"co","6-ppm","part_4",5,"1-10",6.07299667487685,0.0125034760757208
"co","6-ppm","part_4",5,"11-20",6.07322097701149,0.0147201798016812
"co","6-ppm","part_4",5,"21-30",6.07448403119869,0.0146117248734512
"co","6-ppm","part_5",6,"1-10",6.07100710180624,0.0121087367351025
"co","6-ppm","part_5",6,"11-20",6.07081383415435,0.0147419809692978
"co","6-ppm","part_5",6,"21-30",6.076513136289,0.0126383905623295
"co","6-ppm","part_6",7,"1-10",6.07840997536946,0.0100700146417312
"co","6-ppm","part_6",7,"11-20",6.07234031198686,0.0136422229311458
"co","6-ppm","part_6",7,"21-30",6.07682709359606,0.011545714656633
"co","6-ppm","part_7",8,"1-10",6.06718518062398,0.0138576666372377
"co","6-ppm","part_7",8,"11-20",6.0693736863711,0.013129577616505
"co","6-ppm","part_7",8,"21-30",6.07620591133005,0.010978994639023
"co","6-ppm","part_8",9,"1-10",6.07296999178982,0.0129243338553501
"co","6-ppm","part_8",9,"11-20",6.0731539819376,0.0131216567320059
"co","6-ppm","part_8",9,"21-30",6.07316005747127,0.0121160771023827
"co","6-ppm","part_9",10,"1-10",6.07341715927751,0.0134233817560247
"co","6-ppm","part_9",10,"11-20",6.06910812807882,0.012726801892333
"co","6-ppm","part_9",10,"21-30",6.06621543513957,0.0145499645473146
"co","6-ppm","ref",1,"1-10",6.0726776272578,0.014263331586211
"co","6-ppm","ref",1,"11-20",6.0684961001642,0.012519516004677
"co","6-ppm","ref",1,"21-30",6.07079072249589,0.0131297501825403
"co","8-ppm","part_1",2,"1-10",8.02565530690537,0.0595378405191061
"co","8-ppm","part_1",2,"11-20",8.01695351662404,0.0578973941436521
"co","8-ppm","part_1",2,"21-30",8.01952936913896,0.0566238463800555
"co","8-ppm","part_10",11,"1-10",8.0818316283035,0.0376361595839689
"co","8-ppm","part_10",11,"11-20",8.04193173486786,0.0582155735773051
"co","8-ppm","part_10",11,"21-30",8.00118358908781,0.0496176702979376
"co","8-ppm","part_11",12,"1-10",8.03787419011083,0.0604391044823924
"co","8-ppm","part_11",12,"11-20",8.04529347826087,0.0601857234388989
"co","8-ppm","part_11",12,"21-30",8.00397146206309,0.0573538078052864
"co","8-ppm","part_12",13,"1-10",8.04749522591645,0.0630214217835256
"co","8-ppm","part_12",13,"11-20",8.10437282608695,0.0117930002240659
"co","8-ppm","part_12",13,"21-30",8.05378554987212,0.0634491113512629
"co","8-ppm","part_2",3,"1-10",8.03309782608696,0.057753661208331
"co","8-ppm","part_2",3,"11-20",8.06475436913896,0.0540623084788423
"co","8-ppm","part_2",3,"21-30",8.06223702046036,0.0537080640922121
"co","8-ppm","part_3",4,"1-10",8.06409825234442,0.0558726746915484
"co","8-ppm","part_3",4,"11-20",8.02759680306905,0.0573177231053523
"co","8-ppm","part_3",4,"21-30",8.05285566922421,0.0620324164560082
"co","8-ppm","part_4",5,"1-10",8.06825750213129,0.0613364545657268
"co","8-ppm","part_4",5,"11-20",8.0514699488491,0.0648079972766719
"co","8-ppm","part_4",5,"21-30",8.03651440750213,0.0609157741320068
"co","8-ppm","part_5",6,"1-10",8.01858077578858,0.0539776174067643
"co","8-ppm","part_5",6,"11-20",8.02783653026428,0.0595636725679207
"co","8-ppm","part_5",6,"21-30",8.0381966112532,0.0632278045918099
"co","8-ppm","part_6",7,"1-10",8.06311736999147,0.0578879418672587
"co","8-ppm","part_6",7,"11-20",8.0752011082694,0.0469682459372235
"co","8-ppm","part_6",7,"21-30",8.06099117647059,0.0489318961116027
"co","8-ppm","part_7",8,"1-10",8.04130400682012,0.0628079702309833
"co","8-ppm","part_7",8,"11-20",8.03780500852515,0.0571354226218773
"co","8-ppm","part_7",8,"21-30",8.01584185848252,0.0581402718275247
"co","8-ppm","part_8",9,"1-10",8.04281378942882,0.0629568967947759
"co","8-ppm","part_8",9,"11-20",8.02113399403239,0.0556847092719496
"co","8-ppm","part_8",9,"21-30",8.03862220801364,0.064015842209292
"co","8-ppm","part_9",10,"1-10",8.02976779624893,0.057317932269005
"co","8-ppm","part_9",10,"11-20",8.03004422421142,0.0575057782703056
"co","8-ppm","part_9",10,"21-30",8.05255198209719,0.0602282681630474
"co","8-ppm","ref",1,"1-10",8.02425777919864,0.0647202839770365
"co","8-ppm","ref",1,"11-20",8.04691140238704,0.0621798419774859
"co","8-ppm","ref",1,"21-30",8.02609680306905,0.0625901442958704
