"pollutant","level","replicate","participant_id","sample_id","value"
"co","0-ppm",2,"part_1",21,0.0949082568807339
"co","0-ppm",2,"part_1",22,-0.0503584905660377
"co","0-ppm",2,"part_1",23,-0.0529245283018868
"co","0-ppm",2,"part_1",24,-0.0512264150943396
"co","0-ppm",2,"part_1",25,0.0693302752293578
"co","0-ppm",2,"part_1",26,-0.0494905660377358
"co","0-ppm",2,"part_1",27,-0.0504528301886792
"co","0-ppm",2,"part_1",28,0.131100917431193
"co","0-ppm",2,"part_1",29,0.147926605504587
"co","0-ppm",2,"part_1",30,0.0966146788990826
"co","0-ppm",3,"part_2",1,-0.0528301886792453
"co","0-ppm",3,"part_2",2,-0.0491698113207547
"co","0-ppm",3,"part_2",3,0.127605504587156
"co","0-ppm",3,"part_2",4,0.12397247706422
"co","0-ppm",3,"part_2",5,0.143880733944954
"co","0-ppm",3,"part_2",6,0.0838990825688073
"co","0-ppm",3,"part_2",7,-0.0519245283018868
"co","0-ppm",3,"part_2",8,0.0221009174311927
"co","0-ppm",3,"part_2",9,-0.049
"co","0-ppm",3,"part_2",10,0.113596330275229
"co","0-ppm",3,"part_2",11,-0.0528301886792453
"co","0-ppm",3,"part_2",12,-0.0476981132075472
"co","0-ppm",3,"part_2",13,0.12397247706422
"co","0-ppm",3,"part_2",14,0.0778348623853211
"co","0-ppm",3,"part_2",15,-0.0512830188679245
"co","0-ppm",3,"part_2",16,-0.0512264150943396
"co","0-ppm",3,"part_2",17,0.0590091743119266
"co","0-ppm",3,"part_2",18,-0.0508301886792453
"co","0-ppm",3,"part_2",19,0.153220183486239
"co","0-ppm",3,"part_2",20,-0.0477735849056604
"co","0-ppm",3,"part_2",21,0.153220183486239
"co","0-ppm",3,"part_2",22,0.0539266055045872
"co","0-ppm",3,"part_2",23,-0.0516792452830189
"co","0-ppm",3,"part_2",24,-0.0528301886792453
"co","0-ppm",3,"part_2",25,0.0760642201834862
"co","0-ppm",3,"part_2",26,0.083605504587156
"co","0-ppm",3,"part_2",27,0.0448623853211009
"co","0-ppm",3,"part_2",28,-0.0513962264150943
"co","0-ppm",3,"part_2",29,0.153220183486239
"co","0-ppm",3,"part_2",30,-0.0453584905660377
"co","0-ppm",4,"part_3",1,0.139183486238532
"co","0-ppm",4,"part_3",2,-0.0514339622641509
"co","0-ppm",4,"part_3",3,-0.0475471698113208
"co","0-ppm",4,"part_3",4,-0.0508301886792453
"co","0-ppm",4,"part_3",5,-0.0534339622641509
"co","0-ppm",4,"part_3",6,-0.0494905660377358
"co","0-ppm",4,"part_3",7,-0.0516415094339623
"co","0-ppm",4,"part_3",8,0.0764587155963303
"co","0-ppm",4,"part_3",9,0.0948807339449541
"co","0-ppm",4,"part_3",10,-0.0513962264150943
"co","0-ppm",4,"part_3",11,-0.0513962264150943
"co","0-ppm",4,"part_3",12,-0.0509056603773585
"co","0-ppm",4,"part_3",13,0.0749724770642202
"co","0-ppm",4,"part_3",14,-0.0504528301886792
"co","0-ppm",4,"part_3",15,0.0838990825688073
"co","0-ppm",4,"part_3",16,-0.0504528301886792
"co","0-ppm",4,"part_3",17,-0.0501509433962264
"co","0-ppm",4,"part_3",18,0.147926605504587
"co","0-ppm",4,"part_3",19,-0.0453584905660377
"co","0-ppm",4,"part_3",20,-0.0498679245283019
"co","0-ppm",4,"part_3",21,-0.0524905660377359
"co","0-ppm",4,"part_3",22,0.0910733944954128
"co","0-ppm",4,"part_3",23,0.0948807339449541
"co","0-ppm",4,"part_3",24,0.0539266055045872
"co","0-ppm",4,"part_3",25,-0.0521509433962264
"co","0-ppm",4,"part_3",26,-0.0501320754716981
"co","0-ppm",4,"part_3",27,-0.0517735849056604
"co","0-ppm",4,"part_3",28,-0.0514339622641509
"co","0-ppm",4,"part_3",29,0.092394495412844
"co","0-ppm",4,"part_3",30,0.0852201834862385
"co","0-ppm",5,"part_4",1,-0.0495471698113208
"co","0-ppm",5,"part_4",2,-0.0516603773584906
"co","0-ppm",5,"part_4",3,0.0764587155963303
"co","0-ppm",5,"part_4",4,0.110165137614679
"co","0-ppm",5,"part_4",5,-0.0491698113207547
"co","0-ppm",5,"part_4",6,-0.0503584905660377
"co","0-ppm",5,"part_4",7,-0.0522264150943396
"co","0-ppm",5,"part_4",8,-0.0500377358490566
"co","0-ppm",5,"part_4",9,0.0749724770642202
"co","0-ppm",5,"part_4",10,0.122495412844037
"co","0-ppm",5,"part_4",11,-0.046622641509434
"co","0-ppm",5,"part_4",12,0.0604954128440367
"co","0-ppm",5,"part_4",13,0.0369449541284404
"co","0-ppm",5,"part_4",14,-0.0513962264150943
"co","0-ppm",5,"part_4",15,-0.0528679245283019
"co","0-ppm",5,"part_4",16,0.0610550458715596
"co","0-ppm",5,"part_4",17,0.139183486238532
"co","0-ppm",5,"part_4",18,0.0984770642201835
"co","0-ppm",5,"part_4",19,0.127467889908257
"co","0-ppm",5,"part_4",20,-0.0516415094339623
"co","0-ppm",5,"part_4",21,0.119495412844037
"co","0-ppm",5,"part_4",22,0.116348623853211
"co","0-ppm",5,"part_4",23,-0.0483396226415094
"co","0-ppm",5,"part_4",24,-0.050622641509434
"co","0-ppm",5,"part_4",25,-0.0479622641509434
"co","0-ppm",5,"part_4",26,0.0590091743119266
"co","0-ppm",5,"part_4",27,-0.0503207547169811
"co","0-ppm",5,"part_4",28,-0.0525849056603774
"co","0-ppm",5,"part_4",29,0.143880733944954
"co","0-ppm",5,"part_4",30,0.109229357798165
"co","0-ppm",6,"part_5",1,0.149889908256881
"co","0-ppm",6,"part_5",2,-0.0484150943396226
"co","0-ppm",6,"part_5",3,0.152247706422018
"co","0-ppm",6,"part_5",4,0.067954128440367
"co","0-ppm",6,"part_5",5,0.153220183486239
"co","0-ppm",6,"part_5",6,-0.0507735849056604
"co","0-ppm",6,"part_5",7,0.100183486238532
"co","0-ppm",6,"part_5",8,0.131100917431193
"co","0-ppm",6,"part_5",9,0.127467889908257
"co","0-ppm",6,"part_5",10,-0.048811320754717
"co","0-ppm",6,"part_5",11,-0.0528301886792453
"co","0-ppm",6,"part_5",12,-0.0517735849056604
"co","0-ppm",6,"part_5",13,-0.0512264150943396
"co","0-ppm",6,"part_5",14,0.0760642201834862
"co","0-ppm",6,"part_5",15,-0.0524905660377359
"co","0-ppm",6,"part_5",16,-0.0500377358490566
"co","0-ppm",6,"part_5",17,0.0838990825688073
"co","0-ppm",6,"part_5",18,-0.0504339622641509
"co","0-ppm",6,"part_5",19,0.0802018348623853
"co","0-ppm",6,"part_5",20,-0.0521509433962264
"co","0-ppm",6,"part_5",21,0.0700550458715596
"co","0-ppm",6,"part_5",22,0.127605504587156
"co","0-ppm",6,"part_5",23,-0.0509056603773585
"co","0-ppm",6,"part_5",24,0.12502752293578
"co","0-ppm",6,"part_5",25,0.0910733944954128
"co","0-ppm",6,"part_5",26,-0.0483396226415094
"co","0-ppm",6,"part_5",27,0.124614678899083
"co","0-ppm",6,"part_5",28,-0.0501509433962264
"co","0-ppm",6,"part_5",29,0.131100917431193
"co","0-ppm",6,"part_5",30,-0.0504150943396226
"co","0-ppm",7,"part_6",1,-0.0498679245283019
"co","0-ppm",7,"part_6",2,-0.0512264150943396
"co","0-ppm",7,"part_6",3,-0.0485094339622642
"co","0-ppm",7,"part_6",4,-0.0462830188679245
"co","0-ppm",7,"part_6",5,-0.0513962264150943
"co","0-ppm",7,"part_6",6,-0.0479622641509434
"co","0-ppm",7,"part_6",7,-0.0501509433962264
"co","0-ppm",7,"part_6",8,-0.049
"co","0-ppm",7,"part_6",9,-0.0485094339622642
"co","0-ppm",7,"part_6",10,-0.0501509433962264
"co","0-ppm",7,"part_6",11,-0.0493018867924528
"co","0-ppm",7,"part_6",12,0.0369449541284404
"co","0-ppm",7,"part_6",13,0.0599633027522936
"co","0-ppm",7,"part_6",14,0.0518348623853211
"co","0-ppm",7,"part_6",15,-0.0485094339622642
"co","0-ppm",7,"part_6",16,0.0881284403669725
"co","0-ppm",7,"part_6",17,-0.0516792452830189
"co","0-ppm",7,"part_6",18,-0.0504528301886792
"co","0-ppm",7,"part_6",19,0.0716605504587156
"co","0-ppm",7,"part_6",20,-0.0498867924528302
"co","0-ppm",7,"part_6",21,-0.0523396226415094
"co","0-ppm",7,"part_6",22,-0.0497735849056604
"co","0-ppm",7,"part_6",23,-0.0504528301886792
"co","0-ppm",7,"part_6",24,0.143880733944954
"co","0-ppm",7,"part_6",25,0.153220183486239
"co","0-ppm",7,"part_6",26,-0.0488679245283019
"co","0-ppm",7,"part_6",27,0.0881284403669725
"co","0-ppm",7,"part_6",28,0.103403669724771
"co","0-ppm",7,"part_6",29,-0.0498867924528302
"co","0-ppm",7,"part_6",30,0.0716605504587156
"co","120-ppb",1,"ref",1,122.191401069519
"co","120-ppb",1,"ref",2,122.138048128342
"co","120-ppb",1,"ref",3,122.216754010695
"co","120-ppb",1,"ref",4,122.142299465241
"co","120-ppb",1,"ref",5,122.138048128342
"co","120-ppb",1,"ref",6,122.083871657754
"co","120-ppb",1,"ref",7,122.191401069519
"co","120-ppb",1,"ref",8,122.138048128342
"co","120-ppb",1,"ref",9,122.198673796791
"co","120-ppb",1,"ref",10,122.198673796791
"co","120-ppb",1,"ref",11,122.173379679144
"co","120-ppb",1,"ref",12,122.17314973262
"co","120-ppb",1,"ref",13,122.22722459893
"co","120-ppb",1,"ref",14,122.178016042781
"co","120-ppb",1,"ref",15,122.183481283422
"co","120-ppb",1,"ref",16,122.147320855615
"co","120-ppb",1,"ref",17,122.198673796791
"co","120-ppb",1,"ref",18,122.180732620321
"co","120-ppb",1,"ref",19,122.192042780749
"co","120-ppb",1,"ref",20,122.181139037433
"co","120-ppb",1,"ref",21,122.183481283422
"co","120-ppb",1,"ref",22,122.189438502674
"co","120-ppb",1,"ref",23,122.234502673797
"co","120-ppb",1,"ref",24,122.157513368984
"co","120-ppb",1,"ref",25,122.167732620321
"co","120-ppb",1,"ref",26,122.203903743316
"co","120-ppb",1,"ref",27,122.221010695187
"co","120-ppb",1,"ref",28,122.198673796791
"co","120-ppb",1,"ref",29,122.141620320856
"co","120-ppb",1,"ref",30,122.169374331551
"co","120-ppb",2,"part_1",1,122.186310160428
"co","120-ppb",2,"part_1",2,122.22722459893
"co","120-ppb",2,"part_1",3,122.183481283422
"co","120-ppb",2,"part_1",4,122.182518716578
"co","120-ppb",2,"part_1",5,122.186310160428
"co","120-ppb",2,"part_1",6,122.17577540107
"co","120-ppb",2,"part_1",7,122.175240641711
"co","120-ppb",2,"part_1",8,122.198673796791
"co","120-ppb",2,"part_1",9,122.110705882353
"co","120-ppb",2,"part_1",10,122.17314973262
"co","120-ppb",2,"part_1",11,122.149171122995
"co","120-ppb",2,"part_1",12,122.189438502674
"co","120-ppb",2,"part_1",13,122.189438502674
"co","120-ppb",2,"part_1",14,122.173379679144
"co","120-ppb",2,"part_1",15,122.183481283422
"co","120-ppb",2,"part_1",16,122.22722459893
"co","120-ppb",2,"part_1",17,122.191401069519
"co","120-ppb",2,"part_1",18,122.178016042781
"co","120-ppb",2,"part_1",19,122.158385026738
"co","120-ppb",2,"part_1",20,122.190625668449
"co","120-ppb",2,"part_1",21,122.111336898396
"co","120-ppb",2,"part_1",22,122.202983957219
"co","120-ppb",2,"part_1",23,122.178016042781
"co","120-ppb",2,"part_1",24,122.191401069519
"co","120-ppb",2,"part_1",25,122.167994652406
"co","120-ppb",2,"part_1",26,122.165818181818
"co","120-ppb",2,"part_1",27,122.175406417112
"co","120-ppb",2,"part_1",28,122.201363636364
"co","120-ppb",2,"part_1",29,122.153053475936
"co","120-ppb",2,"part_1",30,122.083871657754
"co","120-ppb",3,"part_2",1,122.158106951872
"co","120-ppb",3,"part_2",2,122.14628342246
"co","120-ppb",3,"part_2",3,122.120171122995
"co","120-ppb",3,"part_2",4,122.138048128342
"co","120-ppb",3,"part_2",5,122.065834224599
"co","120-ppb",3,"part_2",6,122.239032085561
"co","120-ppb",3,"part_2",7,122.207978609626
"co","120-ppb",3,"part_2",8,122.19985026738
"co","120-ppb",3,"part_2",9,122.167994652406
"co","120-ppb",3,"part_2",10,122.153053475936
"co","120-ppb",3,"part_2",11,122.173379679144
"co","120-ppb",3,"part_2",12,122.130684491979
"co","120-ppb",3,"part_2",13,122.232481283422
"co","120-ppb",3,"part_2",14,122.207112299465
"co","120-ppb",3,"part_2",15,122.183481283422
"co","120-ppb",3,"part_2",16,122.106155080214
"co","120-ppb",3,"part_2",17,122.177417112299
"co","120-ppb",3,"part_2",18,122.147320855615
"co","120-ppb",3,"part_2",19,122.179315508021
"co","120-ppb",3,"part_2",20,122.152860962567
"co","120-ppb",3,"part_2",21,122.17314973262
"co","120-ppb",3,"part_2",22,122.14250802139
"co","120-ppb",3,"part_2",23,122.158106951872
"co","120-ppb",3,"part_2",24,122.228711229947
"co","120-ppb",3,"part_2",25,122.234502673797
"co","120-ppb",3,"part_2",26,122.200754010695
"co","120-ppb",3,"part_2",27,122.169374331551
"co","120-ppb",3,"part_2",28,122.202983957219
"co","120-ppb",3,"part_2",29,122.148663101604
"co","120-ppb",3,"part_2",30,122.208278074866
"co","120-ppb",4,"part_3",1,122.187796791444
"co","120-ppb",4,"part_3",2,122.182518716578
"co","120-ppb",4,"part_3",3,122.15692513369
"co","120-ppb",4,"part_3",4,122.195422459893
"co","120-ppb",4,"part_3",5,122.179315508021
"co","120-ppb",4,"part_3",6,122.110705882353
"co","120-ppb",4,"part_3",7,122.137759358289
"co","120-ppb",4,"part_3",8,122.139497326203
"co","120-ppb",4,"part_3",9,122.198673796791
"co","120-ppb",4,"part_3",10,122.270577540107
"co","120-ppb",4,"part_3",11,122.169374331551
"co","120-ppb",4,"part_3",12,122.153053475936
"co","120-ppb",4,"part_3",13,122.152860962567
"co","120-ppb",4,"part_3",14,122.158385026738
"co","120-ppb",4,"part_3",15,122.186310160428
"co","120-ppb",4,"part_3",16,122.199754010695
"co","120-ppb",4,"part_3",17,122.211914438503
"co","120-ppb",4,"part_3",18,122.083871657754
"co","120-ppb",4,"part_3",19,122.122385026738
"co","120-ppb",4,"part_3",20,122.198203208556
"co","120-ppb",4,"part_3",21,122.111080213904
"co","120-ppb",4,"part_3",22,122.110705882353
"co","120-ppb",4,"part_3",23,122.173379679144
"co","120-ppb",4,"part_3",24,122.157513368984
"co","120-ppb",4,"part_3",25,122.111336898396
"co","120-ppb",4,"part_3",26,122.129989304813
"co","120-ppb",4,"part_3",27,122.183481283422
"co","120-ppb",4,"part_3",28,122.142737967914
"co","120-ppb",4,"part_3",29,122.129989304813
"co","120-ppb",4,"part_3",30,122.17314973262
"co","120-ppb",5,"part_4",1,122.149171122995
"co","120-ppb",5,"part_4",2,122.183481283422
"co","120-ppb",5,"part_4",3,122.183438502674
"co","120-ppb",5,"part_4",4,122.122385026738
"co","120-ppb",5,"part_4",5,122.065834224599
"co","120-ppb",5,"part_4",6,122.217026737968
"co","120-ppb",5,"part_4",7,122.176657754011
"co","120-ppb",5,"part_4",8,122.065834224599
"co","120-ppb",5,"part_4",9,122.199754010695
"co","120-ppb",5,"part_4",10,122.179545454545
"co","120-ppb",5,"part_4",11,122.14250802139
"co","120-ppb",5,"part_4",12,122.175406417112
"co","120-ppb",5,"part_4",13,122.208278074866
"co","120-ppb",5,"part_4",14,122.254604278075
"co","120-ppb",5,"part_4",15,122.190625668449
"co","120-ppb",5,"part_4",16,122.183631016043
"co","120-ppb",5,"part_4",17,122.183438502674
"co","120-ppb",5,"part_4",18,122.152524064171
"co","120-ppb",5,"part_4",19,122.202983957219
"co","120-ppb",5,"part_4",20,122.130684491979
"co","120-ppb",5,"part_4",21,122.152524064171
"co","120-ppb",5,"part_4",22,122.157513368984
"co","120-ppb",5,"part_4",23,122.191401069519
"co","120-ppb",5,"part_4",24,122.239032085561
"co","120-ppb",5,"part_4",25,122.153053475936
"co","120-ppb",5,"part_4",26,122.175240641711
"co","120-ppb",5,"part_4",27,122.207112299465
"co","120-ppb",5,"part_4",28,122.141620320856
"co","120-ppb",5,"part_4",29,122.111080213904
"co","120-ppb",5,"part_4",30,122.202983957219
"co","120-ppb",6,"part_5",1,122.216754010695
"co","120-ppb",6,"part_5",2,122.208941176471
"co","120-ppb",6,"part_5",3,122.234502673797
"co","120-ppb",6,"part_5",4,122.17577540107
"co","120-ppb",6,"part_5",5,122.183631016043
"co","120-ppb",6,"part_5",6,122.111336898396
"co","120-ppb",6,"part_5",7,122.180732620321
"co","120-ppb",6,"part_5",8,122.254604278075
"co","120-ppb",6,"part_5",9,122.107780748663
"co","120-ppb",6,"part_5",10,122.208278074866
"co","120-ppb",6,"part_5",11,122.220197860963
"co","120-ppb",6,"part_5",12,122.207112299465
"co","120-ppb",6,"part_5",13,122.176657754011
"co","120-ppb",6,"part_5",14,122.142299465241
"co","120-ppb",6,"part_5",15,122.198203208556
"co","120-ppb",6,"part_5",16,122.192042780749
"co","120-ppb",6,"part_5",17,122.198673796791
"co","120-ppb",6,"part_5",18,122.147320855615
"co","120-ppb",6,"part_5",19,122.189139037433
"co","120-ppb",6,"part_5",20,122.211914438503
"co","120-ppb",6,"part_5",21,122.130684491979
"co","120-ppb",6,"part_5",22,122.191401069519
"co","120-ppb",6,"part_5",23,122.270577540107
"co","120-ppb",6,"part_5",24,122.229080213904
"co","120-ppb",6,"part_5",25,122.182518716578
"co","120-ppb",6,"part_5",26,122.191401069519
"co","120-ppb",6,"part_5",27,122.177417112299
"co","120-ppb",6,"part_5",28,122.122385026738
"co","120-ppb",6,"part_5",29,122.183438502674
"co","120-ppb",6,"part_5",30,122.190625668449
"co","120-ppb",7,"part_6",1,122.167994652406
"co","120-ppb",7,"part_6",2,122.234502673797
"co","120-ppb",7,"part_6",3,122.19985026738
"co","120-ppb",7,"part_6",4,122.156545454545
"co","120-ppb",7,"part_6",5,122.083871657754
"co","120-ppb",7,"part_6",6,122.220711229947
"co","120-ppb",7,"part_6",7,122.141620320856
"co","120-ppb",7,"part_6",8,122.189139037433
"co","120-ppb",7,"part_6",9,122.191401069519
"co","120-ppb",7,"part_6",10,122.178016042781
"co","120-ppb",7,"part_6",11,122.190625668449
"co","120-ppb",7,"part_6",12,122.147320855615
"co","120-ppb",7,"part_6",13,122.180732620321
"co","120-ppb",7,"part_6",14,122.112390374332
"co","120-ppb",7,"part_6",15,122.149171122995
"co","120-ppb",7,"part_6",16,122.111336898396
"co","120-ppb",7,"part_6",17,122.190625668449
"co","120-ppb",7,"part_6",18,122.199754010695
"co","120-ppb",7,"part_6",19,122.107780748663
"co","120-ppb",7,"part_6",20,122.112390374332
"co","120-ppb",7,"part_6",21,122.171160427807
"co","120-ppb",7,"part_6",22,122.190625668449
"co","120-ppb",7,"part_6",23,122.111336898396
"co","120-ppb",7,"part_6",24,122.162754010695
"co","120-ppb",7,"part_6",25,122.158385026738
"co","120-ppb",7,"part_6",26,122.180732620321
"co","120-ppb",7,"part_6",27,122.229080213904
"co","120-ppb",7,"part_6",28,122.171042780749
"co","120-ppb",7,"part_6",29,122.181139037433
"co","120-ppb",7,"part_6",30,122.13743315508
"co","180-ppb",1,"ref",1,182.455
"co","180-ppb",1,"ref",2,182.461807486631
"co","180-ppb",1,"ref",3,182.376101604278
"co","180-ppb",1,"ref",4,182.430048128342
"co","180-ppb",1,"ref",5,182.439294117647
"co","180-ppb",1,"ref",6,182.433470588235
"co","180-ppb",1,"ref",7,182.35350802139
"co","180-ppb",1,"ref",8,182.543770053476
"co","180-ppb",1,"ref",9,182.433304812834
"co","180-ppb",1,"ref",10,182.43086631016
"co","180-ppb",1,"ref",11,182.463181818182
"co","180-ppb",1,"ref",12,182.534839572193
"co","180-ppb",1,"ref",13,182.419395721925
"co","180-ppb",1,"ref",14,182.395957219251
"co","180-ppb",1,"ref",15,182.495770053476
"co","180-ppb",1,"ref",16,182.493267379679
"co","180-ppb",1,"ref",17,182.373754010695
"co","180-ppb",1,"ref",18,182.543770053476
"co","180-ppb",1,"ref",19,182.455090909091
"co","180-ppb",1,"ref",20,182.500080213904
"co","180-ppb",1,"ref",21,182.483529411765
"co","180-ppb",1,"ref",22,182.433759358289
"co","180-ppb",1,"ref",23,182.463331550802
"co","180-ppb",1,"ref",24,182.475780748663
"co","180-ppb",1,"ref",25,182.461545454545
"co","180-ppb",1,"ref",26,182.367823529412
"co","180-ppb",1,"ref",27,182.436657754011
"co","180-ppb",1,"ref",28,182.461545454545
"co","180-ppb",1,"ref",29,182.451401069519
"co","180-ppb",1,"ref",30,182.377502673797
"co","180-ppb",2,"part_1",1,182.463181818182
"co","180-ppb",2,"part_1",2,182.432550802139
"co","180-ppb",2,"part_1",3,182.381005347594
"co","180-ppb",2,"part_1",4,182.411
"co","180-ppb",2,"part_1",5,182.406786096257
"co","180-ppb",2,"part_1",6,182.456032085562
"co","180-ppb",2,"part_1",7,182.463331550802
"co","180-ppb",2,"part_1",8,182.457962566845
"co","180-ppb",2,"part_1",9,182.367823529412
"co","180-ppb",2,"part_1",10,182.550288770053
"co","180-ppb",2,"part_1",11,182.44886631016
"co","180-ppb",2,"part_1",12,182.495770053476
"co","180-ppb",2,"part_1",13,182.412005347594
"co","180-ppb",2,"part_1",14,182.457962566845
"co","180-ppb",2,"part_1",15,182.439294117647
"co","180-ppb",2,"part_1",16,182.439294117647
"co","180-ppb",2,"part_1",17,182.456032085562
"co","180-ppb",2,"part_1",18,182.410112299465
"co","180-ppb",2,"part_1",19,182.461807486631
"co","180-ppb",2,"part_1",20,182.492855614973
"co","180-ppb",2,"part_1",21,182.44886631016
"co","180-ppb",2,"part_1",22,182.433470588235
"co","180-ppb",2,"part_1",23,182.49907486631
"co","180-ppb",2,"part_1",24,182.475780748663
"co","180-ppb",2,"part_1",25,182.391625668449
"co","180-ppb",2,"part_1",26,182.433470588235
"co","180-ppb",2,"part_1",27,182.422877005348
"co","180-ppb",2,"part_1",28,182.483529411765
"co","180-ppb",2,"part_1",29,182.439294117647
"co","180-ppb",2,"part_1",30,182.405823529412
"co","180-ppb",3,"part_2",1,182.463181818182
"co","180-ppb",3,"part_2",2,182.312363636364
"co","180-ppb",3,"part_2",3,182.35350802139
"co","180-ppb",3,"part_2",4,182.40571657754
"co","180-ppb",3,"part_2",5,182.405823529412
"co","180-ppb",3,"part_2",6,182.543770053476
"co","180-ppb",3,"part_2",7,182.395957219251
"co","180-ppb",3,"part_2",8,182.312363636364
"co","180-ppb",3,"part_2",9,182.492855614973
"co","180-ppb",3,"part_2",10,182.418481283422
"co","180-ppb",3,"part_2",11,182.390518716578
"co","180-ppb",3,"part_2",12,182.501556149733
"co","180-ppb",3,"part_2",13,182.444192513369
"co","180-ppb",3,"part_2",14,182.441652406417
"co","180-ppb",3,"part_2",15,182.387529411765
"co","180-ppb",3,"part_2",16,182.434401069519
"co","180-ppb",3,"part_2",17,182.376101604278
"co","180-ppb",3,"part_2",18,182.320727272727
"co","180-ppb",3,"part_2",19,182.418481283422
"co","180-ppb",3,"part_2",20,182.381005347594
"co","180-ppb",3,"part_2",21,182.500080213904
"co","180-ppb",3,"part_2",22,182.444545454545
"co","180-ppb",3,"part_2",23,182.387529411765
"co","180-ppb",3,"part_2",24,182.412005347594
"co","180-ppb",3,"part_2",25,182.398534759358
"co","180-ppb",3,"part_2",26,182.468144385027
"co","180-ppb",3,"part_2",27,182.491155080214
"co","180-ppb",3,"part_2",28,182.343903743316
"co","180-ppb",3,"part_2",29,182.494470588235
"co","180-ppb",3,"part_2",30,182.419395721925
"co","180-ppb",4,"part_3",1,182.430598930481
"co","180-ppb",4,"part_3",2,182.500080213904
"co","180-ppb",4,"part_3",3,182.455090909091
"co","180-ppb",4,"part_3",4,182.387529411765
"co","180-ppb",4,"part_3",5,182.491155080214
"co","180-ppb",4,"part_3",6,182.391625668449
"co","180-ppb",4,"part_3",7,182.514588235294
"co","180-ppb",4,"part_3",8,182.501556149733
"co","180-ppb",4,"part_3",9,182.495770053476
"co","180-ppb",4,"part_3",10,182.436834224599
"co","180-ppb",4,"part_3",11,182.422877005348
"co","180-ppb",4,"part_3",12,182.483529411765
"co","180-ppb",4,"part_3",13,182.468732620321
"co","180-ppb",4,"part_3",14,182.367572192513
"co","180-ppb",4,"part_3",15,182.432550802139
"co","180-ppb",4,"part_3",16,182.399299465241
"co","180-ppb",4,"part_3",17,182.367823529412
"co","180-ppb",4,"part_3",18,182.390518716578
"co","180-ppb",4,"part_3",19,182.36771657754
"co","180-ppb",4,"part_3",20,182.376705882353
"co","180-ppb",4,"part_3",21,182.376101604278
"co","180-ppb",4,"part_3",22,182.430048128342
"co","180-ppb",4,"part_3",23,182.441016042781
"co","180-ppb",4,"part_3",24,182.410390374332
"co","180-ppb",4,"part_3",25,182.441411764706
"co","180-ppb",4,"part_3",26,182.35350802139
"co","180-ppb",4,"part_3",27,182.408764705882
"co","180-ppb",4,"part_3",28,182.455090909091
"co","180-ppb",4,"part_3",29,182.444192513369
"co","180-ppb",4,"part_3",30,182.475780748663
"co","180-ppb",5,"part_4",1,182.376101604278
"co","180-ppb",5,"part_4",2,182.456032085562
"co","180-ppb",5,"part_4",3,182.514588235294
