level,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20
120-ppb,122.158385026738,122.19985026738,122.183481283422,122.149171122995,122.216754010695,122.167732620321,122.14250802139,122.229080213904,122.106155080214,122.169374331551,122.183631016043,122.065834224599,122.208941176471,122.111080213904,122.110705882353,122.179315508021,122.286331550802,122.199754010695,122.220197860963,122.165818181818
120-ppb,122.139497326203,122.183438502674,122.180732620321,122.181139037433,122.120171122995,122.148663101604,122.217026737968,122.175240641711,122.203903743316,122.207112299465,122.178016042781,122.189486631016,122.142299465241,122.141620320856,122.234502673797,122.13743315508,122.162754010695,122.152524064171,122.176657754011,122.157513368984
120-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180-ppb,182.494470588235,182.399299465241,182.450721925134,182.44886631016,182.391625668449,182.492855614973,182.501556149733,182.444545454545,182.462331550802,182.323914438503,182.417267379679,182.422877005348,182.35350802139,182.47920855615,182.483550802139,182.408764705882,182.435844919786,182.418481283422,182.491155080214,182.483529411765
180-ppb,182.381005347594,182.441411764706,182.514588235294,182.500080213904,182.434401069519,182.449470588235,182.534839572193,182.532192513369,182.399085561497,182.411,182.376101604278,182.468732620321,182.462609625668,182.367823529412,182.393679144385,182.367572192513,182.416197860963,182.475780748663,182.528401069519,182.453935828877
180-ppb,182.452823529412,182.439294117647,182.430598930481,182.461807486631,182.441016042781,182.410390374332,182.436160427807,182.457962566845,182.376705882353,182.418368983957,182.40571657754,182.387529411765,182.405363636364,182.433759358289,182.412005347594,182.425021390374,182.343903743316,182.40120855615,182.433470588235,182.405823529412
180-ppb,182.484181818182,182.448165775401,182.499652406417,182.531347593583,182.419395721925,182.395957219251,182.320727272727,182.436657754011,182.377502673797,182.40165240641701,182.455,182.398534759358,182.410112299465,182.444192513369,182.433304812834,182.436834224599,182.463181818182,182.312363636364,182.456032085562,182.424796791444
180-ppb,182.550288770053,182.373754010695,182.390518716578,182.468144385027,182.451401069519,182.463331550802,182.461545454545,182.406786096257,182.495770053476,182.493267379679,182.49907486631,182.432550802139,182.480631016043,182.43086631016,182.441652406417,182.527,182.430048128342,182.36771657754,182.455090909091,182.543770053476
180-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2-ppm,1.91963131313131,1.91665656565657,1.91686363636364,1.91416666666667,1.91842424242424,1.9165101010101,1.9170303030303,1.91869696969697,1.91141919191919,1.91262626262626,1.91936868686869,1.91719696969697,1.91461616161616,1.9150303030303,1.91898484848485,1.91671717171717,1.91604545454545,1.9169696969697,1.91812626262626,1.91599494949495
2-ppm,1.91421212121212,1.91363131313131,1.91388383838384,1.91484848484848,1.9154595959596,1.92011616161616,1.91460101010101,1.91619191919192,1.91513636363636,1.91465151515152,1.9130404040404,1.91681313131313,1.916,1.9175101010101,1.91704545454545,1.91508585858586,1.91757575757576,1.91649494949495,1.91534343434343,1.91477272727273
2-ppm,1.91554545454545,1.91820202020202,1.91827272727273,1.91798484848485,1.91845454545455,1.91754545454545,1.91734848484848,1.91674242424242,1.91538888888889,1.91956565656566,1.91473232323232,1.91472222222222,1.91787373737374,1.91872727272727,1.91718686868687,1.91539393939394,1.91544949494949,1.91759595959596,1.91368181818182,1.91648484848485
2-ppm,1.91837373737374,1.91440404040404,1.91906060606061,1.91813131313131,1.9129595959596,1.91537373737374,1.91205050505051,1.91488888888889,1.91615656565657,1.91325757575758,1.91584343434343,1.91421717171717,1.91479292929293,1.91570202020202,1.92040404040404,1.91941414141414,1.91442929292929,1.91839898989899,1.91327777777778,1.91925252525253
2-ppm,1.9159595959596,1.91594444444444,1.91808080808081,1.91596464646465,1.91732828282828,1.91508080808081,1.91731313131313,1.91555050505051,1.91818181818182,1.91240909090909,1.91960101010101,1.91679797979798,1.91770707070707,1.91723232323232,1.91423737373737,1.9155303030303,1.91474242424242,1.91516666666667,1.92179797979798,1.91530808080808
2-ppm,2.00890909090909,2.01717171717172,2.00674747474747,2.00819191919192,2.01115151515152,2.00360606060606,2.00592929292929,2.01633333333333,2.01311111111111,2.01025252525253,2.00570707070707,2.01406060606061,2.01161616161616,2.00538383838384,2.01305050505051,2.00407070707071,2.01033333333333,2.01439393939394,2.00952525252525,2.00879797979798
2-ppm,2.00723232323232,2.01808080808081,2.00949494949495,2.00733333333333,2.00929292929293,2.00961616161616,2.01382828282828,2.00324242424242,2.01007070707071,2.0108484848484798,2.00771717171717,2.0119494949495,2.01032323232323,2.00248484848485,2.01413131313131,2.00859595959596,2.01656565656566,2.00941414141414,2.01019191919192,2.00921212121212
2-ppm,2.01340404040404,2.0070202020202,2.01265656565657,2.01207070707071,2.01258585858586,2.00926262626263,2.00864646464646,2.00669696969697,2.01443434343434,2.00945454545455,2.00886868686869,2.01028282828283,2.0149696969697,2.00673737373737,2.00842424242424,2.00694949494949,2.00766666666667,2.00924242424242,2.0109595959596,2.0090101010101
2-ppm,2.0089797979798,2.00540404040404,2.00654545454545,2.00412121212121,2.00557575757576,2.00920202020202,2.00342424242424,2.01284848484848,2.01473737373737,2.01258585858586,2.01685858585859,2.01706060606061,2.0050202020202,2.00678787878788,2.00911111111111,2.00954545454545,2.01327272727273,2.01183838383838,2.00886868686869,2.0079797979798
2-ppm,2.01658585858586,2.00617171717172,2.01389898989899,2.01064646464646,2.01041414141414,2.01176767676768,2.00471717171717,2.00784848484848,2.00492929292929,2.01375757575758,2.01054545454545,2.00960606060606,2.01709090909091,2.0139898989899,2.0159898989899,2.00906060606061,2.01520202020202,2.01193939393939,2.01879797979798,2.01072727272727
4-ppm,3.79055675675676,3.78818378378378,3.78974594594595,3.78676756756757,3.78842702702703,3.79381621621622,3.78768108108108,3.78996216216216,3.79088648648649,3.79303243243243,3.79135135135135,3.78641621621622,3.79267027027027,3.79067027027027,3.78676756756757,3.79321081081081,3.79266486486486,3.78974054054054,3.78555675675676,3.78989189189189
4-ppm,3.78768648648649,3.7892972972973,3.79125405405405,3.79307567567568,3.79535135135135,3.78642162162162,3.79077837837838,3.79505945945946,3.78742702702703,3.79010810810811,3.78854594594595,3.79665945945946,3.79134054054054,3.79149189189189,3.79405945945946,3.78661621621622,3.79117837837838,3.7890972972973,3.78467567567568,3.7905027027027
4-ppm,3.78676756756757,3.79457297297297,3.78702702702703,3.78794054054054,3.78988108108108,3.79272972972973,3.78829189189189,3.79059459459459,3.78917837837838,3.79047027027027,3.78032972972973,3.78488108108108,3.79202162162162,3.7864864864864902,3.78964864864865,3.79155135135135,3.78595675675676,3.78966486486486,3.78855675675676,3.7888972972973
4-ppm,3.78715675675676,3.79124864864865,3.79483243243243,3.78748648648649,3.79178378378378,3.78877837837838,3.79091891891892,3.79233513513514,3.79061621621622,3.79075135135135,3.78965405405405,3.79256756756757,3.79005405405405,3.79401621621622,3.78994054054054,3.78876756756757,3.78952432432432,3.79145405405405,3.7886972972973,3.78929189189189
4-ppm,3.78827567567568,3.78778918918919,3.7927027027027,3.78615675675676,3.78665405405405,3.79014594594595,3.78687567567568,3.78585405405405,3.78386486486486,3.79392972972973,3.79210810810811,3.7878,3.79068648648649,3.79737297297297,3.78903243243243,3.79219459459459,3.79383783783784,3.79224324324324,3.78997297297297,3.78547027027027
4-ppm,4.03632142857143,4.0352380952381,4.03583333333333,4.03532142857143,4.03371428571429,4.03483333333333,4.03220238095238,4.03380952380952,4.03546428571429,4.03271428571429,4.03733333333333,4.03558333333333,4.03777380952381,4.03620238095238,4.03738095238095,4.036,4.03307142857143,4.03259523809524,4.03848809523809,4.03561904761905
4-ppm,4.03423809523809,4.03394047619048,4.03479761904762,4.03355952380952,4.03546428571429,4.03845238095238,4.03385714285714,4.03853571428571,4.03475,4.03489285714286,4.03516666666667,4.03475,4.03703571428571,4.03804761904762,4.0354880952381,4.03783333333333,4.03436904761905,4.03389285714286,4.0337619047619,4.03348809523809
4-ppm,4.03310714285714,4.03404761904762,4.03491666666667,4.03328571428571,4.03414285714286,4.03591666666667,4.03701190476191,4.03619047619048,4.03346428571429,4.03938095238095,4.03528571428571,4.03325,4.0344880952381,4.03483333333333,4.0395119047619,4.03705952380952,4.03502380952381,4.03630952380952,4.03534523809524,4.03882142857143
4-ppm,4.03742857142857,4.03592857142857,4.03410714285714,4.03359523809524,4.03417857142857,4.03442857142857,4.03489285714286,4.03725,4.03382142857143,4.03420238095238,4.03705952380952,4.03608333333333,4.03528571428571,4.03767857142857,4.03289285714286,4.03589285714286,4.03775,4.03452380952381,4.03539285714286,4.03605952380952
4-ppm,4.03413095238095,4.03544047619048,4.03338095238095,4.03565476190476,4.03388095238095,4.03511904761905,4.03285714285714,4.03475,4.03625,4.03514285714286,4.03705952380952,4.03114285714286,4.03352380952381,4.03804761904762,4.03441666666667,4.03603571428571,4.0347380952381,4.03228571428571,4.03360714285714,4.03353571428571
40-ppb,40.1178994413408,40.1552011173184,40.1214636871508,40.2212793296089,40.1654581005587,40.096156424581,40.1552905027933,40.151530726257,40.1846312849162,40.1106648044693,40.2531620111732,40.1836983240223,40.198374301676,40.0907597765363,40.1909553072626,40.1771396648045,40.1263072625698,40.1981508379888,40.1687988826816,40.1798603351955
40-ppb,40.1795251396648,40.2403463687151,40.1807597765363,40.1950446927374,40.1689608938547,40.1616592178771,40.1480837988827,40.1765586592179,40.1835139664804,40.1396703910615,40.0905139664804,40.2291229050279,40.1388715083799,40.1635418994413,40.1760670391061,40.1336703910615,40.1669720670391,40.1705810055866,40.2190167597765,40.1872793296089
40-ppb,40.1247430167598,40.2202569832402,40.164374301676,40.1492569832402,40.1327039106145,40.0966536312849,40.1958100558659,40.2100111731844,40.171094972067,40.1620391061453,40.1552960893855,40.164938547486,40.1941117318436,40.1800837988827,40.1622402234637,40.1378994413408,40.1451173184358,40.2086815642458,40.1533463687151,40.1627206703911
40-ppb,40.1861396648045,40.1618826815642,40.2279608938547,40.1756703910615,40.1734972067039,40.1803072625698,40.1484636871508,40.2207039106145,40.1937039106145,40.2221340782123,40.1705195530726,40.166865921787704,40.2247374301676,40.1446089385475,40.1362625698324,40.1840837988827,40.2027877094972,40.1721620111732,40.1243072625698,40.1005418994413
40-ppb,40.1965754189944,40.1818491620112,40.1374022346369,40.1343519553073,40.1801229050279,40.1776089385475,40.1549497206704,40.2025642458101,40.1674525139665,40.1880055865922,40.2168379888268,40.1953240223464,40.1444804469274,40.1788882681564,40.1869553072626,40.1864245810056,40.1612681564246,40.2010391061453,40.134061452514,40.1859664804469
40-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6-ppm,5.76676136363636,5.77202840909091,5.77940909090909,5.76929545454545,5.77709090909091,5.77764772727273,5.77517613636364,5.77534659090909,5.76796022727273,5.77977840909091,5.77663636363636,5.76577272727273,5.77431818181818,5.77555113636364,5.77009659090909,5.77663636363636,5.774875,5.77061931818182,5.778,5.77296022727273
6-ppm,5.78372727272727,5.77314204545455,5.77339772727273,5.76733522727273,5.76952840909091,5.76890340909091,5.77641477272727,5.77619886363636,5.77339772727273,5.77110795454545,5.77305113636364,5.7722613636363604,5.76672727272727,5.77154545454545,5.77484659090909,5.76776704545455,5.7694375,5.77676136363636,5.7724375,5.77407386363636
6-ppm,5.77759659090909,5.76826704545455,5.77399431818182,5.77513068181818,5.77019886363636,5.77567045454545,5.77299431818182,5.77319886363636,5.77264204545455,5.76652272727273,5.773625,5.77579545454545,5.77555681818182,5.77251136363636,5.771125,5.7725,5.77740909090909,5.76959090909091,5.76871022727273,5.7707784090909104
6-ppm,5.77173295454545,5.76765340909091,5.77407386363636,5.77544886363636,5.77044318181818,5.77041477272727,5.77651136363636,5.78305113636364,5.77578409090909,5.76724431818182,5.77234659090909,5.77029545454545,5.76696022727273,5.77415909090909,5.77098863636364,5.77798863636364,5.76834090909091,5.77269886363636,5.76701136363636,5.77177840909091
6-ppm,5.77976704545455,5.77338636363636,5.77565909090909,5.76619886363636,5.77079545454545,5.77160227272727,5.77220454545454,5.77480681818182,5.77863636363636,5.77678409090909,5.776125,5.77382954545455,5.77086931818182,5.77267045454545,5.77811363636364,5.76873863636364,5.77544886363636,5.77646022727273,5.776,5.77928977272727
6-ppm,6.0834880952381,6.08414285714286,6.08917857142857,6.08694047619048,6.08358333333333,6.08505952380952,6.08192857142857,6.08073809523809,6.08696428571429,6.08279761904762,6.08159523809524,6.08955952380952,6.08194047619048,6.08744047619048,6.0844880952381,6.08351190476191,6.08634523809524,6.08877380952381,6.08511904761905,6.08594047619048
6-ppm,6.08722619047619,6.08233333333333,6.0825119047619,6.08428571428571,6.08305952380952,6.08572619047619,6.08747619047619,6.08692857142857,6.08096428571429,6.08997619047619,6.08332142857143,6.08169047619048,6.08509523809524,6.0835,6.08075,6.08060714285714,6.08164285714286,6.08798809523809,6.08286904761905,6.08453571428571
6-ppm,6.08392857142857,6.0807619047619,6.08495238095238,6.08870238095238,6.09040476190476,6.09280952380952,6.08294047619048,6.08677380952381,6.08514285714286,6.08953571428571,6.08534523809524,6.08280952380952,6.08378571428571,6.08311904761905,6.08291666666667,6.08908333333333,6.08339285714286,6.07875,6.08520238095238,6.08179761904762
6-ppm,6.08595238095238,6.08391666666667,6.08922619047619,6.08075,6.08057142857143,6.08613095238095,6.08798809523809,6.08867857142857,6.08428571428571,6.08625,6.08403571428571,6.08054761904762,6.08563095238095,6.08825,6.0837619047619,6.08603571428571,6.08346428571429,6.08697619047619,6.08180952380952,6.08195238095238
6-ppm,6.08154761904762,6.08347619047619,6.08273809523809,6.08339285714286,6.08205952380952,6.08130952380952,6.0885,6.08423809523809,6.08339285714286,6.08347619047619,6.08358333333333,6.08747619047619,6.08471428571429,6.08201190476191,6.08486904761905,6.08985714285714,6.08634523809524,6.08188095238095,6.08411904761905,6.08266666666667
8-ppm,7.8480152284264,7.85264974619289,7.85844162436548,7.85109137055838,7.84887817258883,7.84658883248731,7.848,7.85744162436548,7.85309137055838,7.84407106598985,7.84594923857868,7.85031979695431,7.84137563451777,7.84913705583756,7.85259390862944,7.85170050761421,7.85553807106599,7.84808121827411,7.84613197969543,7.84890355329949
8-ppm,7.84799492385787,7.85658375634518,7.86179187817259,7.86502538071066,7.85892893401015,7.86055837563452,7.84684263959391,7.84851776649746,7.84956852791878,7.84945685279188,7.84130964467005,7.86131472081218,7.85130456852792,7.85605076142132,7.84712182741117,7.85558375634518,7.8593654822335,7.85689847715736,7.85844162436548,7.85344162436548
8-ppm,7.85918274111675,7.85247715736041,7.85205076142132,7.84923350253807,7.86095939086294,7.84671573604061,7.84748223350254,7.84863959390863,7.84351776649746,7.8593807106599,7.85840609137056,7.84462436548223,7.84734010152284,7.85596446700508,7.84947715736041,7.84848223350254,7.85832994923858,7.85535532994924,7.84501015228426,7.85545177664975
8-ppm,7.84550253807107,7.85993401015228,7.86177664974619,7.85273096446701,7.85353807106599,7.84470050761421,7.84756345177665,7.84324365482234,7.8485076142132,7.85376649746193,7.85511675126904,7.84870050761421,7.84641624365482,7.85663959390863,7.85002030456853,7.84682741116751,7.8533654822335,7.84961421319797,7.85924873096447,7.85061421319797
8-ppm,7.84904060913706,7.85759390862944,7.84650253807107,7.84878172588833,7.8543807106599,7.85271573604061,7.86154314720812,7.85898984771574,7.85238578680203,7.8488883248731,7.8476192893401,7.85402538071066,7.85441624365482,7.84689847715736,7.84582741116751,7.8510152284264,7.85139086294416,7.8586192893401,7.84333502538071,7.84913705583756
8-ppm,8.09069565217391,8.08892391304348,8.08577173913043,8.10191304347826,8.10020652173913,8.09539130434783,8.10036956521739,8.09039130434783,8.09483695652174,8.11139130434783,8.09504347826087,8.10510869565217,8.11653260869565,8.09538043478261,8.08927173913044,8.0991847826087,8.10253260869565,8.08913043478261,8.09897826086956,8.11077173913043
8-ppm,8.09275,8.08023913043478,8.09854347826087,8.10452173913044,8.11110869565217,8.10608695652174,8.09626086956522,8.09803260869565,8.0936847826087,8.10397826086957,8.10217391304348,8.10105434782609,8.08126086956522,8.11448913043478,8.08868478260869,8.1150652173913,8.0955652173913,8.1043152173913,8.11371739130435,8.0920652173913
8-ppm,8.09486956521739,8.10305434782609,8.09473913043478,8.10922826086957,8.10420652173913,8.08865217391304,8.09452173913044,8.0920652173913,8.09580434782609,8.10309782608696,8.08653260869565,8.11152173913043,8.0916847826087,8.10111956521739,8.10875,8.09315217391304,8.09884782608696,8.09135869565217,8.10040217391304,8.09426086956522
8-ppm,8.11927173913043,8.09146739130435,8.09458695652174,8.08753260869565,8.12464130434783,8.10321739130435,8.10616304347826,8.1026847826087,8.10478260869565,8.09773913043478,8.10020652173913,8.11151086956522,8.08803260869565,8.08477173913044,8.09958695652174,8.09932608695652,8.10809782608696,8.09878260869565,8.09291304347826,8.10613043478261
8-ppm,8.09901086956522,8.09847826086957,8.0965,8.0863152173913,8.09930434782609,8.09570652173913,8.10629347826087,8.11138043478261,8.1006847826087,8.10676086956522,8.09304347826087,8.09291304347826,8.09180434782609,8.10002173913043,8.0921847826087,8.09426086956522,8.08880434782609,8.08382608695652,8.10223913043478,8.11030434782609
80-ppb,81.5473431952663,81.5847041420118,81.583798816568,81.6380295857988,81.6282544378698,81.5762366863905,81.5737928994083,81.6254852071006,81.5969289940828,81.5906390532544,81.6323905325444,81.6347218934911,81.655426035503,81.6118165680473,81.5615029585799,81.6024556213018,81.5345029585799,81.5821124260355,81.6178165680473,81.618124260355
80-ppb,81.6063905325444,81.6002899408284,81.614650887574,81.6168934911243,81.6218816568047,81.5434674556213,81.562426035503,81.5211715976331,81.5441420118343,81.5619822485207,81.6188520710059,81.633875739645,81.5437928994083,81.5784378698225,81.6069881656805,81.624,81.6222781065089,81.6307218934911,81.5452071005917,81.5507041420118
80-ppb,81.6410473372781,81.5585562130178,81.586,81.4975562130177,81.6165088757396,81.5928402366864,81.5544674556213,81.6273727810651,81.5894378698225,81.5551065088757,81.5191124260355,81.5483076923077,81.5839704142012,81.5633964497041,81.6195266272189,81.654573964497,81.7203136094675,81.5395976331361,81.5945325443787,81.5594378698225
80-ppb,81.6251952662722,81.5738284023669,81.6013313609467,81.594124260355,81.5876213017751,81.6488402366864,81.6142958579882,81.6213195266272,81.6255798816568,81.6239881656805,81.5333136094675,81.5995976331361,81.6193668639053,81.5865029585799,81.6604733727811,81.5595384615385,81.5428579881657,81.6074733727811,81.6469230769231,81.5308106508876
80-ppb,81.5289822485207,81.6069349112426,81.6199289940828,81.6549467455621,81.5544437869822,81.5529053254438,81.573650887574,81.5307278106509,81.7058343195266,81.5601065088757,81.6164556213018,81.5949053254438,81.646650887574,81.5538224852071,81.6253964497041,81.5700414201183,81.6330887573965,81.5712603550296,81.5397159763314,81.5022958579882
80-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80-ppb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
