"pollutant","level","participant_id","replicate","sample_group","mean_value","sd_value"
"no2","120-ppb","part_6",7,"1-10",122.982784810127,0.339720989792115
"no2","120-ppb","part_6",7,"11-20",122.990379746836,0.434971451696905
"no2","120-ppb","part_6",7,"21-30",123.115063291139,0.361173276653761
"no2","120-ppb","ref",1,"1-10",122.926455696203,0.287021854534128
"no2","120-ppb","ref",1,"11-20",122.961898734177,0.404881925817727
"no2","120-ppb","ref",1,"21-30",123.233544303797,0.476731727482065
"no2","30-ppb","part_1",2,"1-10",32.9224761904762,0.0320452073433872
"no2","30-ppb","part_1",2,"11-20",32.9113928571429,0.0386974576525831
"no2","30-ppb","part_1",2,"21-30",32.9149285714286,0.0218382501834864
"no2","30-ppb","part_2",3,"1-10",32.9310476190476,0.0415095222617179
"no2","30-ppb","part_2",3,"11-20",32.9191904761905,0.0359351985991744
"no2","30-ppb","part_2",3,"21-30",32.9000714285714,0.0346304319614782
"no2","30-ppb","part_3",4,"1-10",32.918630952381,0.0234895999619851
"no2","30-ppb","part_3",4,"11-20",32.9100357142857,0.0206939821738309
"no2","30-ppb","part_3",4,"21-30",32.9146666666667,0.0286878031203342
"no2","30-ppb","part_4",5,"1-10",32.9250595238095,0.0228845631658667
"no2","30-ppb","part_4",5,"11-20",32.8994285714286,0.041880810254515
"no2","30-ppb","part_4",5,"21-30",32.8906785714286,0.0302426281858478
"no2","30-ppb","part_5",6,"1-10",32.9413928571429,0.0261027299956779
"no2","30-ppb","part_5",6,"11-20",32.9070119047619,0.0305331524756273
"no2","30-ppb","part_5",6,"21-30",32.9343690476191,0.0527659925378611
"no2","30-ppb","part_6",7,"1-10",32.9128452380952,0.0523407568840251
"no2","30-ppb","part_6",7,"11-20",32.8900238095238,0.0246963035170626
"no2","30-ppb","part_6",7,"21-30",32.9067380952381,0.0479092414306721
"no2","30-ppb","ref",1,"1-10",32.90675,0.0435375171616914
"no2","30-ppb","ref",1,"11-20",32.9036666666667,0.0334558312254026
"no2","30-ppb","ref",1,"21-30",32.9173333333333,0.0283586210570813
"no2","60-ppb","part_1",2,"1-10",64.9379010989011,0.351634937358612
"no2","60-ppb","part_1",2,"11-20",64.9980989010989,0.253378666892114
"no2","60-ppb","part_1",2,"21-30",64.9776483516484,0.226559558290422
"no2","60-ppb","part_2",3,"1-10",64.9646373626374,0.332280565107865
"no2","60-ppb","part_2",3,"11-20",64.9336483516483,0.275620226297153
"no2","60-ppb","part_2",3,"21-30",65.1778351648352,0.148538832300708
"no2","60-ppb","part_3",4,"1-10",64.9696703296703,0.296800653316849
"no2","60-ppb","part_3",4,"11-20",64.9996483516483,0.265961611707723
"no2","60-ppb","part_3",4,"21-30",64.9761648351648,0.235377634996122
"no2","60-ppb","part_4",5,"1-10",64.9796153846154,0.26943140838145
"no2","60-ppb","part_4",5,"11-20",64.9043406593407,0.282135205867373
"no2","60-ppb","part_4",5,"21-30",64.810021978022,0.285346395063926
"no2","60-ppb","part_5",6,"1-10",64.9935494505494,0.375865205830352
"no2","60-ppb","part_5",6,"11-20",65.0001648351648,0.308812830836076
"no2","60-ppb","part_5",6,"21-30",64.9494615384615,0.508184725572758
"no2","60-ppb","part_6",7,"1-10",64.9484065934066,0.256040420094342
"no2","60-ppb","part_6",7,"11-20",64.9221428571428,0.290733208771204
"no2","60-ppb","part_6",7,"21-30",65.0534725274725,0.194467868852404
"no2","60-ppb","ref",1,"1-10",65.1283076923077,0.230921539365158
"no2","60-ppb","ref",1,"11-20",64.9735384615385,0.326697975263115
"no2","60-ppb","ref",1,"21-30",64.9454175824176,0.306725062869765
"no2","90-ppb","part_1",2,"1-10",96.8328604651163,0.0410875822079314
"no2","90-ppb","part_1",2,"11-20",96.8299186046512,0.0423181287273818
"no2","90-ppb","part_1",2,"21-30",96.8360813953488,0.0402120173550709
"no2","90-ppb","part_2",3,"1-10",96.8496511627907,0.0345997919680209
"no2","90-ppb","part_2",3,"11-20",96.8375465116279,0.044235639583797
"no2","90-ppb","part_2",3,"21-30",96.8355930232558,0.0333118936820067
"no2","90-ppb","part_3",4,"1-10",96.8268023255814,0.04020238484083
"no2","90-ppb","part_3",4,"11-20",96.838523255814,0.0344457453749408
"no2","90-ppb","part_3",4,"21-30",96.8478604651163,0.0493602847852441
"no2","90-ppb","part_4",5,"1-10",96.8616046511628,0.0398000229197204
"no2","90-ppb","part_4",5,"11-20",96.8445581395349,0.0518476247414917
"no2","90-ppb","part_4",5,"21-30",96.8345813953489,0.0409808604548777
"no2","90-ppb","part_5",6,"1-10",96.8432209302326,0.0318970371399462
"no2","90-ppb","part_5",6,"11-20",96.8557906976744,0.0331238595684559
"no2","90-ppb","part_5",6,"21-30",96.8307209302325,0.0383622178194166
"no2","90-ppb","part_6",7,"1-10",96.8473488372093,0.0419124999586772
"no2","90-ppb","part_6",7,"11-20",96.8549069767442,0.0370896736517423
"no2","90-ppb","part_6",7,"21-30",96.8124651162791,0.0351000955230338
"no2","90-ppb","ref",1,"1-10",96.8223139534884,0.0524510539848215
"no2","90-ppb","ref",1,"11-20",96.833011627907,0.049323085983021
"no2","90-ppb","ref",1,"21-30",96.8156744186047,0.0444470328553379
