"pollutant","level","replicate","participant_id","sample_id","value"
"co","0-ppm",4,"part_3",15,-0.0485660377358491
"co","0-ppm",4,"part_3",16,0.147926605504587
"co","0-ppm",4,"part_3",17,0.0693302752293578
"co","0-ppm",4,"part_3",18,0.0728256880733945
"co","0-ppm",4,"part_3",19,0.087302752293578
"co","0-ppm",4,"part_3",20,-0.0495849056603774
"co","0-ppm",4,"part_3",21,0.127605504587156
"co","0-ppm",4,"part_3",22,0.128128440366972
"co","0-ppm",4,"part_3",23,-0.0513962264150943
"co","0-ppm",4,"part_3",24,0.122467889908257
"co","0-ppm",4,"part_3",25,0.092394495412844
"co","0-ppm",4,"part_3",26,0.122
"co","0-ppm",4,"part_3",27,-0.0504150943396226
"co","0-ppm",4,"part_3",28,-0.0513962264150943
"co","0-ppm",4,"part_3",29,-0.0522264150943396
"co","0-ppm",4,"part_3",30,0.033697247706422
"co","0-ppm",5,"part_4",1,-0.048
"co","0-ppm",5,"part_4",2,0.080697247706422
"co","0-ppm",5,"part_4",3,-0.048
"co","0-ppm",5,"part_4",4,-0.0498679245283019
"co","0-ppm",5,"part_4",5,-0.0517735849056604
"co","0-ppm",5,"part_4",6,0.119495412844037
"co","0-ppm",5,"part_4",7,-0.0514339622641509
"co","0-ppm",5,"part_4",8,-0.0493018867924528
"co","0-ppm",5,"part_4",9,0.0738990825688073
"co","0-ppm",5,"part_4",10,-0.048811320754717
"co","0-ppm",5,"part_4",11,-0.0487735849056604
"co","0-ppm",5,"part_4",12,-0.0477735849056604
"co","0-ppm",5,"part_4",13,0.0838990825688073
"co","0-ppm",5,"part_4",14,-0.0472075471698113
"co","0-ppm",5,"part_4",15,-0.0504905660377358
"co","0-ppm",5,"part_4",16,-0.0516792452830189
"co","0-ppm",5,"part_4",17,0.161
"co","0-ppm",5,"part_4",18,0.0573577981651376
"co","0-ppm",5,"part_4",19,-0.0475660377358491
"co","0-ppm",5,"part_4",20,0.10345871559633
"co","0-ppm",5,"part_4",21,0.127605504587156
"co","0-ppm",5,"part_4",22,-0.0494905660377358
"co","0-ppm",5,"part_4",23,0.122467889908257
"co","0-ppm",5,"part_4",24,0.0966146788990826
"co","0-ppm",5,"part_4",25,-0.0483396226415094
"co","0-ppm",5,"part_4",26,-0.0491698113207547
"co","0-ppm",5,"part_4",27,-0.0503584905660377
"co","0-ppm",5,"part_4",28,-0.0504339622641509
"co","0-ppm",5,"part_4",29,-0.0477735849056604
"co","0-ppm",5,"part_4",30,0.149889908256881
"co","0-ppm",6,"part_5",1,0.0896788990825688
"co","0-ppm",6,"part_5",2,0.122
"co","0-ppm",6,"part_5",3,0.133440366972477
"co","0-ppm",6,"part_5",4,-0.0473018867924528
"co","0-ppm",6,"part_5",5,-0.0488490566037736
"co","0-ppm",6,"part_5",6,0.0716605504587156
"co","0-ppm",6,"part_5",7,-0.0508301886792453
"co","0-ppm",6,"part_5",8,-0.0493018867924528
"co","0-ppm",6,"part_5",9,-0.0512264150943396
"co","0-ppm",6,"part_5",10,-0.0512264150943396
"co","0-ppm",6,"part_5",11,-0.0513962264150943
"co","0-ppm",6,"part_5",12,-0.0512264150943396
"co","0-ppm",6,"part_5",13,0.0716605504587156
"co","0-ppm",6,"part_5",14,-0.0475660377358491
"co","0-ppm",6,"part_5",15,-0.0525471698113208
"co","0-ppm",6,"part_5",16,-0.0490943396226415
"co","0-ppm",6,"part_5",17,-0.049811320754717
"co","0-ppm",6,"part_5",18,-0.0499245283018868
"co","0-ppm",6,"part_5",19,-0.0494905660377358
"co","0-ppm",6,"part_5",20,0.143880733944954
"co","0-ppm",6,"part_5",21,0.122495412844037
"co","0-ppm",6,"part_5",22,-0.0525849056603774
"co","0-ppm",6,"part_5",23,0.0828073394495413
"co","0-ppm",6,"part_5",24,0.0728165137614679
"co","0-ppm",6,"part_5",25,0.0892752293577982
"co","0-ppm",6,"part_5",26,-0.0493018867924528
"co","0-ppm",6,"part_5",27,0.122467889908257
"co","0-ppm",6,"part_5",28,-0.0476415094339623
"co","0-ppm",6,"part_5",29,0.128128440366972
"co","0-ppm",6,"part_5",30,-0.0493018867924528
"co","0-ppm",7,"part_6",1,-0.0487735849056604
"co","0-ppm",7,"part_6",2,0.119495412844037
"co","0-ppm",7,"part_6",3,0.080697247706422
"co","0-ppm",7,"part_6",4,-0.0488490566037736
"co","0-ppm",7,"part_6",5,0.127467889908257
"co","0-ppm",7,"part_6",6,-0.0485660377358491
"co","0-ppm",7,"part_6",7,-0.0504528301886792
"co","0-ppm",7,"part_6",8,-0.0490943396226415
"co","0-ppm",7,"part_6",9,-0.0512264150943396
"co","0-ppm",7,"part_6",10,0.128128440366972
"co","0-ppm",7,"part_6",11,-0.0491698113207547
"co","0-ppm",7,"part_6",12,0.124614678899083
"co","0-ppm",7,"part_6",13,-0.0504339622641509
"co","0-ppm",7,"part_6",14,0.0574770642201835
"co","0-ppm",7,"part_6",15,-0.0498867924528302
"co","0-ppm",7,"part_6",16,0.152247706422018
"co","0-ppm",7,"part_6",17,0.0546330275229358
"co","0-ppm",7,"part_6",18,0.0784862385321101
"co","0-ppm",7,"part_6",19,0.092394495412844
"co","0-ppm",7,"part_6",20,-0.0476415094339623
"co","0-ppm",7,"part_6",21,0.0590091743119266
"co","0-ppm",7,"part_6",22,0.0418715596330275
"co","0-ppm",7,"part_6",23,-0.048811320754717
"co","0-ppm",7,"part_6",24,0.113596330275229
"co","0-ppm",7,"part_6",25,0.0984770642201835
"co","0-ppm",7,"part_6",26,-0.0475660377358491
"co","0-ppm",7,"part_6",27,-0.0483396226415094
"co","0-ppm",7,"part_6",28,-0.0520754716981132
"co","0-ppm",7,"part_6",29,0.0802018348623853
"co","0-ppm",7,"part_6",30,-0.0509056603773585
"co","0-ppm",8,"part_7",1,0.0910733944954128
"co","0-ppm",8,"part_7",2,-0.0523396226415094
"co","0-ppm",8,"part_7",3,-0.0493207547169811
"co","0-ppm",8,"part_7",4,-0.0488490566037736
"co","0-ppm",8,"part_7",5,0.055045871559633
"co","0-ppm",8,"part_7",6,-0.0525471698113208
"co","0-ppm",8,"part_7",7,0.101697247706422
"co","0-ppm",8,"part_7",8,0.083605504587156
"co","0-ppm",8,"part_7",9,-0.0477735849056604
"co","0-ppm",8,"part_7",10,0.110165137614679
"co","0-ppm",8,"part_7",11,0.0948807339449541
"co","0-ppm",8,"part_7",12,-0.0514339622641509
"co","0-ppm",8,"part_7",13,-0.0507735849056604
"co","0-ppm",8,"part_7",14,-0.0497735849056604
"co","0-ppm",8,"part_7",15,-0.0494150943396226
"co","0-ppm",8,"part_7",16,0.10656880733945
"co","0-ppm",8,"part_7",17,-0.048811320754717
"co","0-ppm",8,"part_7",18,-0.0514905660377359
"co","0-ppm",8,"part_7",19,-0.0514339622641509
"co","0-ppm",8,"part_7",20,0.0910733944954128
"co","0-ppm",8,"part_7",21,0.101550458715596
"co","0-ppm",8,"part_7",22,-0.046622641509434
"co","0-ppm",8,"part_7",23,0.0728807339449541
"co","0-ppm",8,"part_7",24,-0.0453584905660377
"co","0-ppm",8,"part_7",25,-0.0483396226415094
"co","0-ppm",8,"part_7",26,0.0949082568807339
"co","0-ppm",8,"part_7",27,-0.0516603773584906
"co","0-ppm",8,"part_7",28,-0.0479622641509434
"co","0-ppm",8,"part_7",29,-0.052188679245283
"co","0-ppm",8,"part_7",30,0.0518348623853211
"co","0-ppm",9,"part_8",1,-0.0487735849056604
"co","0-ppm",9,"part_8",2,0.127605504587156
"co","0-ppm",9,"part_8",3,-0.0487735849056604
"co","0-ppm",9,"part_8",4,-0.0500377358490566
"co","0-ppm",9,"part_8",5,0.0984770642201835
"co","0-ppm",9,"part_8",6,-0.048
"co","0-ppm",9,"part_8",7,0.0265871559633028
"co","0-ppm",9,"part_8",8,0.147926605504587
"co","0-ppm",9,"part_8",9,-0.0509056603773585
"co","0-ppm",9,"part_8",10,-0.0514339622641509
"co","0-ppm",9,"part_8",11,0.116348623853211
"co","0-ppm",9,"part_8",12,0.12502752293578
"co","0-ppm",9,"part_8",13,0.152247706422018
"co","0-ppm",9,"part_8",14,0.092394495412844
"co","0-ppm",9,"part_8",15,0.127605504587156
"co","0-ppm",9,"part_8",16,-0.0517735849056604
"co","0-ppm",9,"part_8",17,0.067954128440367
"co","0-ppm",9,"part_8",18,0.101550458715596
"co","0-ppm",9,"part_8",19,0.0873669724770642
"co","0-ppm",9,"part_8",20,-0.0497735849056604
"co","0-ppm",9,"part_8",21,0.110311926605505
"co","0-ppm",9,"part_8",22,0.12397247706422
"co","0-ppm",9,"part_8",23,-0.052188679245283
"co","0-ppm",9,"part_8",24,0.0802018348623853
"co","0-ppm",9,"part_8",25,-0.0524905660377359
"co","0-ppm",9,"part_8",26,0.16405504587156
"co","0-ppm",9,"part_8",27,0.133440366972477
"co","0-ppm",9,"part_8",28,0.0728807339449541
"co","0-ppm",9,"part_8",29,0.105412844036697
"co","0-ppm",9,"part_8",30,0.12502752293578
"co","0-ppm",10,"part_9",1,0.0693302752293578
"co","0-ppm",10,"part_9",2,0.109229357798165
"co","0-ppm",10,"part_9",3,-0.0513962264150943
"co","0-ppm",10,"part_9",4,0.0418715596330275
"co","0-ppm",10,"part_9",5,-0.0502830188679245
"co","0-ppm",10,"part_9",6,0.119495412844037
"co","0-ppm",10,"part_9",7,0.0948807339449541
"co","0-ppm",10,"part_9",8,0.0590091743119266
"co","0-ppm",10,"part_9",9,-0.0503584905660377
"co","0-ppm",10,"part_9",10,-0.049
"co","0-ppm",10,"part_9",11,-0.0485094339622642
"co","0-ppm",10,"part_9",12,-0.0504150943396226
"co","0-ppm",10,"part_9",13,-0.0491698113207547
"co","0-ppm",10,"part_9",14,-0.050622641509434
"co","0-ppm",10,"part_9",15,-0.0504339622641509
"co","0-ppm",10,"part_9",16,0.0448623853211009
"co","0-ppm",10,"part_9",17,-0.0504339622641509
"co","0-ppm",10,"part_9",18,-0.0485094339622642
"co","0-ppm",10,"part_9",19,0.0910733944954128
"co","0-ppm",10,"part_9",20,0.0766330275229358
"co","0-ppm",10,"part_9",21,0.0546330275229358
"co","0-ppm",10,"part_9",22,-0.050622641509434
"co","0-ppm",10,"part_9",23,-0.049377358490566
"co","0-ppm",10,"part_9",24,0.0590091743119266
"co","0-ppm",10,"part_9",25,0.122
"co","0-ppm",10,"part_9",26,-0.0499245283018868
"co","0-ppm",10,"part_9",27,0.103403669724771
"co","0-ppm",10,"part_9",28,-0.0487735849056604
"co","0-ppm",10,"part_9",29,0.10345871559633
"co","0-ppm",10,"part_9",30,0.143880733944954
"co","0-ppm",11,"part_10",1,-0.0494150943396226
"co","0-ppm",11,"part_10",2,-0.0475471698113208
"co","0-ppm",11,"part_10",3,0.0499633027522936
"co","0-ppm",11,"part_10",4,0.0892752293577982
"co","0-ppm",11,"part_10",5,0.080697247706422
"co","0-ppm",11,"part_10",6,-0.0498679245283019
"co","0-ppm",11,"part_10",7,-0.0494905660377358
"co","0-ppm",11,"part_10",8,-0.0479622641509434
"co","0-ppm",11,"part_10",9,-0.0475471698113208
"co","0-ppm",11,"part_10",10,-0.0522264150943396
"co","0-ppm",11,"part_10",11,0.0573577981651376
"co","0-ppm",11,"part_10",12,-0.049
"co","0-ppm",11,"part_10",13,0.113596330275229
"co","0-ppm",11,"part_10",14,0.127605504587156
"co","0-ppm",11,"part_10",15,-0.0462075471698113
"co","0-ppm",11,"part_10",16,0.0728165137614679
"co","0-ppm",11,"part_10",17,-0.0503584905660377
"co","0-ppm",11,"part_10",18,-0.0511132075471698
"co","0-ppm",11,"part_10",19,0.143880733944954
"co","0-ppm",11,"part_10",20,0.119495412844037
"co","0-ppm",11,"part_10",21,-0.0472075471698113
"co","0-ppm",11,"part_10",22,-0.0528679245283019
"co","0-ppm",11,"part_10",23,-0.0498867924528302
"co","0-ppm",11,"part_10",24,0.113596330275229
"co","0-ppm",11,"part_10",25,0.10345871559633
"co","0-ppm",11,"part_10",26,-0.0514905660377359
"co","0-ppm",11,"part_10",27,-0.051
"co","0-ppm",11,"part_10",28,-0.0453584905660377
"co","0-ppm",11,"part_10",29,-0.0491698113207547
"co","0-ppm",11,"part_10",30,-0.0476415094339623
"co","0-ppm",12,"part_11",1,-0.0513962264150943
"co","0-ppm",12,"part_11",2,0.143045871559633
"co","0-ppm",12,"part_11",3,0.110330275229358
"co","0-ppm",12,"part_11",4,0.149889908256881
"co","0-ppm",12,"part_11",5,0.0984770642201835
"co","0-ppm",12,"part_11",6,-0.0493018867924528
"co","0-ppm",12,"part_11",7,0.12502752293578
"co","0-ppm",12,"part_11",8,-0.049
"co","0-ppm",12,"part_11",9,-0.0520754716981132
"co","0-ppm",12,"part_11",10,-0.0508301886792453
"co","0-ppm",12,"part_11",11,-0.0492075471698113
"co","0-ppm",12,"part_11",12,-0.0520754716981132
"co","0-ppm",12,"part_11",13,0.133440366972477
"co","0-ppm",12,"part_11",14,0.0728807339449541
"co","0-ppm",12,"part_11",15,0.0700550458715596
"co","0-ppm",12,"part_11",16,-0.0496037735849057
"co","0-ppm",12,"part_11",17,0.152247706422018
"co","0-ppm",12,"part_11",18,-0.0512264150943396
"co","0-ppm",12,"part_11",19,0.113596330275229
"co","0-ppm",12,"part_11",20,0.12397247706422
"co","0-ppm",12,"part_11",21,-0.0534339622641509
"co","0-ppm",12,"part_11",22,-0.0517735849056604
"co","0-ppm",12,"part_11",23,-0.0507735849056604
"co","0-ppm",12,"part_11",24,-0.0496037735849057
"co","0-ppm",12,"part_11",25,0.079954128440367
"co","0-ppm",12,"part_11",26,0.0881284403669725
"co","0-ppm",12,"part_11",27,-0.0512264150943396
"co","0-ppm",12,"part_11",28,0.0369449541284404
"co","0-ppm",12,"part_11",29,0.161
"co","0-ppm",12,"part_11",30,-0.0514905660377359
"co","0-ppm",13,"part_12",1,0.143366972477064
"co","0-ppm",13,"part_12",2,0.0784862385321101
"co","0-ppm",13,"part_12",3,-0.0509056603773585
"co","0-ppm",13,"part_12",4,0.101550458715596
"co","0-ppm",13,"part_12",5,-0.0523396226415094
"co","0-ppm",13,"part_12",6,-0.0488490566037736
"co","0-ppm",13,"part_12",7,-0.0475660377358491
"co","0-ppm",13,"part_12",8,-0.0488679245283019
"co","0-ppm",13,"part_12",9,0.119495412844037
"co","0-ppm",13,"part_12",10,0.0892752293577982
"co","0-ppm",13,"part_12",11,-0.0477735849056604
"co","0-ppm",13,"part_12",12,-0.0504339622641509
"co","0-ppm",13,"part_12",13,0.083605504587156
"co","0-ppm",13,"part_12",14,0.10345871559633
"co","0-ppm",13,"part_12",15,-0.0492075471698113
"co","0-ppm",13,"part_12",16,-0.0528301886792453
"co","0-ppm",13,"part_12",17,0.0838990825688073
"co","0-ppm",13,"part_12",18,-0.0476981132075472
"co","0-ppm",13,"part_12",19,0.033697247706422
"co","0-ppm",13,"part_12",20,-0.0500377358490566
"co","0-ppm",13,"part_12",21,0.133440366972477
"co","0-ppm",13,"part_12",22,0.0369449541284404
"co","0-ppm",13,"part_12",23,0.109229357798165
"co","0-ppm",13,"part_12",24,0.0966146788990826
"co","0-ppm",13,"part_12",25,-0.0496037735849057
"co","0-ppm",13,"part_12",26,-0.0525849056603774
"co","0-ppm",13,"part_12",27,-0.0525471698113208
"co","0-ppm",13,"part_12",28,-0.0493207547169811
"co","0-ppm",13,"part_12",29,0.0518348623853211
"co","0-ppm",13,"part_12",30,-0.0513962264150943
"co","120-ppb",1,"ref",1,122.112390374332
"co","120-ppb",1,"ref",2,122.175240641711
"co","120-ppb",1,"ref",3,122.211914438503
"co","120-ppb",1,"ref",4,122.220197860963
"co","120-ppb",1,"ref",5,122.270577540107
"co","120-ppb",1,"ref",6,122.152860962567
"co","120-ppb",1,"ref",7,122.208278074866
"co","120-ppb",1,"ref",8,122.179545454545
"co","120-ppb",1,"ref",9,122.180732620321
"co","120-ppb",1,"ref",10,122.216754010695
"co","120-ppb",1,"ref",11,122.165818181818
"co","120-ppb",1,"ref",12,122.111336898396
"co","120-ppb",1,"ref",13,122.18071657754
"co","120-ppb",1,"ref",14,122.158385026738
"co","120-ppb",1,"ref",15,122.239032085561
"co","120-ppb",1,"ref",16,122.180732620321
"co","120-ppb",1,"ref",17,122.187796791444
"co","120-ppb",1,"ref",18,122.169374331551
"co","120-ppb",1,"ref",19,122.162754010695
"co","120-ppb",1,"ref",20,122.182518716578
"co","120-ppb",1,"ref",21,122.217026737968
"co","120-ppb",1,"ref",22,122.182518716578
"co","120-ppb",1,"ref",23,122.107780748663
"co","120-ppb",1,"ref",24,122.200754010695
"co","120-ppb",1,"ref",25,122.136117647059
"co","120-ppb",1,"ref",26,122.202983957219
"co","120-ppb",1,"ref",27,122.216320855615
"co","120-ppb",1,"ref",28,122.158385026738
"co","120-ppb",1,"ref",29,122.137759358289
"co","120-ppb",1,"ref",30,122.157513368984
"co","120-ppb",2,"part_1",1,122.165818181818
"co","120-ppb",2,"part_1",2,122.122385026738
"co","120-ppb",2,"part_1",3,122.129989304813
"co","120-ppb",2,"part_1",4,122.156545454545
"co","120-ppb",2,"part_1",5,122.259117647059
"co","120-ppb",2,"part_1",6,122.156545454545
"co","120-ppb",2,"part_1",7,122.183481283422
"co","120-ppb",2,"part_1",8,122.208941176471
"co","120-ppb",2,"part_1",9,122.167732620321
"co","120-ppb",2,"part_1",10,122.112390374332
"co","120-ppb",2,"part_1",11,122.107780748663
"co","120-ppb",2,"part_1",12,122.156545454545
"co","120-ppb",2,"part_1",13,122.083871657754
"co","120-ppb",2,"part_1",14,122.169374331551
"co","120-ppb",2,"part_1",15,122.183438502674
"co","120-ppb",2,"part_1",16,122.128347593583
"co","120-ppb",2,"part_1",17,122.216754010695
"co","120-ppb",2,"part_1",18,122.122385026738
"co","120-ppb",2,"part_1",19,122.122385026738
"co","120-ppb",2,"part_1",20,122.112390374332
"co","120-ppb",2,"part_1",21,122.139497326203
"co","120-ppb",2,"part_1",22,122.220711229947
"co","120-ppb",2,"part_1",23,122.192042780749
"co","120-ppb",2,"part_1",24,122.216320855615
"co","120-ppb",2,"part_1",25,122.217026737968
"co","120-ppb",2,"part_1",26,122.179315508021
"co","120-ppb",2,"part_1",27,122.13743315508
"co","120-ppb",2,"part_1",28,122.199754010695
"co","120-ppb",2,"part_1",29,122.137759358289
"co","120-ppb",2,"part_1",30,122.203903743316
"co","120-ppb",3,"part_2",1,122.14628342246
"co","120-ppb",3,"part_2",2,122.181139037433
"co","120-ppb",3,"part_2",3,122.190625668449
"co","120-ppb",3,"part_2",4,122.179315508021
"co","120-ppb",3,"part_2",5,122.232481283422
"co","120-ppb",3,"part_2",6,122.120171122995
"co","120-ppb",3,"part_2",7,122.183481283422
"co","120-ppb",3,"part_2",8,122.19985026738
"co","120-ppb",3,"part_2",9,122.189139037433
"co","120-ppb",3,"part_2",10,122.106155080214
"co","120-ppb",3,"part_2",11,122.083871657754
"co","120-ppb",3,"part_2",12,122.254604278075
"co","120-ppb",3,"part_2",13,122.270577540107
"co","120-ppb",3,"part_2",14,122.149171122995
"co","120-ppb",3,"part_2",15,122.148663101604
"co","120-ppb",3,"part_2",16,122.156545454545
"co","120-ppb",3,"part_2",17,122.19985026738
"co","120-ppb",3,"part_2",18,122.165818181818
"co","120-ppb",3,"part_2",19,122.065834224599
"co","120-ppb",3,"part_2",20,122.234502673797
"co","120-ppb",3,"part_2",21,122.111112299465
"co","120-ppb",3,"part_2",22,122.175240641711
"co","120-ppb",3,"part_2",23,122.171160427807
"co","120-ppb",3,"part_2",24,122.183481283422
"co","120-ppb",3,"part_2",25,122.169374331551
"co","120-ppb",3,"part_2",26,122.083871657754
"co","120-ppb",3,"part_2",27,122.176657754011
"co","120-ppb",3,"part_2",28,122.158106951872
"co","120-ppb",3,"part_2",29,122.130684491979
"co","120-ppb",3,"part_2",30,122.110705882353
"co","120-ppb",4,"part_3",1,122.120171122995
"co","120-ppb",4,"part_3",2,122.171160427807
"co","120-ppb",4,"part_3",3,122.216320855615
"co","120-ppb",4,"part_3",4,122.129989304813
"co","120-ppb",4,"part_3",5,122.179545454545
"co","120-ppb",4,"part_3",6,122.220197860963
"co","120-ppb",4,"part_3",7,122.220197860963
"co","120-ppb",4,"part_3",8,122.181139037433
"co","120-ppb",4,"part_3",9,122.122385026738
"co","120-ppb",4,"part_3",10,122.176657754011
"co","120-ppb",4,"part_3",11,122.171042780749
"co","120-ppb",4,"part_3",12,122.134743315508
"co","120-ppb",4,"part_3",13,122.136117647059
"co","120-ppb",4,"part_3",14,122.158385026738
"co","120-ppb",4,"part_3",15,122.130684491979
"co","120-ppb",4,"part_3",16,122.203903743316
"co","120-ppb",4,"part_3",17,122.112390374332
"co","120-ppb",4,"part_3",18,122.167732620321
"co","120-ppb",4,"part_3",19,122.130684491979
"co","120-ppb",4,"part_3",20,122.111080213904
"co","120-ppb",4,"part_3",21,122.137759358289
"co","120-ppb",4,"part_3",22,122.111080213904
"co","120-ppb",4,"part_3",23,122.111112299465
"co","120-ppb",4,"part_3",24,122.173379679144
"co","120-ppb",4,"part_3",25,122.203903743316
"co","120-ppb",4,"part_3",26,122.065834224599
"co","120-ppb",4,"part_3",27,122.13743315508
"co","120-ppb",4,"part_3",28,122.137759358289
"co","120-ppb",4,"part_3",29,122.217026737968
"co","120-ppb",4,"part_3",30,122.167994652406
"co","120-ppb",5,"part_4",1,122.191401069519
"co","120-ppb",5,"part_4",2,122.111336898396
"co","120-ppb",5,"part_4",3,122.153053475936
"co","120-ppb",5,"part_4",4,122.192042780749
"co","120-ppb",5,"part_4",5,122.129989304813
"co","120-ppb",5,"part_4",6,122.270577540107
"co","120-ppb",5,"part_4",7,122.179545454545
"co","120-ppb",5,"part_4",8,122.122385026738
"co","120-ppb",5,"part_4",9,122.181139037433
"co","120-ppb",5,"part_4",10,122.142299465241
"co","120-ppb",5,"part_4",11,122.171160427807
"co","120-ppb",5,"part_4",12,122.192042780749
"co","120-ppb",5,"part_4",13,122.148663101604
"co","120-ppb",5,"part_4",14,122.183438502674
"co","120-ppb",5,"part_4",15,122.111336898396
"co","120-ppb",5,"part_4",16,122.17577540107
"co","120-ppb",5,"part_4",17,122.15692513369
"co","120-ppb",5,"part_4",18,122.107780748663
