"pollutant","n_lab","level","combination","combination_label","participant_mean","value_1","value_2","value_3","participant_sd","sigma_pt","u(x_pt)","ref_value","z_score","z_score_eval","z_prime","z_prime Eval","zeta_score","zeta_score_eval","En_score","En_score_eval"
"no",7,"181-ppb","Referencia (1)","1",180.217246376812,180.219239130435,180.200217391304,180.232282608696,0.0161252237767976,0.0628663043480859,0.0248500887271623,180.221920289855,-0.0743468713775326,"Satisfactory",-0.0691411859650289,"Satisfactory",-0.0710146026244928,"Satisfactory",-0.0355073013122464,"Satisfactory"
"no",7,"181-ppb","Consenso MADe (2a)","2a",180.217246376812,180.219239130435,180.200217391304,180.232282608696,0.0161252237767976,0.00510452898573351,0.00260489404006118,180.188278985507,5.67484118226781,"Unsatisfactory",5.05471464286857,"Unsatisfactory",0.47487309794234,"Satisfactory",0.23743654897117,"Satisfactory"
"no",7,"181-ppb","Consenso nIQR (2b)","2b",180.217246376812,180.219239130435,180.200217391304,180.232282608696,0.0161252237767976,0.004720415761201,0.00240887708098623,180.188278985507,6.13661863059074,"Unsatisfactory",5.46603068763788,"Unsatisfactory",0.474935821130332,"Satisfactory",0.237467910565166,"Satisfactory"
"no",7,"181-ppb","Algoritmo A (3)","3",180.217246376812,180.219239130435,180.200217391304,180.232282608696,0.0161252237767976,0.0046983834498912,0.00239763376420224,180.18835301663,6.14963859169949,"Unsatisfactory",5.47762787352418,"Unsatisfactory",0.473725482333146,"Satisfactory",0.236862741166573,"Satisfactory"
"no",7,"182-ppb","Referencia (1)","1",76.0913755274262,75.9209620253165,76.2685949367089,76.0845696202532,0.173916360789098,0.371500886075972,0.146848619096351,76.0979324894515,-0.0176499229773863,"Satisfactory",-0.0164140949610515,"Satisfactory",-0.0175076065264082,"Satisfactory",-0.00875380326320409,"Satisfactory"
"no",7,"182-ppb","Consenso MADe (2a)","2a",76.0913755274262,75.9209620253165,76.2685949367089,76.0845696202532,0.173916360789098,0.0289716877637277,0.0147845525017433,76.0578164556962,1.1583402390527,"Satisfactory",1.03176092153186,"Satisfactory",0.0973156617708937,"Satisfactory",0.0486578308854468,"Satisfactory"
"no",7,"182-ppb","Consenso nIQR (2b)","2b",76.0913755274262,75.9209620253165,76.2685949367089,76.0845696202532,0.173916360789098,0.026155847784812,0.0133476001797282,76.0578164556962,1.28304278286416,"Satisfactory",1.14283641315554,"Satisfactory",0.0973322062999985,"Satisfactory",0.0486661031499993,"Satisfactory"
"no",7,"182-ppb","Algoritmo A (3)","3",76.0913755274262,75.9209620253165,76.2685949367089,76.0845696202532,0.173916360789098,0.0272598366176047,0.0139109771218267,76.0582780080967,1.21414958547891,"Satisfactory",1.08147162030365,"Satisfactory",0.095987354823408,"Satisfactory",0.047993677411704,"Satisfactory"
"no",7,"42-ppb","Referencia (1)","1",24.9262843137255,24.8326882352941,24.8406705882353,25.1054941176471,0.155251553473172,1.06121735294115,0.419482990973602,24.6983392156863,0.214795863832687,"Satisfactory",0.199756095859911,"Satisfactory",0.17039283797394,"Satisfactory",0.08519641898697,"Satisfactory"
"no",7,"42-ppb","Consenso MADe (2a)","2a",24.9262843137255,24.8326882352941,24.8406705882353,25.1054941176471,0.155251553473172,0.180771884313716,0.092249765918757,24.8902607843137,0.199276173662416,"Satisfactory",0.177499979406242,"Satisfactory",0.0282839799895025,"Satisfactory",0.0141419899947513,"Satisfactory"
"no",7,"42-ppb","Consenso nIQR (2b)","2b",24.9262843137255,24.8326882352941,24.8406705882353,25.1054941176471,0.155251553473172,0.148894465588234,0.0759823887949089,24.8902607843137,0.241940016168262,"Satisfactory",0.215501668353801,"Satisfactory",0.0283078688553223,"Satisfactory",0.0141539344276611,"Satisfactory"
"no",7,"42-ppb","Algoritmo A (3)","3",24.9262843137255,24.8326882352941,24.8406705882353,25.1054941176471,0.155251553473172,0.164757880509213,0.0840776538229197,24.8582543129038,0.412908934076316,"Satisfactory",0.367787708626717,"Satisfactory",0.0534376948736945,"Satisfactory",0.0267188474368472,"Satisfactory"
"no",7,"81-ppb","Referencia (1)","1",80.6854679487179,80.6873269230769,80.6759615384615,80.6931153846154,0.00872670892825099,0.0390713461538382,0.0154443056368735,80.6785576923077,0.176862511546359,"Satisfactory",0.164478794796526,"Satisfactory",0.184115676628694,"Satisfactory",0.0920578383143472,"Satisfactory"
"no",7,"81-ppb","Consenso MADe (2a)","2a",80.6854679487179,80.6873269230769,80.6759615384615,80.6931153846154,0.00872670892825099,0.0069539391025607,0.00354866718826277,80.6809423076923,0.650802510473008,"Satisfactory",0.579685117811336,"Satisfactory",0.131594453579186,"Satisfactory",0.0657972267895931,"Satisfactory"
"no",7,"81-ppb","Consenso nIQR (2b)","2b",80.6854679487179,80.6873269230769,80.6759615384615,80.6931153846154,0.00872670892825099,0.00560132932692163,0.00285841640255107,80.6809423076923,0.807958390139884,"Satisfactory",0.71966755972482,"Satisfactory",0.13184117672383,"Satisfactory",0.0659205883619152,"Satisfactory"
"no",7,"81-ppb","Algoritmo A (3)","3",80.6854679487179,80.6873269230769,80.6759615384615,80.6931153846154,0.00872670892825099,0.00498897633533024,0.00254592632507905,80.6810604899938,0.883439492968695,"Satisfactory",0.786900355053233,"Satisfactory",0.128490396888381,"Satisfactory",0.0642451984441907,"Satisfactory"
"no",7,"82-ppb","Referencia (1)","1",25.6920915750916,25.6996593406593,25.6855714285714,25.691043956044,0.00710214376091534,0.0638830769231157,0.0252520033770984,25.6946593406593,-0.040194769748725,"Satisfactory",-0.0373803765851263,"Satisfactory",-0.0245416624456191,"Satisfactory",-0.0122708312228096,"Satisfactory"
"no",7,"82-ppb","Consenso MADe (2a)","2a",25.6920915750916,25.6996593406593,25.6855714285714,25.691043956044,0.00710214376091534,0.0213296684981422,0.0108847508756593,25.6950018315018,-0.136441708436336,"Satisfactory",-0.121531841928224,"Satisfactory",-0.0284990635285065,"Satisfactory",-0.0142495317642533,"Satisfactory"
"no",7,"82-ppb","Consenso nIQR (2b)","2b",25.6920915750916,25.6996593406593,25.6855714285714,25.691043956044,0.00710214376091534,0.0170716230769074,0.00871182617073858,25.6950018315018,-0.170473328584901,"Satisfactory",-0.151844607195208,"Satisfactory",-0.0285574290956539,"Satisfactory",-0.014278714547827,"Satisfactory"
"no",7,"82-ppb","Algoritmo A (3)","3",25.6920915750916,25.6996593406593,25.6855714285714,25.691043956044,0.00710214376091534,0.0142029452641898,0.00724791015457165,25.6944261294261,-0.164371142121707,"Satisfactory",-0.146409246049701,"Satisfactory",-0.0229340575198076,"Satisfactory",-0.0114670287599038,"Satisfactory"
"no2",7,"0-ppb","Referencia (1)","1",0.074525822728092,0.171670431466519,0.00924155111702049,0.0426654856007364,0.0857735163340031,0.0575361573472041,0.0227431631288745,0.126268352790481,-0.899304584248598,"Satisfactory",-0.836336275443133,"Satisfactory",-0.357169942380443,"Satisfactory",-0.178584971190222,"Satisfactory"
"no2",7,"0-ppb","Consenso MADe (2a)","2a",0.074525822728092,0.171670431466519,0.00924155111702049,0.0426654856007364,0.0857735163340031,0.0475971003467708,0.0242892935595077,0.114075740418755,-0.830931241662208,"Satisfactory",-0.740130019421698,"Satisfactory",-0.272534646710005,"Satisfactory",-0.136267323355002,"Satisfactory"
"no2",7,"0-ppb","Consenso nIQR (2b)","2b",0.074525822728092,0.171670431466519,0.00924155111702049,0.0426654856007364,0.0857735163340031,0.0377190495030392,0.019248421846922,0.114075740418755,-1.04853961623493,"Satisfactory",-0.933958921770642,"Satisfactory",-0.273965931479856,"Satisfactory",-0.136982965739928,"Satisfactory"
"no2",7,"0-ppb","Algoritmo A (3)","3",0.074525822728092,0.171670431466519,0.00924155111702049,0.0426654856007364,0.0857735163340031,0.0345367002231376,0.0176244360304486,0.117400701539307,-1.24142950931053,"Satisfactory",-1.10577049070709,"Satisfactory",-0.297425858258081,"Satisfactory",-0.148712929129041,"Satisfactory"
"no2",7,"120-ppb","Referencia (1)","1",122.994050632911,122.999367088607,122.950379746836,123.032405063291,0.0412702878686137,0.524681645569724,0.20739863081069,123.040632911392,-0.0887819859420012,"Satisfactory",-0.0825655698299568,"Satisfactory",-0.0954788983036185,"Satisfactory",-0.0477394491518093,"Satisfactory"
"no2",7,"120-ppb","Consenso MADe (2a)","2a",122.994050632911,122.999367088607,122.950379746836,123.032405063291,0.0412702878686137,0.0624799789033089,0.0318841807193676,122.976582278481,0.27958323189479,"Satisfactory",0.249031366829258,"Satisfactory",0.0394540069534637,"Satisfactory",0.0197270034767319,"Satisfactory"
"no2",7,"120-ppb","Consenso nIQR (2b)","2b",122.994050632911,122.999367088607,122.950379746836,123.032405063291,0.0412702878686137,0.0533219905066527,0.0272107643355891,122.976582278481,0.32760131916542,"Satisfactory",0.291802207642886,"Satisfactory",0.0394818286340966,"Satisfactory",0.0197409143170483,"Satisfactory"
"no2",7,"120-ppb","Algoritmo A (3)","3",122.994050632911,122.999367088607,122.950379746836,123.032405063291,0.0412702878686137,0.0555412189320376,0.0283432595991044,122.984246563655,0.176518798924286,"Satisfactory",0.15722944995398,"Satisfactory",0.0221555152867229,"Satisfactory",0.0110777576433614,"Satisfactory"
"no2",7,"30-ppb","Referencia (1)","1",32.9050555555556,32.9250595238095,32.8994285714286,32.8906785714286,0.0178678393889212,0.0213622619047387,0.00844417544900266,32.90925,-0.196348329738402,"Satisfactory",-0.182600237627056,"Satisfactory",-0.127973958056557,"Satisfactory",-0.0639869790282784,"Satisfactory"
"no2",7,"30-ppb","Consenso MADe (2a)","2a",32.9050555555556,32.9250595238095,32.8994285714286,32.8906785714286,0.0178678393889212,0.00868614285712562,0.00443262871518304,32.9153551587302,-1.18575106857235,"Satisfactory",-1.05617639271351,"Satisfactory",-0.322083650707665,"Satisfactory",-0.161041825353832,"Satisfactory"
"no2",7,"30-ppb","Consenso nIQR (2b)","2b",32.9050555555556,32.9250595238095,32.8994285714286,32.8906785714286,0.0178678393889212,0.00685040624999302,0.00349583330067827,32.9153551587302,-1.50350253674653,"Satisfactory",-1.33920510618513,"Satisfactory",-0.323259745874947,"Satisfactory",-0.161629872937474,"Satisfactory"
"no2",7,"30-ppb","Algoritmo A (3)","3",32.9050555555556,32.9250595238095,32.8994285714286,32.8906785714286,0.0178678393889212,0.00780821235121055,0.00398461167995066,32.9133846948592,-1.06671526451879,"Satisfactory",-0.950148399603279,"Satisfactory",-0.260945959586087,"Satisfactory",-0.130472979793043,"Satisfactory"
"no2",7,"60-ppb","Referencia (1)","1",64.8979926739927,64.9796153846154,64.9043406593407,64.810021978022,0.0849747231738534,0.147974065934111,0.0584918853734651,65.0157545787546,-0.795827998767895,"Satisfactory",-0.740105005623895,"Satisfactory",-0.413145953412071,"Satisfactory",-0.206572976706035,"Satisfactory"
"no2",7,"60-ppb","Consenso MADe (2a)","2a",64.8979926739927,64.9796153846154,64.9043406593407,64.810021978022,0.0849747231738534,0.00786859157505126,0.00401542382359129,64.9778663003663,-10.150943229384,"Unsatisfactory",-9.04168411634566,"Unsatisfactory",-0.286285501796967,"Satisfactory",-0.143142750898483,"Satisfactory"
"no2",7,"60-ppb","Consenso nIQR (2b)","2b",64.8979926739927,64.9796153846154,64.9043406593407,64.810021978022,0.0849747231738534,0.00708308076918795,0.00361456951904806,64.9778663003663,-11.276678747052,"Unsatisfactory",-10.0444032449327,"Unsatisfactory",-0.286291126307999,"Satisfactory",-0.143145563154,"Satisfactory"
"no2",7,"60-ppb","Algoritmo A (3)","3",64.8979926739927,64.9796153846154,64.9043406593407,64.810021978022,0.0849747231738534,0.0161737401539994,0.00825362721034626,64.9783219666035,-4.96664913903262,"Unsatisfactory",-4.42391131711393,"Unsatisfactory",-0.287822596187286,"Satisfactory",-0.143911298093643,"Satisfactory"
"no2",7,"90-ppb","Referencia (1)","1",96.8469147286822,96.8616046511628,96.8445581395349,96.8345813953489,0.0136648901569969,0.0663901162791221,0.0262429976956811,96.8236666666667,0.350173539654161,"Satisfactory",0.325654777082891,"Satisfactory",0.452192954834065,"Satisfactory",0.226096477417032,"Satisfactory"
"no2",7,"90-ppb","Consenso MADe (2a)","2a",96.8469147286822,96.8616046511628,96.8445581395349,96.8345813953489,0.0136648901569969,0.00408974612401018,0.00208703982944796,96.8395852713178,1.79215460865252,"Satisfactory",1.59631430231853,"Satisfactory",0.165604753811005,"Satisfactory",0.0828023769055025,"Satisfactory"
"no2",7,"90-ppb","Consenso nIQR (2b)","2b",96.8469147286822,96.8616046511628,96.8445581395349,96.8345813953489,0.0136648901569969,0.00356499215114847,0.00181925243902932,96.8395852713178,2.05595329627933,"Questionable",1.83128600395545,"Satisfactory",0.165648989581645,"Satisfactory",0.0828244947908227,"Satisfactory"
"no2",7,"90-ppb","Algoritmo A (3)","3",96.8469147286822,96.8616046511628,96.8445581395349,96.8345813953489,0.0136648901569969,0.00414437439268073,0.00211491720106765,96.8398124330073,1.71371961168392,"Satisfactory",1.52645040393678,"Satisfactory",0.16046737185341,"Satisfactory",0.0802336859267051,"Satisfactory"
"o3",7,"0-ppb","Referencia (1)","1",3.54838709677417e-05,3.54838709677419e-05,3.87096774193542e-05,3.2258064516129e-05,3.2258064516126e-06,2.39193548387097e-05,9.4549551815115e-06,3.44086021505374e-05,0.0449539222297132,"Satisfactory",0.0418062984918196,"Satisfactory",0.0287932881529346,"Satisfactory",0.0143966440764673,"Satisfactory"
"o3",7,"0-ppb","Consenso MADe (2a)","2a",3.54838709677417e-05,3.54838709677419e-05,3.87096774193542e-05,3.2258064516129e-05,3.2258064516126e-06,7.97311827956971e-06,4.06876488412564e-06,3.81720430107526e-05,-0.337154416722881,"Satisfactory",-0.30031137654427,"Satisfactory",-0.0739400884790211,"Satisfactory",-0.0369700442395105,"Satisfactory"
"o3",7,"0-ppb","Consenso nIQR (2b)","2b",3.54838709677417e-05,3.54838709677419e-05,3.87096774193542e-05,3.2258064516129e-05,3.2258064516126e-06,9.96370967741939e-06,5.08458430310589e-06,3.81720430107526e-05,-0.269796303790648,"Satisfactory",-0.240313919554912,"Satisfactory",-0.0736813813798145,"Satisfactory",-0.0368406906899072,"Satisfactory"
"o3",7,"0-ppb","Algoritmo A (3)","3",3.54838709677417e-05,3.54838709677419e-05,3.87096774193542e-05,3.2258064516129e-05,3.2258064516126e-06,7.32719275326345e-06,3.73914239427376e-06,3.61326403317571e-05,-0.0885426910226245,"Satisfactory",-0.078867059439396,"Satisfactory",-0.017862262515218,"Satisfactory",-0.00893113125760899,"Satisfactory"
"o3",7,"120-ppb","Referencia (1)","1",120.008114032537,120.389370965732,119.409607383178,120.225363748702,0.524768757458923,1.23933185815112,0.489888931070783,120.055061176878,-0.0378810114753072,"Satisfactory",-0.0352286250978558,"Satisfactory",-0.0554034184553465,"Satisfactory",-0.0277017092276733,"Satisfactory"
"o3",7,"120-ppb","Consenso MADe (2a)","2a",120.008114032537,120.389370965732,119.409607383178,120.225363748702,0.524768757458923,0.156722782942026,0.0799772602660263,119.927098885428,0.516932800635861,"Satisfactory",0.460444215587535,"Satisfactory",0.116398241229202,"Satisfactory",0.0581991206146011,"Satisfactory"
"o3",7,"120-ppb","Consenso nIQR (2b)","2b",120.008114032537,120.389370965732,119.409607383178,120.225363748702,0.524768757458923,0.147536603844917,0.0752894578756642,119.927098885428,0.54911896436783,"Satisfactory",0.48911318937699,"Satisfactory",0.116485782773645,"Satisfactory",0.0582428913868223,"Satisfactory"
"o3",7,"120-ppb","Algoritmo A (3)","3",120.008114032537,120.389370965732,119.409607383178,120.225363748702,0.524768757458923,0.12751871818702,0.0650741233774923,119.907809235782,0.786588809718462,"Satisfactory",0.700633171343055,"Satisfactory",0.144435198525164,"Satisfactory",0.0722175992625821,"Satisfactory"
"o3",7,"180-ppb","Referencia (1)","1",178.023719402147,176.846957288676,178.011400316899,179.212800600865,1.18296976476719,0.253289659090974,0.100121528811881,177.86966413984,0.608217733243549,"Satisfactory",0.565631002653446,"Satisfactory",0.0865832575244812,"Satisfactory",0.0432916287622406,"Satisfactory"
